ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,alerta_distancia,observacoes_inmet,cobertura_temp
2018,A215,SALINOPOLIS,PA,N,-0.6186111,-47.35666666,41.0,-0.5,-47.25,4293,17.737368943919297,False,8426.0,0.9618721461187216
2018,A216,SAO FELIX DO XINGU,PA,N,-6.63972221,-51.95694444,211.0,-6.75,-52.0,8299,13.15197451055308,False,6276.0,0.7164383561643836
2018,A217,FAROL de SANTANA,MA,NE,-2.27083332,-43.62388888,8.0,-2.25,-43.5,5435,13.958683461236287,False,8760.0,1.0
2018,A218,PREGUICAS,MA,NE,-2.59249999,-42.70722222,0.1,-2.5,-42.75,5599,11.330213710063697,False,7657.0,0.8740867579908675
2018,A219,TURIACU,MA,NE,-1.66166666,-45.37277777,41.0,-1.75,-45.25,5106,16.813563473914083,False,8628.0,0.9849315068493152
2018,A220,BACABAL,MA,NE,-4.24305555,-44.79499999,28.0,-4.25,-44.75,6718,5.049433582385044,False,7004.0,0.7995433789954338
2018,A221,BARRA DO CORDA,MA,NE,-5.50666666,-45.23694444,153.0,-5.5,-45.25,7521,1.6240737437697843,False,8356.0,0.9538812785388128
2018,A222,COLINAS,MA,NE,-6.03333333,-44.23333333,179.0,-6.0,-44.25,7847,4.1394403763186345,False,7559.0,0.8628995433789954
2018,A223,ALTO PARNAIBA,MA,NE,-9.10805555,-45.93194443,281.0,-9.0,-46.0,9772,14.149706200957272,False,8183.0,0.9341324200913242
2018,A224,ESTREITO,MA,NE,-6.65333333,-47.41833332,180.0,-6.75,-47.5,8317,14.031330068237628,False,8060.0,0.9200913242009132
2018,A225,IMPERATRIZ,MA,NE,-5.55555555,-47.45972222,126.0,-5.5,-47.5,7512,7.618011394958087,False,8317.0,0.9494292237442924
2018,A226,BRAGANCA,PA,N,-1.04527777,-46.78277777,33.0,-1.0,-46.75,4617,6.215115080908156,False,8755.0,0.9994292237442922
2018,A227,SOURE,PA,N,-0.81111111,-48.51583333,11.0,-0.75,-48.5,4449,7.01958570688309,False,8760.0,1.0
2018,A228,BREVES,PA,N,-1.68027777,-50.47805554,11.0,-1.75,-50.5,5085,8.127377064263921,False,8760.0,1.0
2018,A229,TUCURUI,PA,N,-3.82277777,-49.67499999,148.0,-3.75,-49.75,6376,11.60754926726801,False,7319.0,0.8355022831050228
2018,A230,SERRA DOS CARAJAS,PA,N,-6.07749999,-50.14222221,719.0,-6.0,-50.25,7823,14.707095602723776,False,8597.0,0.9813926940639268
2018,A231,ITAITUBA,PA,N,-4.27638888,-55.99305555,13.0,-4.25,-56.0,6673,3.033673795757491,False,5142.0,0.586986301369863
2018,A232,OBIDOS,PA,N,-5.36583333,-49.12527777,96.0,-5.25,-49.25,7344,18.88348761712832,False,7352.0,0.8392694063926941
2018,A233,SANTANA DO ARAGUAIA,PA,N,-9.3386111,-50.35027777,168.0,-9.25,-50.25,9916,14.770651500630963,False,5340.0,0.6095890410958904
2018,A234,TUCUMA,PA,N,-6.7436111,-51.14222221,317.0,-6.75,-51.25,8302,11.922552488684527,False,8759.0,0.9998858447488584
2018,A235,NOVO REPARTIMENTO,PA,N,-4.23444444,-49.94277777,106.0,-4.25,-50.0,6697,6.576924897986393,False,8760.0,1.0
2018,A236,CAMETA,PA,N,-2.2486111,-49.49305555,22.0,-2.25,-49.5,5411,0.7868978428562735,False,7021.0,0.8014840182648402
2018,A237,CAXIAS,MA,NE,-4.82138888,-43.3436111,76.0,-4.75,-43.25,7046,13.061714006194686,False,6586.0,0.7518264840182648
2018,A238,BURITICUPU,MA,NE,-4.32055554,-46.44972221,175.0,-4.25,-46.5,6711,9.624527348624053,False,6255.0,0.714041095890411
2018,A239,MONTE ALEGRE,PA,N,-2.0,-54.07583332,96.0,-2.0,-54.0,5232,8.427155376510768,False,6911.0,0.7889269406392694
2018,A240,MARABA,PA,N,-5.16722221,-49.37916666,116.0,-5.25,-49.5,7343,16.24077349527085,False,5773.0,0.6590182648401827
2018,A241,CONCEICAO DO ARAGUAIA,PA,N,-8.25916666,-49.27416666,180.0,-8.25,-49.25,9276,2.8480197618315253,False,7359.0,0.8400684931506849
2018,A242,OIAPOQUE,AP,N,3.81361111,-51.8625,21.0,3.75,-51.75,1538,14.346993695027749,False,4513.0,0.5151826484018265
2018,A246,MINA DO PALITO,PA,N,-6.31972221,-55.78722221,261.0,-6.25,-55.75,7962,8.77671967186772,False,6156.0,0.7027397260273973
2018,A247,XINGUARA,PA,N,-7.11027777,-49.92583332,245.0,-7.0,-50.0,8468,14.742848485940536,False,7949.0,0.9074200913242008
2018,A248,CAPITAO POCO,PA,N,-1.73472221,-47.0575,81.0,-1.75,-47.0,5099,6.612699797504521,False,6937.0,0.7918949771689497
2018,A249,MACAPA,AP,N,0.03527777,-51.0886111,27.0,0.0,-51.0,3956,10.605263702714335,False,6952.0,0.7936073059360731
2018,A250,SANTAREM,PA,N,-2.50277777,-54.72027777,137.0,-2.5,-54.75,5551,3.3162322922223932,False,8760.0,1.0
2018,A251,ITAUBAL,AP,N,0.56777777,-50.8236111,21.0,0.5,-50.75,3635,11.126149417210003,False,5938.0,0.6778538812785389
2018,A252,DOM ELISEU,PA,N,-4.28055554,-47.56388888,251.0,-4.25,-47.5,6707,7.857056711284125,False,7138.0,0.9947045707915272
2018,A253,ALTAMIRA,PA,N,-3.27027777,-52.39472221,191.0,-3.25,-52.5,6043,11.90294156654144,False,1538.0,0.9424019607843136
2018,A301,RECIFE,PE,NE,-8.05916666,-34.95944444,10.0,-8.0,-35.0,9172,7.951307400735663,False,8282.0,0.945433789954338
2018,A303,MACEIO,AL,NE,-9.55111111,-35.77027777,80.0,-9.5,-35.75,10135,6.102850229986803,False,8757.0,0.9996575342465752
2018,A304,NATAL,RN,NE,-5.9,-35.2,48.6,-6.0,-35.25,7883,12.418621597788269,False,8760.0,1.0
2018,A305,FORTALEZA,CE,NE,-3.83222221,-38.53777777,26.45,-3.75,-38.5,6421,10.057723972102671,False,8622.0,0.9842465753424656
2018,A306,SOBRAL,CE,NE,-3.73166666,-40.34555555,109.62,-3.75,-40.25,6414,10.796868768394305,False,8760.0,1.0
2018,A307,PETROLINA,PE,NE,-9.38805555,-40.48944444,370.46,-9.5,-40.5,10116,12.501403239169816,False,6369.0,0.727054794520548
2018,A308,PARNAIBA,PI,NE,-3.08638888,-41.78333333,79.5,-3.0,-41.75,5925,10.29441727986661,False,5604.0,0.6397260273972603
2018,A309,ARCO VERDE,PE,NE,-8.41694443,-37.08333333,680.7,-8.5,-37.0,9486,13.011448886449122,False,8760.0,1.0
2018,A310,AREIA,PB,NE,-6.97499999,-35.68499999,574.62,-7.0,-35.75,8525,7.693762872515994,False,7240.0,0.8264840182648402
2018,A311,FLORIANO,PI,NE,-6.76666666,-43.01666666,123.27,-6.75,-43.0,8335,2.6118021665199564,False,6967.0,0.7953196347031963
2018,A312,TERESINA,PI,NE,-5.07388888,-42.80694444,74.36,-5.0,-42.75,7209,10.358010780538203,False,8759.0,0.9998858447488584
2018,A313,CAMPINA GRANDE,PB,NE,-7.24249999,-35.88888888,547.56,-7.25,-36.0,8685,12.284673131247597,False,8759.0,0.9998858447488584
2018,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,False,8463.0,0.9660958904109588
2018,A315,BARBALHA,CE,NE,-7.31805554,-39.30166666,409.0,-7.25,-39.25,8672,9.47319962061156,False,7455.0,0.851027397260274
2018,A316,CAICO,RN,NE,-6.45972222,-37.08888888,169.85,-6.5,-37.0,8198,10.793888020666571,False,6766.0,0.7723744292237443
2018,A317,MACAU,RN,NE,-5.15111111,-36.57305554,32.0,-5.25,-36.5,7395,13.65132962994738,False,8227.0,0.9391552511415524
2018,A318,MOSSORO,RN,NE,-4.90388888,-37.36694443,36.0,-5.0,-37.25,7231,16.794301215277432,False,8680.0,0.9908675799086758
2018,A319,IGUATU,CE,NE,-6.39666666,-39.27027777,233.0,-6.5,-39.25,8189,11.7065664632955,False,4605.0,0.5256849315068494
2018,A320,JOAO PESSOA,PB,NE,-7.16583333,-34.81527777,47.0,-7.25,-34.75,8690,11.808756160832646,False,6519.0,0.7441780821917808
2018,A321,PATOS,PB,NE,-7.07972221,-37.27249999,249.0,-7.0,-37.25,8519,9.205902342167867,False,8663.0,0.9889269406392694
2018,A322,GARANHUNS,PE,NE,-8.90694444,-36.49472221,822.76,-9.0,-36.5,9810,10.363547086883427,False,7167.0,0.8181506849315069
2018,A323,PAO DE ACUCAR,AL,NE,-9.76583333,-37.44777777,19.0,-9.75,-37.5,10289,5.987539478062484,False,7997.0,0.9128995433789956
2018,A324,TAUA,CE,NE,-6.01666666,-40.28166666,415.0,-6.0,-40.25,7863,3.9619916740863084,False,8537.0,0.9745433789954338
2018,A325,QUIXERAMOBIM,CE,NE,-5.17305554,-39.28722221,232.0,-5.25,-39.25,7384,9.496939637850243,False,6957.0,0.7941780821917809
2018,A326,BOM JESUS DO PIAUI,PI,NE,-9.08333333,-44.31666666,415.0,-9.0,-44.25,9779,11.809274726398069,False,8207.0,0.9368721461187216
2018,A327,PALMEIRA DOS INDIOS,AL,NE,-9.42055554,-36.62027777,275.0,-9.5,-36.5,10132,15.876903769209235,False,8760.0,1.0
2018,A328,SURUBIM,PE,NE,-7.83694444,-35.7961111,418.0,-7.75,-35.75,9008,10.92118622997365,False,7600.0,0.867579908675799
2018,A329,CABROBO,PE,NE,-8.50305555,-39.31388888,337.0,-8.5,-39.25,9477,7.034278604686887,False,8034.0,0.9171232876712327
2018,A330,PAULISTANA,PI,NE,-8.07999999,-41.07999999,374.22,-8.0,-41.0,9148,12.518609895098091,False,8760.0,1.0
2018,A331,SAO JOAO DO PIAUI,PI,NE,-8.36472222,-42.25083333,235.0,-8.25,-42.25,9304,12.756875971758115,False,8043.0,0.9181506849315068
2018,A332,MORADA NOVA,CE,NE,-5.13638888,-38.35638888,43.6,-5.25,-38.25,7388,17.274056469117014,False,8759.0,0.9998858447488584
2018,A333,SAO GONCALO,PB,NE,-6.75666666,-38.22749999,233.06,-6.75,-38.25,8354,2.5927632699858463,False,8760.0,1.0
2018,A334,MONTEIRO,PB,NE,-7.89138888,-37.11527777,603.66,-8.0,-37.0,9164,17.52210075625328,False,6770.0,0.7728310502283106
2018,A335,PIRIPIRI,PI,NE,-4.26388888,-41.77805554,161.2,-4.25,-41.75,6730,3.4732710499324693,False,8760.0,1.0
2018,A336,ALVORADA DO GURGUEIA,PI,NE,-8.44305555,-43.86472222,270.0,-8.5,-43.75,9459,14.117057515868911,False,8760.0,1.0
2018,A337,CARACOL,PI,NE,-9.2861111,-43.32444443,523.0,-9.25,-43.25,9944,9.103227781431256,False,8759.0,0.9998858447488584
2018,A339,JAGUARUANA,CE,NE,-4.85333333,-37.77694443,12.0,-4.75,-37.75,7068,11.871704723976425,False,8759.0,0.9998858447488584
2018,A340,APODI,RN,NE,-5.62638888,-37.815,150.0,-5.75,-37.75,7712,15.51289018845138,False,7938.0,0.906164383561644
2018,A341,CARUARU,PE,NE,-8.2361111,-35.98583333,550.0,-8.25,-36.0,9329,2.1944361330691264,False,6580.0,0.7511415525114156
2018,A342,CRATEUS,CE,NE,-5.1861111,-40.66999999,291.0,-5.25,-40.75,7378,11.355438705733107,False,8760.0,1.0
2018,A343,PICOS,PI,NE,-7.07083332,-41.40416666,233.0,-7.0,-41.5,8502,13.186633796832966,False,8758.0,0.9997716894977168
2018,A344,CALCANHAR,RN,NE,-5.16,-35.45416666,17.0,-5.25,-35.5,7399,11.221013855554151,False,6646.0,0.758675799086758
2018,A345,SAO RAIMUNDO NONATO,PI,NE,-9.03305554,-42.70055555,402.0,-9.0,-42.75,9785,6.557094577665776,False,8758.0,0.9997716894977168
2018,A346,URUCUI,PI,NE,-7.47472221,-44.34472221,393.0,-7.5,-44.25,8813,10.814493933028508,False,8760.0,1.0
2018,A347,CAMPOS SALES,CE,NE,-7.07805554,-40.36305555,572.0,-7.0,-40.25,8507,15.198491258115821,False,8758.0,0.9997716894977168
2018,A348,CABACEIRAS,PB,NE,-7.48333333,-36.28638888,436.0,-7.5,-36.25,8845,4.419103760320319,False,7817.0,0.892351598173516
2018,A349,IBIMIRIM,PE,NE,-8.50944444,-37.71138888,448.0,-8.5,-37.75,9483,4.3740945613064035,False,8760.0,1.0
2018,A350,SERRA TALHADA,PE,NE,-7.95361111,-38.29472221,461.0,-8.0,-38.25,9159,7.131661111645414,False,7759.0,0.8857305936073059
2018,A351,FLORESTA,PE,NE,-8.5936111,-38.58388888,332.0,-8.5,-38.5,9480,13.908253802273734,False,8760.0,1.0
2018,A352,CAMARATUBA,PB,NE,-6.56083333,-35.13472221,136.0,-6.5,-35.25,8205,14.420151356294443,False,7812.0,0.8917808219178082
2018,A353,ARAPIRACA,AL,NE,-9.80416666,-36.61888888,241.0,-9.75,-36.5,10293,14.352778027247506,False,7250.0,0.8276255707762558
2018,A354,OEIRAS,PI,NE,-6.97416666,-42.14694444,156.0,-7.0,-42.25,8499,11.73129282418131,False,8760.0,1.0
2018,A355,CORURIPE,AL,NE,-10.14527777,-36.28638888,74.0,-10.25,-36.25,10616,12.306734024475103,False,8760.0,1.0
2018,A356,SAO LUIS DO QUITUNDE,AL,NE,-9.28749999,-35.56583333,19.0,-9.25,-35.5,9975,8.341737967136474,False,8760.0,1.0
2018,A357,PALMARES,PE,NE,-8.66638888,-35.56805554,180.0,-8.75,-35.5,9653,11.932743774928793,False,7201.0,0.8220319634703196
2018,A358,JAGUARIBE,CE,NE,-5.90527777,-38.62777777,184.0,-6.0,-38.75,7869,17.136280126242916,False,8760.0,1.0
2018,A359,ITAPIPOCA,CE,NE,-3.48388888,-39.58833333,102.0,-3.5,-39.5,6256,9.966329192895952,False,7193.0,0.8211187214611873
2018,A360,ACARAU,CE,NE,-3.12083332,-40.08694444,76.0,-3.0,-40.0,5932,16.544720833286107,False,8760.0,1.0
2018,A361,CASTELO DO PIAUI,PI,NE,-5.34916666,-41.51222222,286.0,-5.25,-41.5,7375,11.109570914517926,False,8760.0,1.0
2018,A362,SAO PEDRO DO PIAUI,PI,NE,-5.91111111,-42.7186111,287.0,-6.0,-42.75,7853,10.47590488114993,False,8760.0,1.0
2018,A363,VALENCA DO PIAUI,PI,NE,-6.39916666,-41.73999999,301.0,-6.5,-41.75,8179,11.266482219825,False,7047.0,0.8044520547945205
2018,A364,GILBUES,PI,NE,-9.87472221,-45.34638888,425.0,-9.75,-45.25,10258,17.43197096152006,False,6211.0,0.7090182648401826
2018,A365,CANTO DO BURITI,PI,NE,-8.11777777,-42.00888888,308.0,-8.0,-42.0,9144,13.13282269988353,False,6773.0,0.7731735159817351
2018,A366,OURICURI,PE,NE,-7.88472221,-40.10111111,464.0,-8.0,-40.0,9152,16.97946581815508,False,7664.0,0.8748858447488584
2018,A367,SANTA CRUZ,RN,NE,-6.22777777,-36.02638888,237.0,-6.25,-36.0,8041,3.8228737239159005,False,7976.0,0.9105022831050228
2018,A368,TIANGUA,CE,NE,-3.73222221,-41.01194444,756.0,-3.75,-41.0,6411,2.3799697628686545,False,6988.0,0.9971461187214612
2018,A369,QUIXADA,CE,NE,-4.97888888,-39.05722222,193.0,-5.0,-39.0,7224,6.7594297906374745,False,6850.0,0.9944831591173054
2018,A370,SALGUEIRO,PE,NE,-8.05805555,-39.0961111,447.0,-8.0,-39.0,9156,12.395921523600135,False,8699.0,0.9930365296803652
2018,A371,PIRANHAS,AL,NE,-9.62222221,-37.76722221,187.0,-9.5,-37.75,10127,13.721080911533479,False,8710.0,0.9942922374429224
2018,A372,IPANGUACU,RN,NE,-5.53499999,-36.87222221,19.0,-5.5,-36.75,7555,14.0762459464506,False,8706.0,0.9938356164383562
2018,A373,ITAPORANGA,PB,NE,-7.3186111,-38.14083333,292.0,-7.25,-38.25,8676,14.254348233467931,False,8760.0,1.0
2018,A374,CORRENTE,PI,NE,-10.42916666,-45.17305554,452.0,-10.5,-45.25,10741,11.524930833709286,False,6694.0,0.9997013142174432
2018,A375,BAIXA GRANDE DO RIBEIRO,PI,NE,-8.33749999,-45.09472221,519.0,-8.25,-45.0,9293,14.258076410957395,False,6761.0,0.9919307511737088
2018,A376,CAMPO MAIOR,PI,NE,-4.86416666,-42.14555555,125.0,-4.75,-42.25,7050,17.178131507565194,False,415.0,0.4433760683760683
2018,A401,SALVADOR,BA,NE,-13.01666666,-38.51666666,51.41,-13.0,-38.5,12378,2.5874811367889103,False,8744.0,0.9981735159817352
2018,A402,BARREIRAS,BA,NE,-12.15,-45.01666666,470.37,-12.25,-45.0,11869,11.266082519300161,False,8760.0,1.0
2018,A404,LUIZ EDUARDO MAGALHAES,BA,NE,-12.15222222,-45.82972221,754.04,-12.25,-45.75,11866,13.902605555152325,False,8759.0,0.9998858447488584
2018,A405,CARAVELAS,BA,NE,-17.73333333,-39.26666666,2.88,-17.75,-39.25,15434,2.5593272588675533,False,8758.0,0.9997716894977168
2018,A406,CRUZ DAS ALMAS,BA,NE,-12.65,-39.15,225.87,-12.75,-39.25,12214,15.534184952457371,False,8024.0,0.9159817351598174
2018,A407,ITIRUCU,BA,NE,-13.52833332,-40.11972221,755.61,-13.5,-40.0,12694,13.321825104071337,False,8760.0,1.0
2018,A408,ITABERABA,BA,NE,-12.51666666,-40.3,249.89,-12.5,-40.25,12049,5.735455331309945,False,8760.0,1.0
2018,A409,ARACAJU,SE,NE,-10.95027777,-37.05,4.72,-11.0,-37.0,11096,7.769095876652661,False,8759.0,0.9998858447488584
2018,A410,ILHEUS,BA,NE,-14.65944444,-39.1811111,78.0,-14.75,-39.25,13502,12.501515926422778,False,8712.0,0.9945205479452056
2018,A412,MACAJUBA,BA,NE,-12.11666666,-40.18333333,380.0,-12.0,-40.25,11727,14.860916451930818,False,8758.0,0.9997716894977168
2018,A413,FEIRA DE SANTANA,BA,NE,-12.19583333,-38.96722221,231.0,-12.25,-39.0,11893,6.997567349930752,False,8441.0,0.9635844748858448
2018,A414,VITORIA DA CONQUISTA,BA,NE,-14.8861111,-40.80138888,874.81,-15.0,-40.75,13657,13.815023902201892,False,7261.0,0.8288812785388128
2018,A415,SANTA RITA DE CASSIA,BA,NE,-11.01999999,-44.52499999,450.0,-11.0,-44.5,11066,3.5201685764358395,False,8759.0,0.9998858447488584
2018,A416,CORRENTINA,BA,NE,-13.33222221,-44.61722221,549.0,-13.25,-44.5,12515,15.63676202648652,False,6040.0,0.6894977168949772
2018,A417,ITABAIANINHA,SE,NE,-11.27249999,-37.79472221,208.0,-11.25,-37.75,11254,5.481423333452844,False,8753.0,0.9992009132420092
2018,A418,BOM JESUS DA LAPA,BA,NE,-13.41666666,-43.18416666,440.0,-13.5,-43.25,12681,11.685387107338032,False,8564.0,0.9776255707762556
2018,A419,POCO VERDE,SE,NE,-10.73749999,-38.10777777,362.0,-10.75,-38.0,10931,11.856037256641356,False,8759.0,0.9998858447488584
2018,A420,CARIRA,SE,NE,-10.39944444,-37.74722221,308.0,-10.5,-37.75,10771,11.185408726366232,False,5986.0,0.6833333333333333
2018,A421,BREJO GRANDE,SE,NE,-10.47944443,-36.48194443,6.11,-10.5,-36.5,10776,3.020189180182817,False,8759.0,0.9998858447488584
2018,A422,ABROLHOS,BA,NE,-17.96416666,-38.6961111,25.0,-18.0,-38.75,15597,6.954153641764594,False,7471.0,0.8528538812785388
2018,A423,REMANSO,BA,NE,-9.60277777,-42.10277777,401.0,-9.5,-42.0,10110,16.050536428017434,False,8753.0,0.9992009132420092
2018,A424,IRECE,BA,NE,-11.32888888,-41.86444444,755.0,-11.25,-41.75,11238,15.25401632922331,False,8759.0,0.9998858447488584
2018,A425,LENCOIS,BA,NE,-12.55722222,-41.38888888,438.74,-12.5,-41.5,12044,13.63630151130886,False,8760.0,1.0
2018,A426,GUANAMBI,BA,NE,-14.20805555,-42.74944444,882.0,-14.25,-42.75,13166,4.664400862663041,False,8288.0,0.9461187214611873
2018,A427,PORTO SEGURO,BA,NE,-16.38916666,-39.18249999,85.0,-16.5,-39.25,14629,14.272505477965044,False,8760.0,1.0
2018,A428,SENHOR DO BONFIM,BA,NE,-10.44305555,-40.14833333,539.0,-10.5,-40.25,10761,12.793408086916553,False,8758.0,0.9997716894977168
2018,A429,BARRA,BA,NE,-11.08472221,-43.13916666,403.0,-11.0,-43.25,11071,15.331714325840187,False,8757.0,0.9996575342465752
2018,A430,PIATA,BA,NE,-13.15583333,-41.77416666,1290.0,-13.25,-41.75,12526,10.792754090495286,False,8760.0,1.0
2018,A431,CONDE,BA,NE,-11.8,-37.59972221,31.9,-11.75,-37.5,11577,12.19622372219597,False,8660.0,0.9885844748858448
2018,A432,BURITIRAMA,BA,NE,-10.72305554,-43.65111111,506.5,-10.75,-43.75,10908,11.211218641496378,False,8114.0,0.9262557077625572
2018,A433,BRUMADO,BA,NE,-14.18166666,-41.67222221,470.0,-14.25,-41.75,13170,11.314615800019169,False,8760.0,1.0
2018,A434,AMARGOSA,BA,NE,-13.00944444,-39.61694443,407.0,-13.0,-39.5,12374,12.713569332077878,False,7023.0,0.8017123287671233
2018,A435,UAUA,BA,NE,-9.8336111,-39.49555555,453.0,-9.75,-39.5,10281,9.30988925504807,False,8760.0,1.0
2018,A436,QUEIMADAS,BA,NE,-10.98472221,-39.61694443,315.0,-11.0,-39.5,11086,12.877607972719469,False,7975.0,0.9103881278538812
2018,A437,UNA,BA,NE,-15.27999999,-39.0911111,74.0,-15.25,-39.0,13825,10.32726596208483,False,8425.0,0.96175799086758
2018,A438,MARAU,BA,NE,-13.90722222,-38.97222221,10.0,-14.0,-39.0,13020,10.74311115755602,False,8747.0,0.9985159817351598
2018,A439,IBOTIRAMA,BA,NE,-12.19249999,-43.2125,430.0,-12.25,-43.25,11876,7.582073504157459,False,8469.0,0.9667808219178082
2018,A440,JACOBINA,BA,NE,-11.205,-40.465,453.0,-11.25,-40.5,11243,6.293641602399378,False,8760.0,1.0
2018,A441,SERRINHA,BA,NE,-11.66444444,-39.02305554,339.0,-11.75,-39.0,11571,9.838990317591486,False,8596.0,0.9812785388127854
2018,A442,EUCLIDES DA CUNHA,BA,NE,-10.53722221,-38.99666666,430.0,-10.5,-39.0,10766,4.15493891097665,False,6280.0,0.7168949771689498
2018,A443,DELFINO,BA,NE,-10.455,-41.20722222,637.0,-10.5,-41.25,10757,6.849493974863655,False,7826.0,0.89337899543379
2018,A444,VALENCA,BA,NE,-13.3436111,-39.12666666,105.0,-13.25,-39.25,12536,16.925597237607665,False,8397.0,0.9585616438356164
2018,A445,IPIAU,BA,NE,-14.17138888,-39.69249999,125.0,-14.25,-39.75,13178,10.715599996095207,False,8718.0,0.9952054794520548
2018,A446,ITAPETINGA,BA,NE,-15.24472221,-40.22944443,269.0,-15.25,-40.25,13820,2.2819749680909664,False,8760.0,1.0
2018,A447,BELMONTE,BA,NE,-16.08805555,-39.21555555,88.0,-16.0,-39.25,14307,10.46036454243977,False,8291.0,0.946461187214612
2018,A448,CURACA,BA,NE,-9.00138888,-39.91277777,370.0,-9.0,-40.0,9796,9.580502401736958,False,8760.0,1.0
2018,A449,PILAO ARCADO,BA,NE,-10.00222222,-42.47333332,400.0,-10.0,-42.5,10430,2.9305815617104396,False,6003.0,0.6852739726027397
2018,A450,JEREMOABO,BA,NE,-10.08083332,-38.34583333,261.0,-10.0,-38.25,10447,13.816362895581028,False,8758.0,0.9997716894977168
2018,A451,ITABAIANA,SE,NE,-10.67166666,-37.47138888,213.0,-10.75,-37.5,10933,9.254232167515866,False,8683.0,0.9912100456621004
2018,A452,FORMOSO DO RIO PRETO,BA,NE,-11.05222222,-45.20083333,488.0,-11.0,-45.25,11063,7.9066636916,False,8759.0,0.9998858447488584
2018,A453,NOSSA SENHORA DA GLORIA,SE,NE,-10.20777777,-37.43194443,271.0,-10.25,-37.5,10611,8.803547599255532,False,8660.0,0.9885844748858448
2018,A454,MACAUBAS,BA,NE,-13.03888888,-42.61722221,574.0,-13.0,-42.5,12362,13.415495032810583,False,8760.0,1.0
2018,A455,ITAMARAJU,BA,NE,-17.00722222,-39.55138888,110.0,-17.0,-39.5,14950,5.523099046561094,False,7682.0,0.8769406392694064
2018,A456,SALVADOR (RADIO FAROL),BA,NE,-12.80833333,-38.49583333,31.0,-12.75,-38.5,12217,6.502097590907044,False,6723.0,0.9431818181818182
2018,A458,RIBEIRA DO AMPARO,BA,NE,-11.05861111,-38.44416666,182.0,-11.0,-38.5,11090,8.922342419802625,False,2296.0,0.9288025889967636
2018,A502,BARBACENA,MG,SE,-21.22888888,-43.76694443,1155.0,-21.25,-43.75,17670,2.9316581961479566,False,8756.0,0.9995433789954338
2018,A505,ARAXA,MG,SE,-19.60555555,-46.94944444,1020.0,-19.5,-47.0,16530,12.877313135494113,False,8734.0,0.9970319634703196
2018,A506,MONTES CLAROS,MG,SE,-16.71666666,-43.86666666,646.29,-16.75,-43.75,14772,12.964557427394917,False,8757.0,0.9996575342465752
2018,A507,UBERLANDIA,MG,SE,-18.91722221,-48.25555555,869.0,-19.0,-48.25,16203,9.22300615401448,False,8760.0,1.0
2018,A508,ALMENARA,MG,SE,-16.16666666,-40.68777777,194.0,-16.25,-40.75,14462,11.40191467631017,False,8560.0,0.9771689497716894
2018,A509,MONTE VERDE,MG,SE,-22.86138888,-46.04333333,1500.0,-22.75,-46.0,18627,13.15825619880512,False,8760.0,1.0
2018,A510,VICOSA,MG,SE,-20.76277777,-42.86388888,712.2,-20.75,-42.75,17352,11.926874832665975,False,8754.0,0.9993150684931508
2018,A511,TIMOTEO,MG,SE,-19.5736111,-42.62222221,333.0,-19.5,-42.5,16548,15.200123065057634,False,8331.0,0.951027397260274
2018,A512,ITUIUTABA,MG,SE,-18.95277777,-49.52499999,560.0,-19.0,-49.5,16198,5.872164032796663,False,8759.0,0.9998858447488584
2018,A513,OURO BRANCO,MG,SE,-20.54583333,-43.76944443,1061.0,-20.5,-43.75,17187,5.483969889038414,False,8756.0,0.9995433789954338
2018,A514,SAO JOAO DEL REI,MG,SE,-21.22638888,-44.97944443,991.0,-21.25,-45.0,17665,3.381081922551243,False,8759.0,0.9998858447488584
2018,A515,VARGINHA,MG,SE,-21.56638888,-45.40416666,955.0,-21.5,-45.5,17824,12.359297984547498,False,8185.0,0.9343607305936074
2018,A516,PASSOS,MG,SE,-20.74499999,-46.63388888,784.0,-20.75,-46.75,17336,12.086510426390488,False,7834.0,0.8942922374429224
2018,A517,MURIAE,MG,SE,-21.10472222,-42.37583332,297.0,-21.0,-42.5,17514,17.367322294908476,False,8758.0,0.9997716894977168
2018,A518,JUIZ DE FORA,MG,SE,-21.76999999,-43.36416666,950.0,-21.75,-43.25,17994,11.998108963847283,False,8752.0,0.9990867579908675
2018,A519,CAMPINA VERDE,MG,SE,-19.53916666,-49.51805554,555.2,-19.5,-49.5,16520,4.748477970059409,False,8758.0,0.9997716894977168
2018,A520,CONCEICAO DAS ALAGOAS,MG,SE,-19.98583333,-48.15138888,568.0,-20.0,-48.25,16847,10.423973904497867,False,8760.0,1.0
2018,A521,PAMPULHA,MG,SE,-19.88416666,-43.96944443,869.0,-20.0,-44.0,16864,13.270188569585411,False,8758.0,0.9997716894977168
2018,A522,SERRA DOS AIMORES,MG,SE,-17.7986111,-40.24972221,208.0,-17.75,-40.25,15430,5.40539519735458,False,8760.0,1.0
2018,A523,PATROCINIO,MG,SE,-18.99638888,-46.98583333,976.0,-19.0,-47.0,16208,1.54263318883535,False,7918.0,0.9038812785388128
2018,A524,FORMIGA,MG,SE,-20.45472222,-45.45388888,873.0,-20.5,-45.5,17180,6.958441116338794,False,8759.0,0.9998858447488584
