codigo,estacao,uf,regiao,latitude,longitude,altitude_m,n_pares,anos_com_dados,primeiro_ano,ultimo_ano,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,pct_abs_erro_gt5,pct_abs_erro_gt10,pct_abs_erro_gt20,n_celulas_era5_historico,mudou_celula_era5,deslocamento_max_coord_km,amostra_interpretavel,pares_removidos_qc,pct_pares_removidos_qc,delta_bias_qc_c,delta_mae_qc_c,delta_rmse_qc_c,delta_correlacao_qc,n_abs_erro_gt5,n_abs_erro_gt10,n_abs_erro_gt20,n_pares_completa,anos_com_dados_completa,primeiro_ano_completa,ultimo_ano_completa,media_inmet_c_completa,media_era5_c_completa,bias_c_completa,mae_c_completa,rmse_c_completa,correlacao_pearson_completa,desvio_erro_c_completa,erro_min_c_completa,erro_p05_c_completa,erro_mediana_c_completa,erro_p95_c_completa,erro_max_c_completa,erro_abs_max_c_completa,n_abs_erro_gt5_completa,n_abs_erro_gt10_completa,n_abs_erro_gt20_completa,pct_abs_erro_gt5_completa,pct_abs_erro_gt10_completa,pct_abs_erro_gt20_completa,anos_presentes,anos_cobertura_80,anos_cobertura_90,cobertura_mediana,coordenada_suspeita,dentro_dominio_era5
A542,UNAI,MG,SE,-16.55388888,-46.88194443,631.0,156396,19,2007,2025,24.638798942260784,23.626813949570668,-1.0119849965275751,1.6582453119772391,2.0139574430410376,0.9383660970716281,1.7412439046334867,-10.34316349029541,-3.4810787439346313,-1.1639888882637024,2.1376101970672607,10.974170684814453,10.974170684814453,0.7851863219008159,0.0031970127113225403,0.0,1,False,0.0308877693873735,True,0,0.0,-2.220446049250313e-16,0.0,5.1958437552457326e-14,8.770761894538737e-15,1228.0,5.0,0.0,156396,19,2007,2025,24.638798942260784,23.626813949570668,-1.011984996527575,1.6582453119772391,2.0139574430409857,0.9383660970716193,1.7412439046334824,-10.34316349029541,-3.4810787439346313,-1.1639888882637024,2.1376101970672607,10.974170684814453,10.974170684814453,1228.0,5.0,0.0,0.7851863219008159,0.0031970127113225403,0.0,19,18,17,0.977054794520548,False,True
A543,ESPINOSA,MG,SE,-14.91277777,-42.82972221,569.64,127004,17,2007,2025,26.18634372978322,23.296274822725657,-2.8900689143961364,2.953282902849077,3.2090332770749344,0.9482254468248437,1.3947801121092205,-17.490966796875,-4.914681553840637,-3.0230953693389893,-0.41514365971088457,9.80766487121582,17.490966796875,4.421907971402476,0.0031495071021385153,0.0,1,False,2.283887876748237,True,0,0.0,0.0,0.0,-1.4344081478157023e-13,5.88418203051333e-15,5616.0,4.0,0.0,127004,17,2007,2025,26.18634372978322,23.296274822725657,-2.8900689143961364,2.953282902849077,3.209033277075078,0.9482254468248378,1.3947801121092205,-17.490966796875,-4.914681553840637,-3.0230953693389893,-0.41514365971088457,9.80766487121582,17.490966796875,5616.0,4.0,0.0,4.421907971402476,0.0031495071021385153,0.0,19,15,12,0.9305555555555556,False,True
A544,BURITIS,MG,SE,-15.52416666,-46.43555555,894.0,141944,19,2007,2025,23.50497167688786,23.946627928171555,0.44165624910566403,1.2725145434586276,1.6992109733691056,0.9213511784717461,1.6408158509774446,-7.726934432983398,-2.1093167304992675,0.36962927877902985,3.256829082965851,11.091062545776367,11.091062545776367,1.2314715662514795,0.007045031843543933,0.0,1,False,0.0108062736863354,True,0,0.0,0.0,0.0,-2.8199664825478976e-14,-5.329070518200751e-15,1748.0,10.0,0.0,141944,19,2007,2025,23.50497167688786,23.946627928171555,0.44165624910566403,1.2725145434586276,1.6992109733691338,0.9213511784717514,1.6408158509774422,-7.726934432983398,-2.1093167304992675,0.36962927877902985,3.256829082965851,11.091062545776367,11.091062545776367,1748.0,10.0,0.0,1.2314715662514795,0.007045031843543933,0.0,19,16,12,0.9625570776255707,False,True
A545,PIRAPORA,MG,SE,-17.25777777,-44.83555555,503.0,154028,19,2007,2025,24.93635052864351,25.218269413936095,0.2819188802727752,1.6234839338767555,2.1178745833702157,0.9203067380866574,2.0990338493343077,-20.221874237060547,-2.548842394351959,-0.03258628770709038,4.093879842758178,11.199853897094727,20.221874237060547,2.698210714934947,0.05778170202820266,0.0006492326070584569,1,False,0.031827403687081,True,0,0.0,0.0,-2.220446049250313e-16,-3.419486915845482e-14,6.217248937900877e-15,4156.0,89.0,1.0,154028,19,2007,2025,24.93635052864351,25.218269413936095,0.2819188802727752,1.6234839338767557,2.11787458337025,0.9203067380866512,2.0990338493343086,-20.221874237060547,-2.548842394351959,-0.03258628770709038,4.093879842758178,11.199853897094727,20.221874237060547,4156.0,89.0,1.0,2.698210714934947,0.05778170202820266,0.0006492326070584569,19,19,16,0.9728310502283104,False,True
A546,GUARDA-MOR,MG,SE,-17.56166666,-47.19944444,616.0,141886,19,2007,2025,22.30780978881212,22.715290123203506,0.4074803322847829,1.20152561305895,1.594319838113161,0.9349195737565172,1.541373501023782,-10.3807373046875,-1.9268062710762024,0.3169925808906555,2.9908206462860107,11.603418350219727,11.603418350219727,0.8062810989103929,0.004933538192633522,0.0,1,False,0.0426761135510521,True,0,0.0,0.0,0.0,2.19824158875781e-14,6.439293542825908e-15,1144.0,7.0,0.0,141886,19,2007,2025,22.30780978881212,22.715290123203506,0.4074803322847829,1.20152561305895,1.594319838113139,0.9349195737565108,1.541373501023779,-10.3807373046875,-1.9268062710762024,0.3169925808906555,2.9908206462860107,11.603418350219727,11.603418350219727,1144.0,7.0,0.0,0.8062810989103929,0.004933538192633522,0.0,19,15,13,0.9976092896174864,False,True
A547,SAO ROMAO,MG,SE,-16.3625,-45.12388888,460.0,146580,19,2007,2025,25.525890291337348,26.028396245287848,0.5025059461236749,2.2460279512366155,2.797241853577829,0.908863500887709,2.751745158986808,-21.700780868530273,-3.430521070957184,0.1857425719499588,5.427295207977295,11.1005859375,21.700780868530273,7.589712102606086,0.012962204939282303,0.0006822213125938054,1,False,0.0308866574364536,True,0,0.0,0.0,0.0,2.5757174171303632e-14,-7.216449660063518e-15,11125.0,19.0,1.0,146580,19,2007,2025,25.525890291337348,26.028396245287848,0.5025059461236749,2.2460279512366155,2.797241853577803,0.9088635008877162,2.751745158986815,-21.700780868530273,-3.430521070957184,0.1857425719499588,5.427295207977295,11.1005859375,21.700780868530273,11125.0,19.0,1.0,7.589712102606086,0.012962204939282303,0.0006822213125938054,19,16,15,0.9920091324200914,False,True
A548,CHAPADA GAUCHA,MG,SE,-15.31,-45.61666666,880.0,141488,19,2007,2025,23.910516788311625,23.8383749237053,-0.07214186910355098,1.1549913818363222,1.5510396939529176,0.9348873436813071,1.5493665316193013,-8.811901092529297,-2.5179120302200317,-0.09352073818445206,2.4486868619918813,12.296238899230957,12.296238899230957,0.8127897772249237,0.006360963473934185,0.0,1,False,1.0973370981661374,True,0,0.0,0.0,0.0,2.886579864025407e-15,1.4432899320127035e-15,1150.0,9.0,0.0,141488,19,2007,2025,23.910516788311625,23.8383749237053,-0.07214186910355098,1.1549913818363222,1.5510396939529147,0.9348873436813057,1.5493665316193093,-8.811901092529297,-2.5179120302200317,-0.09352073818445206,2.4486868619918813,12.296238899230957,12.296238899230957,1150.0,9.0,0.0,0.8127897772249237,0.006360963473934185,0.0,19,15,13,0.9777633851468048,False,True
A549,AGUAS VERMELHAS,MG,SE,-15.75222222,-41.45833333,740.0,151631,19,2007,2025,22.0595247648232,22.155721192657698,0.09619642547740766,1.479314625613532,1.9819017826302585,0.93284256971159,1.9795723698373113,-9.956737518310547,-2.5564937591552734,-0.2482326477766037,4.086914300918579,10.305566787719727,10.305566787719727,2.6247930832085786,0.0013189914990997882,0.0,1,False,0.0961292575564982,True,0,0.0,0.0,0.0,4.440892098500626e-16,-3.6637359812630166e-15,3980.0,2.0,0.0,151631,19,2007,2025,22.0595247648232,22.155721192657698,0.09619642547740766,1.479314625613532,1.981901782630258,0.9328425697115936,1.9795723698373189,-9.956737518310547,-2.5564937591552734,-0.2482326477766037,4.086914300918579,10.305566787719727,10.305566787719727,3980.0,2.0,0.0,2.6247930832085786,0.0013189914990997882,0.0,19,18,15,0.9647260273972604,False,True
A550,ITAOBIM,MG,SE,-16.57555554,-41.48527777,266.0,153545,19,2007,2025,26.37247060689858,23.706899723464275,-2.665570887709453,2.766034987839098,3.0971157432756993,0.9427871546018068,1.5769825510216755,-14.304794311523438,-5.006198406219482,-2.8083980083465576,0.04251014813780671,9.171775817871094,14.304794311523438,5.104692435442378,0.005210198964472956,0.0,1,False,0.0353091716192577,True,0,0.0,0.0,0.0,1.1812772982011666e-13,-1.4432899320127035e-15,7838.0,8.0,0.0,153545,19,2007,2025,26.37247060689858,23.706899723464275,-2.665570887709453,2.766034987839098,3.097115743275581,0.9427871546018083,1.576982551021682,-14.304794311523438,-5.006198406219482,-2.8083980083465576,0.04251014813780671,9.171775817871094,14.304794311523438,7838.0,8.0,0.0,5.104692435442378,0.005210198964472956,0.0,19,17,17,0.997495446265938,False,True
A551,RIO PARDO DE MINAS,MG,SE,-15.72277777,-42.43527777,950.0,155069,19,2007,2025,22.163019686621183,22.316751315380944,0.15373162726915007,1.2199148453028605,1.5682166233455006,0.9467041088258568,1.5606683413279645,-7.675634384155273,-2.270390272140503,0.0695316344499588,2.7551908016204836,11.111082077026367,11.111082077026367,0.49203902778763003,0.002579496869135675,0.0,1,False,0.0670072088517033,True,0,0.0,0.0,0.0,-4.3076653355456074e-14,3.9968028886505635e-15,763.0,4.0,0.0,155069,19,2007,2025,22.163019686621183,22.316751315380944,0.15373162726915007,1.2199148453028605,1.5682166233455437,0.9467041088258528,1.5606683413279663,-7.675634384155273,-2.270390272140503,0.0695316344499588,2.7551908016204836,11.111082077026367,11.111082077026367,763.0,4.0,0.0,0.49203902778763003,0.002579496869135675,0.0,19,19,17,0.997488584474886,False,True
A552,SALINAS,MG,SE,-16.16027777,-42.31027777,495.0,152929,19,2007,2025,25.046136439089405,23.57699261188479,-1.4691438308392042,2.20840279931271,2.6049264520717466,0.9178121807749897,2.1511133123960238,-11.885302543640137,-4.58048791885376,-1.7390620708465576,2.5836235046386737,9.871482849121094,11.885302543640137,3.411386983502148,0.003269491071019885,0.0,1,False,0.0056166112420941,True,0,0.0,0.0,0.0,-1.7763568394002505e-14,3.3306690738754696e-15,5217.0,5.0,0.0,152929,19,2007,2025,25.046136439089405,23.57699261188479,-1.4691438308392042,2.20840279931271,2.6049264520717643,0.9178121807749864,2.151113312396017,-11.885302543640137,-4.58048791885376,-1.7390620708465576,2.5836235046386737,9.871482849121094,11.885302543640137,5217.0,5.0,0.0,3.411386983502148,0.003269491071019885,0.0,19,17,15,0.992351598173516,False,True
A553,JOAO PINHEIRO,MG,SE,-17.78472221,-46.11916666,877.0,151657,19,2007,2025,23.378744799918945,23.775747453661694,0.3970026544249445,1.2082939107382684,1.5967680470510175,0.9301115974817316,1.5466327493548684,-7.968319416046143,-2.136726999282837,0.40967750549316406,2.8634451866149884,12.14970588684082,12.14970588684082,0.7978530499746138,0.007253209545223761,0.0,1,False,0.0426493961566044,True,0,0.0,0.0,0.0,2.6645352591003757e-15,-6.8833827526759706e-15,1210.0,11.0,0.0,151657,19,2007,2025,23.378744799918945,23.775747453661694,0.3970026544249445,1.2082939107382684,1.5967680470510148,0.9301115974817384,1.5466327493548715,-7.968319416046143,-2.136726999282837,0.40967750549316406,2.8634451866149884,12.14970588684082,12.14970588684082,1210.0,11.0,0.0,0.7978530499746138,0.007253209545223761,0.0,19,18,14,0.9749531835205992,False,True
A554,CARATINGA,MG,SE,-19.73583333,-42.15361111,615.0,155530,19,2007,2025,24.195078760633468,22.414142777854927,-1.7809359848775175,2.101699403124109,2.4939651677014765,0.9264338716278264,1.745894863369306,-12.109569549560547,-4.466838049888611,-1.8939205408096313,1.239283061027525,8.684228897094727,12.109569549560547,2.4136822477978526,0.005143702179643799,0.0,1,False,1.7233161978577531,True,0,0.0,0.0,4.440892098500626e-16,7.149836278586008e-14,7.327471962526033e-15,3754.0,8.0,0.0,155530,19,2007,2025,24.195078760633468,22.414142777854927,-1.7809359848775175,2.1016994031241087,2.493965167701405,0.9264338716278191,1.7458948633693088,-12.109569549560547,-4.466838049888611,-1.8939205408096313,1.239283061027525,8.684228897094727,12.109569549560547,3754.0,8.0,0.0,2.4136822477978526,0.005143702179643799,0.0,19,18,17,0.9980593607305936,False,True
A555,IBIRITE (ROLA MOCA),MG,SE,-20.0311111,-44.01111111,1208.0,150505,18,2008,2025,20.70843825827389,20.478523426759892,-0.2299148311988356,1.2286065448049373,1.6420867070289904,0.9300301214631982,1.6259168148148717,-16.902441024780273,-3.085390329360962,-0.13393516838550568,2.2149613380432114,11.22226619720459,16.902441024780273,0.9009667452908541,0.00597986777847912,0.0,1,False,0.0410714363282815,True,0,0.0,0.0,0.0,-2.9976021664879227e-14,4.6629367034256575e-15,1356.0,9.0,0.0,150505,18,2008,2025,20.70843825827389,20.478523426759892,-0.2299148311988356,1.2286065448049373,1.6420867070290204,0.9300301214631935,1.6259168148148735,-16.902441024780273,-3.085390329360962,-0.13393516838550568,2.2149613380432114,11.22226619720459,16.902441024780273,1356.0,9.0,0.0,0.9009667452908541,0.00597986777847912,0.0,18,18,16,0.996237555206228,False,True
A556,MANHUACU,MG,SE,-20.26361111,-42.18277777,836.0,122571,16,2010,2025,20.944995148627296,20.615234095704164,-0.32976104979983284,1.1412052619127449,1.4533128376598972,0.9500978228772878,1.4154123776803489,-6.887255668640137,-2.5342525243759155,-0.38776206970214844,2.0825932025909424,8.70517635345459,8.70517635345459,0.23904512486640395,0.0,0.0,1,False,0.0308877693873735,True,0,0.0,0.0,0.0,-1.5543122344752192e-15,4.884981308350689e-15,293.0,0.0,0.0,122571,16,2010,2025,20.944995148627296,20.615234095704164,-0.32976104979983284,1.1412052619127449,1.4533128376598987,0.950097822877283,1.4154123776803489,-6.887255668640137,-2.5342525243759155,-0.38776206970214844,2.0825932025909424,8.70517635345459,8.70517635345459,293.0,0.0,0.0,0.23904512486640395,0.0,0.0,16,14,12,0.967579908675799,False,True
A557,CORONEL PACHECO,MG,SE,-21.546836220000003,-43.26111111,421.07,111518,14,2012,2025,23.969684713281346,21.185256942704452,-2.784427771571521,3.1189369568040513,3.6409335987043723,0.9083860584926583,2.345934527013883,-10.803417205810547,-6.324770259857178,-2.9347164630889893,1.3178838074207302,9.072509765625,10.803417205810547,18.066141788769528,0.014347459602934057,0.0,1,False,0.0188542378050039,True,0,0.0,0.0,0.0,-5.417888360170764e-14,-2.3314683517128287e-15,20147.0,16.0,0.0,111518,14,2012,2025,23.969684713281346,21.185256942704452,-2.784427771571521,3.1189369568040513,3.6409335987044265,0.9083860584926606,2.3459345270138794,-10.803417205810547,-6.324770259857178,-2.9347164630889893,1.3178838074207302,9.072509765625,10.803417205810547,20147.0,16.0,0.0,18.066141788769528,0.014347459602934057,0.0,14,13,13,0.9894977168949772,False,True
A559,JANUARIA,MG,SE,-15.44805555,-44.36638888,468.0,77057,10,2016,2025,26.023164664504545,25.956896939854317,-0.06626773062889034,1.791631642027831,2.1545345220262013,0.9264601613489123,2.15352914529593,-8.256103515625,-2.9388961315155027,-0.4316890835762024,3.8043655395507803,9.91489315032959,9.91489315032959,1.3509479995328133,0.0,0.0,1,False,0.0089428509354845,True,0,0.0,0.0,0.0,-3.952393967665557e-14,2.7755575615628914e-15,1041.0,0.0,0.0,77057,10,2016,2025,26.023164664504545,25.956896939854317,-0.06626773062889034,1.791631642027831,2.154534522026241,0.9264601613489095,2.153529145295936,-8.256103515625,-2.9388961315155027,-0.4316890835762024,3.8043655395507803,9.91489315032959,9.91489315032959,1041.0,0.0,0.0,1.3509479995328133,0.0,0.0,10,9,7,0.9551670651183972,False,True
A560,POMPEU,MG,SE,-19.23249999,-44.96416666,705.0,35826,5,2021,2025,23.846195498230482,23.52277079885252,-0.32342470155701086,1.4782637946141166,1.8470479958951327,0.9450192426596074,1.8185365189957872,-7.893115043640137,-3.008160710334778,-0.5052242279052734,2.944641590118408,8.449268341064453,8.449268341064453,0.8736671690950706,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,5.995204332975845e-15,-8.881784197001252e-16,313.0,0.0,0.0,35826,5,2021,2025,23.846195498230482,23.52277079885252,-0.32342470155701086,1.4782637946141166,1.8470479958951267,0.9450192426596082,1.81853651899578,-7.893115043640137,-3.008160710334778,-0.5052242279052734,2.944641590118408,8.449268341064453,8.449268341064453,313.0,0.0,0.0,0.8736671690950706,0.0,0.0,5,4,3,0.9970319634703196,False,True
A561,SAO SEBASTIAO DO PARAISO,MG,SE,-20.91,-47.11416666,845.0,74983,11,2015,2025,21.897548777384003,21.50657642531064,-0.39097235246732354,1.552833836937678,1.9326677830531738,0.9437593582939596,1.8927210981359845,-7.341991901397705,-3.128388214111328,-0.5394039154052734,3.0039533138275116,11.23271369934082,11.23271369934082,1.0415694224024112,0.004000906872224371,0.0,1,False,0.0153693029980421,True,0,0.0,0.0,0.0,9.547918011776346e-15,-3.552713678800501e-15,781.0,3.0,0.0,74983,11,2015,2025,21.897548777384003,21.50657642531064,-0.39097235246732354,1.552833836937678,1.9326677830531642,0.9437593582939632,1.892721098135986,-7.341991901397705,-3.128388214111328,-0.5394039154052734,3.0039533138275116,11.23271369934082,11.23271369934082,781.0,3.0,0.0,1.0415694224024112,0.004000906872224371,0.0,11,8,8,0.9997716894977168,False,True
A562,PATOS DE MINAS,MG,SE,-18.52055554,-46.44055555,950.0,69879,9,2017,2025,22.902107928077942,22.260183682553144,-0.6419242466971486,1.2802687660675258,1.6171273445805097,0.9444105434256906,1.4842727636640696,-11.597582817077637,-2.8669550895690916,-0.7187984585762024,1.7830179333686778,10.131299018859863,11.597582817077637,0.4922795117274145,0.010017315645615994,0.0,1,False,0.0137035475108444,True,0,0.0,0.0,0.0,4.6629367034256575e-15,-4.440892098500626e-16,344.0,7.0,0.0,69879,9,2017,2025,22.902107928077942,22.260183682553144,-0.6419242466971486,1.2802687660675258,1.617127344580505,0.9444105434256911,1.4842727636640658,-11.597582817077637,-2.8669550895690916,-0.7187984585762024,1.7830179333686778,10.131299018859863,11.597582817077637,344.0,7.0,0.0,0.4922795117274145,0.010017315645615994,0.0,9,8,7,0.981125356125356,False,True
A563,JANAUBA,MG,SE,-15.80277777,-43.29694444,532.0,73476,10,2016,2025,26.47282241507525,25.578459758712857,-0.8943626596191014,1.5155508477721586,1.8562230368149217,0.940691351807146,1.6265655238468322,-8.342333793640137,-3.163561701774597,-1.0620845556259155,2.085571587085724,9.030027389526367,9.030027389526367,0.812510207414666,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,-1.9761969838327786e-14,0.0,597.0,0.0,0.0,73476,10,2016,2025,26.47282241507525,25.578459758712857,-0.8943626596191014,1.5155508477721586,1.8562230368149415,0.940691351807146,1.6265655238468322,-8.342333793640137,-3.163561701774597,-1.0620845556259155,2.085571587085724,9.030027389526367,9.030027389526367,597.0,0.0,0.0,0.812510207414666,0.0,0.0,10,8,8,0.9602739726027396,False,True
A564,DIVINOPOLIS,MG,SE,-20.17333332,-44.87499999,796.0,68509,9,2017,2025,22.97441504341241,22.060441209538098,-0.9139738309700892,1.6125952033473445,1.9774984464998264,0.9451422817357176,1.753623913414096,-7.51503849029541,-3.5462496280670166,-1.0363643169403076,2.2163138389587402,9.34843635559082,9.34843635559082,0.7283714548453488,0.0,0.0,1,False,0.0423632508598072,True,0,0.0,0.0,0.0,3.9968028886505635e-15,-6.439293542825908e-15,499.0,0.0,0.0,68509,9,2017,2025,22.97441504341241,22.060441209538098,-0.9139738309700892,1.6125952033473445,1.9774984464998224,0.945142281735724,1.753623913414091,-7.51503849029541,-3.5462496280670166,-1.0363643169403076,2.2163138389587402,9.34843635559082,9.34843635559082,499.0,0.0,0.0,0.7283714548453488,0.0,0.0,9,8,8,0.9995446265938068,False,True
A565,BAMBUI,MG,SE,-20.0311111,-46.00888888,697.0,73693,10,2016,2025,21.985229258778975,22.334459996062655,0.34923073439731867,1.8462658571553097,2.410768078151382,0.9357048430442665,2.3853548649812275,-7.19106388092041,-2.7605953216552734,-0.13906212151050568,5.0645217895507795,11.86362361907959,11.86362361907959,5.337006228542738,0.01628377186435618,0.0,1,False,0.0290182237142913,True,0,0.0,0.0,0.0,-4.3076653355456074e-14,-3.6637359812630166e-15,3933.0,12.0,0.0,73693,10,2016,2025,21.985229258778975,22.334459996062655,0.34923073439731867,1.8462658571553097,2.410768078151425,0.9357048430442702,2.3853548649812253,-7.19106388092041,-2.7605953216552734,-0.13906212151050568,5.0645217895507795,11.86362361907959,11.86362361907959,3933.0,12.0,0.0,5.337006228542738,0.01628377186435618,0.0,10,8,8,0.9715753424657534,False,True
A566,ARACUAI,MG,SE,-16.84888888,-42.03527777,308.0,70947,9,2017,2025,25.668857033641494,24.822553178796184,-0.8463038555004352,1.9591879794031464,2.3894140939547213,0.9069470350050243,2.234533480394659,-11.115087509155273,-4.077816152572632,-1.1084346771240234,3.278397917747497,10.530811309814453,11.115087509155273,2.7710826391531707,0.009866520078368359,0.0,3,True,319.26220437037983,True,0,0.0,0.0,0.0,1.4654943925052066e-14,-1.6653345369377348e-15,1966.0,7.0,0.0,70947,9,2017,2025,25.668857033641494,24.822553178796184,-0.8463038555004352,1.9591879794031464,2.3894140939547066,0.9069470350050259,2.2345334803946613,-11.115087509155273,-4.077816152572632,-1.1084346771240234,3.278397917747497,10.530811309814453,11.115087509155273,1966.0,7.0,0.0,2.7710826391531707,0.009866520078368359,0.0,9,9,7,0.9803652968036528,True,True
A567,MACHADO,MG,SE,-21.680722,-45.944389,969.0,69809,9,2017,2025,21.34215359283502,20.18356468970246,-1.1585889007974177,1.561947055582741,1.9728068309570082,0.9362678133735564,1.5967702010015208,-9.340380668640137,-3.8001168251037596,-1.1415523290634155,1.3186820030212398,9.05502986907959,9.340380668640137,1.5126989356673208,0.0,0.0,1,False,0.0136395373164705,True,0,0.0,0.0,0.0,1.176836406102666e-14,-8.659739592076221e-15,1056.0,0.0,0.0,69809,9,2017,2025,21.34215359283502,20.18356468970246,-1.1585889007974177,1.561947055582741,1.9728068309569964,0.936267813373565,1.5967702010015192,-9.340380668640137,-3.8001168251037596,-1.1415523290634155,1.3186820030212398,9.05502986907959,9.340380668640137,1056.0,0.0,0.0,1.5126989356673208,0.0,0.0,9,9,7,0.9759132420091324,False,True
A568,UBERABA,MG,SE,-19.71,-47.96194444,778.0,72768,9,2017,2025,23.522208935893225,23.6092788503819,0.0870699123351703,1.2556100131672565,1.6252572807353745,0.9534614430005491,1.6229344580197882,-7.243017196655273,-2.3691060185432433,0.0038623809814453125,2.7961438894271815,13.008054733276367,13.008054733276367,0.766820580474934,0.019239226033421285,0.0,1,False,0.0290781073730519,True,0,0.0,0.0,0.0,2.6645352591003757e-15,3.1086244689504383e-15,558.0,14.0,0.0,72768,9,2017,2025,23.522208935893225,23.6092788503819,0.0870699123351703,1.2556100131672565,1.6252572807353718,0.953461443000546,1.6229344580197866,-7.243017196655273,-2.3691060185432433,0.0038623809814453125,2.7961438894271815,13.008054733276367,13.008054733276367,558.0,14.0,0.0,0.766820580474934,0.019239226033421285,0.0,9,9,8,0.9784246575342466,False,True
A569,SETE LAGOAS,MG,SE,-19.45527777,-44.17333332,719.0,78488,10,2016,2025,22.722874833531197,22.422667226803775,-0.3002076073789204,1.5015962566949066,1.8698534848657196,0.9503920097095665,1.8456085299856355,-8.834081649780273,-2.851444959640503,-0.5323696136474609,3.1448812246322606,10.438672065734863,10.438672065734863,1.0192640913260627,0.002548160228315156,0.0,1,False,0.0308866574364536,True,0,0.0,0.0,0.0,1.5543122344752192e-15,2.1094237467877974e-15,800.0,2.0,0.0,78488,10,2016,2025,22.722874833531197,22.422667226803775,-0.3002076073789204,1.5015962566949066,1.869853484865718,0.9503920097095644,1.8456085299856408,-8.834081649780273,-2.851444959640503,-0.5323696136474609,3.1448812246322606,10.438672065734863,10.438672065734863,800.0,2.0,0.0,1.0192640913260627,0.002548160228315156,0.0,10,9,8,0.9828767123287672,False,True
A570,OLIVEIRA,MG,SE,-20.715,-44.86444444,1025.0,69506,9,2017,2025,21.280075100038808,20.532043922768324,-0.7480311787996197,1.2065708791597325,1.546277476585726,0.9533505312714053,1.3533106589619535,-6.36367130279541,-2.9080927968025208,-0.7568172514438629,1.4062015414237976,9.35498046875,9.35498046875,0.3352228584582626,0.0,0.0,1,False,0.0308877693873735,True,0,0.0,0.0,0.0,-2.220446049250313e-15,2.7755575615628914e-15,233.0,0.0,0.0,69506,9,2017,2025,21.280075100038808,20.532043922768324,-0.7480311787996197,1.2065708791597325,1.5462774765857281,0.9533505312714026,1.3533106589619561,-6.36367130279541,-2.9080927968025208,-0.7568172514438629,1.4062015414237976,9.35498046875,9.35498046875,233.0,0.0,0.0,0.3352228584582626,0.0,0.0,9,8,8,0.9976027397260274,False,True
A571,PARACATU,MG,SE,-17.24444444,-46.88166666,705.0,66040,8,2018,2025,24.739822831354598,23.725172382141878,-1.0146504526278757,1.4937267750166334,1.7965175480677262,0.9414014244185681,1.4825629977342607,-8.043066024780273,-3.192836618423462,-1.1638180017471313,1.6839242875576017,9.917820930480957,9.917820930480957,0.3528164748637189,0.0,0.0,1,False,0.0308877693870199,True,0,0.0,0.0,0.0,2.4424906541753444e-15,1.5543122344752192e-15,233.0,0.0,0.0,66040,8,2018,2025,24.739822831354598,23.725172382141878,-1.0146504526278757,1.4937267750166334,1.7965175480677238,0.9414014244185666,1.4825629977342671,-8.043066024780273,-3.192836618423462,-1.1638180017471313,1.6839242875576017,9.917820930480957,9.917820930480957,233.0,0.0,0.0,0.3528164748637189,0.0,0.0,8,8,7,0.9955569902936848,False,True
A572,BELO HORIZONTE - SANTO AGOSTINHO,MG,SE,-19.93388888,-43.95222222,915.47,2892,1,2025,2025,23.65784924554627,21.606530652501277,-2.0513185869213895,2.21773820458106,2.5916139003148793,0.9272987224698565,1.5841156444540438,-7.395607948303223,-4.645333766937256,-2.055834650993347,0.5305448204278915,5.758349895477295,7.395607948303223,3.2157676348547715,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,2892,1,2025,2025,23.65784924554627,21.606530652501277,-2.0513185869213895,2.21773820458106,2.5916139003148793,0.9272987224698565,1.5841156444540438,-7.395607948303223,-4.645333766937256,-2.055834650993347,0.5305448204278915,5.758349895477295,7.395607948303223,93.0,0.0,0.0,3.2157676348547715,0.0,0.0,1,1,1,0.9563492063492064,False,True
A601,ECOLOGIA AGRICOLA,RJ,SE,-22.8,-43.68333333,33.0,212576,26,2000,2025,24.37079726458134,22.736046192975497,-1.6347510749081127,1.9801521555793853,2.453628605108597,0.9239882219791535,1.8297262101405747,-10.2509765625,-4.6313594579696655,-1.5054194927215576,1.2609378397464752,8.88188362121582,10.2509765625,2.916603944001204,0.0004704199909679362,0.0,1,False,4.697063047300639,True,0,0.0,0.0,0.0,-1.1057821325266559e-13,-4.773959005888173e-15,6200.0,1.0,0.0,212576,26,2000,2025,24.37079726458134,22.736046192975497,-1.6347510749081127,1.9801521555793853,2.4536286051087077,0.9239882219791583,1.829726210140572,-10.2509765625,-4.6313594579696655,-1.5054194927215576,1.2609378397464752,8.88188362121582,10.2509765625,6200.0,1.0,0.0,2.916603944001204,0.0004704199909679362,0.0,26,23,19,0.996632420091324,False,True
