rede,variavel,nome_variavel,codigo,estacao,uf,regiao,n_anos,ano_inicio,ano_fim,valor_inicial_c,valor_final_c,n,mk_s,mk_tau,mk_var_classica,mk_z_classico,mk_p_classico,sen_slope_c_ano,sen_slope_c_decada,rho1_rank_detrendido,limite_acf_aprox,n_lags_acf_significativos,fator_correcao_hamed_rao,mk_var_modificada,mk_z_modificado,mk_p_modificado,mk_p_modificado_fdr,significativo_classico_p05,significativo_modificado_p05,significativo_modificado_fdr05,classificacao_classica,classificacao_modificada,classificacao_modificada_fdr,mudou_significancia_com_correcao,delta_p_modificado_menos_classico
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A408,ITABERABA,BA,Nordeste,12,2012,2023,36.558494567871094,38.848045349121094,12,6,0.09090909090909091,212.66666666666666,0.34286274066187084,0.7317017232242102,0.12337748209635417,1.2337748209635417,-0.17657342657342656,0.5657928670380857,0,1.0,212.66666666666666,0.34286274066187084,0.7317017232242102,0.8589541968284208,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A409,ARACAJU,SE,Nordeste,10,2011,2020,29.317285537719727,30.060205459594727,10,7,0.15555555555555556,125.0,0.5366563145999494,0.5915050369949166,0.12848772321428573,1.2848772321428572,-0.5365853658536586,0.6197950323045613,0,1.0,125.0,0.5366563145999494,0.5915050369949166,0.7859807845520617,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A430,PIATA,BA,Nordeste,12,2009,2020,30.560205459594727,33.618797302246094,12,16,0.24242424242424243,212.66666666666666,1.0285882219856124,0.303673214899419,0.11402587890625,1.1402587890625,-0.1346153846153846,0.5657928670380857,0,1.0,212.66666666666666,1.0285882219856124,0.303673214899419,0.6832647335236928,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A502,BARBACENA,MG,Sudeste,10,2013,2022,30.702783584594727,30.609766006469727,10,-1,-0.022222222222222223,125.0,0.0,1.0,-0.010335286458333334,-0.10335286458333334,-0.039634146341463415,0.6197950323045613,0,1.0,125.0,0.0,1.0,1.0,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A506,MONTES CLAROS,MG,Sudeste,10,2016,2025,35.594383239746094,35.534324645996094,10,3,0.06666666666666667,125.0,0.17888543819998318,0.8580276569875211,0.021809895833333332,0.21809895833333331,-0.3384146341463415,0.6197950323045613,0,1.0,125.0,0.17888543819998318,0.8580276569875211,0.9652811141109613,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A507,UBERLANDIA,MG,Sudeste,17,2009,2025,32.295555114746094,34.299217224121094,17,50,0.36764705882352944,589.3333333333334,2.018438758700505,0.04354558621432192,0.173095703125,1.73095703125,-0.07352941176470588,0.4753610900391235,0,1.0,589.3333333333334,2.018438758700505,0.04354558621432192,0.2776801051274074,True,True,False,crescente,crescente,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A509,MONTE VERDE,MG,Sudeste,10,2016,2025,30.095849990844727,29.820459365844727,10,11,0.24444444444444444,125.0,0.8944271909999159,0.37109336952269767,0.22265625,2.2265625,-0.17682926829268292,0.6197950323045613,1,1.6573170731707316,207.16463414634146,0.6947718139334311,0.4871983147422736,0.7859807845520617,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.11610494521957593
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A510,VICOSA,MG,Sudeste,11,2011,2021,31.286767959594727,33.200828552246094,11,11,0.2,165.0,0.778498944161523,0.4362749288405292,0.14545860290527343,1.4545860290527344,-0.1278538812785388,0.5909513763026626,0,1.0,165.0,0.778498944161523,0.4362749288405292,0.7859807845520617,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A513,OURO BRANCO,MG,Sudeste,12,2010,2021,29.065820693969727,32.716453552246094,12,28,0.42424242424242425,212.66666666666666,1.8514587995741025,0.06410357671243583,0.23482259114583331,2.348225911458333,-0.05419580419580419,0.5657928670380857,1,1.3310870947234583,283.07785547785545,1.6047626792484428,0.10854604209735008,0.3663428920785565,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.044442465384914254
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A521,PAMPULHA,MG,Sudeste,17,2009,2025,29.433496475219727,31.739648818969727,17,48,0.35294117647058826,589.3333333333334,1.9360535032433412,0.052861148438496874,0.21055491765340167,2.1055491765340166,0.061274509803921566,0.4753610900391235,0,1.0,589.3333333333334,1.9360535032433412,0.052861148438496874,0.2776801051274074,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A531,MARIA DA FE,MG,Sudeste,18,2008,2025,28.164697647094727,29.855615615844727,18,63,0.4117647058823529,697.0,2.3484174591435676,0.018853377367019197,0.157745361328125,1.57745361328125,-0.13481404958677687,0.4619679414498925,0,1.0,697.0,2.3484174591435676,0.018853377367019197,0.25452059445475916,True,True,False,crescente,crescente,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A533,GUANHAES,MG,Sudeste,11,2008,2018,34.640037536621094,34.363670349121094,11,17,0.3090909090909091,165.0,1.2455983106584367,0.21291190281150452,0.14212472098214285,1.4212472098214284,0.0319634703196347,0.5909513763026626,0,1.0,165.0,1.2455983106584367,0.21291190281150452,0.5748621375910622,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A539,MOCAMBINHO,MG,Sudeste,10,2016,2025,37.077537536621094,36.598777770996094,10,-1,-0.022222222222222223,125.0,0.0,1.0,-0.021763392857142856,-0.21763392857142855,-0.19207317073170732,0.6197950323045613,0,1.0,125.0,0.0,1.0,1.0,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A555,IBIRITE (ROLA MOCA),MG,Sudeste,14,2009,2022,29.433496475219727,31.953027725219727,14,31,0.34065934065934067,333.6666666666667,1.6423467043540767,0.1005181732074647,0.2340695858001709,2.340695858001709,0.19273127753303965,0.5238224086117984,0,1.0,333.6666666666667,1.6423467043540767,0.1005181732074647,0.3663428920785565,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A701,SAO PAULO - MIRANTE,SP,Sudeste,11,2015,2025,34.246726989746094,32.696189880371094,11,7,0.12727272727272726,165.0,0.46709936649691375,0.640428787412791,0.100860595703125,1.00860595703125,-0.2100456621004566,0.5909513763026626,0,1.0,165.0,0.46709936649691375,0.640428787412791,0.7859807845520617,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A703,PONTA PORA,MS,Centro-Oeste,10,2012,2021,36.450096130371094,37.643943786621094,10,7,0.15555555555555556,125.0,0.5366563145999494,0.5915050369949166,0.13264973958333334,1.3264973958333335,-0.125,0.6197950323045613,0,1.0,125.0,0.5366563145999494,0.5915050369949166,0.7859807845520617,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A801,PORTO ALEGRE,RS,Sul,19,2007,2025,34.965721130371094,38.545799255371094,19,87,0.5087719298245614,817.0,3.008759142727674,0.0026231698430960737,0.1613006591796875,1.613006591796875,0.08340649692712906,0.4496465758731267,0,1.0,817.0,3.008759142727674,0.0026231698430960737,0.07082558576359399,True,True,False,crescente,crescente,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A811,CANGUCU,RS,Sul,11,2009,2019,32.709373474121094,37.415428161621094,11,13,0.23636363636363636,165.0,0.9341987329938275,0.35020138917929566,0.311767578125,3.11767578125,0.1917808219178082,0.5909513763026626,0,1.0,165.0,0.9341987329938275,0.35020138917929566,0.7273413467569987,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A839,PASSO FUNDO,RS,Sul,10,2007,2016,31.008203506469727,31.802881240844727,10,7,0.15555555555555556,125.0,0.5366563145999494,0.5915050369949166,0.08829752604166667,0.8829752604166667,0.10670731707317073,0.6197950323045613,0,1.0,125.0,0.5366563145999494,0.5915050369949166,0.7859807845520617,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,A884,CAMPO BOM,RS,Sul,11,2014,2024,36.677879333496094,36.743309020996094,11,25,0.45454545454545453,165.0,1.868397465987655,0.06170669002831275,0.21044921875,2.1044921875,-0.2968036529680365,0.5909513763026626,0,1.0,165.0,1.868397465987655,0.06170669002831275,0.2776801051274074,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_era5,Tmax ERA5,F501,BELO HORIZONTE - CERCADINHO,MG,Sudeste,11,2015,2025,34.014060974121094,31.739648818969727,11,1,0.01818181818181818,165.0,0.0,1.0,0.049397786458333336,0.49397786458333337,0.0,0.5909513763026626,0,1.0,165.0,0.0,1.0,1.0,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A001,BRASILIA,DF,Centro-Oeste,15,2011,2025,33.29999923706055,34.20000076293945,15,36,0.34285714285714286,405.3333333333333,1.73844871864787,0.0821317786187592,0.12857164655412948,1.2857164655412947,-0.2844364937388193,0.5060605247526638,0,1.0,405.3333333333333,1.73844871864787,0.0821317786187592,0.28990286415018773,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A002,GOIANIA,GO,Centro-Oeste,15,2010,2024,37.20000076293945,41.099998474121094,15,50,0.47619047619047616,404.6666666666667,2.4358321819147144,0.014857575729617212,0.20833333333333334,2.0833333333333335,-0.16845878136200718,0.5060605247526638,0,1.0,404.6666666666667,2.4358321819147144,0.014857575729617212,0.1337181815665549,True,True,False,crescente,crescente,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A036,CRISTALINA,GO,Centro-Oeste,18,2008,2025,34.400001525878906,34.29999923706055,18,68,0.4444444444444444,694.0,2.5432852203037632,0.010981554725508325,0.13333333333333333,1.3333333333333333,-0.246900826446281,0.4619679414498925,0,1.0,694.0,2.5432852203037632,0.010981554725508325,0.1337181815665549,True,True,False,crescente,crescente,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A045,AGUAS EMENDADAS,DF,Centro-Oeste,17,2009,2025,33.599998474121094,35.900001525878906,17,65,0.47794117647058826,585.6666666666666,2.6445678906771675,0.008179529633231875,0.16547616322835285,1.6547616322835283,-0.34068627450980393,0.4753610900391235,0,1.0,585.6666666666666,2.6445678906771675,0.008179529633231875,0.1337181815665549,True,True,False,crescente,crescente,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A046,GAMA (PONTE ALTA),DF,Centro-Oeste,11,2015,2025,36.5,35.79999923706055,11,11,0.2,163.0,0.7832604499879574,0.43347418315950703,0.08333333333333333,0.8333333333333333,-0.3150684931506849,0.5909513763026626,0,1.0,163.0,0.7832604499879574,0.43347418315950703,0.8300244789719552,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A101,MANAUS,AM,Norte,15,2011,2025,39.29999923706055,36.099998474121094,15,-1,-0.009523809523809525,406.3333333333333,0.0,1.0,0.0,0.0,-0.10215053763440861,0.5060605247526638,0,1.0,406.3333333333333,0.0,1.0,1.0,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A408,ITABERABA,BA,Nordeste,12,2012,2023,36.400001525878906,39.5,12,13,0.19696969696969696,211.66666666666666,0.8248120759481649,0.40947828967066413,0.1549999713897705,1.549999713897705,0.06118881118881119,0.5657928670380857,0,1.0,211.66666666666666,0.8248120759481649,0.40947828967066413,0.8300244789719552,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A409,ARACAJU,SE,Nordeste,10,2011,2020,34.599998474121094,35.20000076293945,10,-5,-0.1111111111111111,125.0,-0.35777087639996635,0.7205147871362554,-0.14999961853027344,-1.4999961853027344,0.006097560975609756,0.6197950323045613,0,1.0,125.0,-0.35777087639996635,0.7205147871362554,0.9458822863206919,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A430,PIATA,BA,Nordeste,12,2009,2020,31.100000381469727,33.099998474121094,12,6,0.09090909090909091,210.66666666666666,0.344486409130969,0.7304805152398015,0.05793648674374535,0.5793648674374535,-0.6416083916083916,0.5657928670380857,1,1.9624125874125873,413.41491841491836,0.2459104203160041,0.805751577236145,0.9458822863206919,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.07527106199634348
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A502,BARBACENA,MG,Sudeste,10,2013,2022,31.399999618530273,30.899999618530273,10,1,0.022222222222222223,125.0,0.0,1.0,0.02000007629394531,0.20000076293945312,0.018292682926829267,0.6197950323045613,0,1.0,125.0,0.0,1.0,1.0,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A506,MONTES CLAROS,MG,Sudeste,10,2016,2025,38.0,37.5,10,-4,-0.08888888888888889,124.0,-0.26940795304016235,0.7876157667022055,-0.05555555555555555,-0.5555555555555556,-0.14939024390243902,0.6197950323045613,0,1.0,124.0,-0.26940795304016235,0.7876157667022055,0.9458822863206919,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A507,UBERLANDIA,MG,Sudeste,17,2009,2025,34.20000076293945,35.900001525878906,17,47,0.34558823529411764,586.3333333333334,1.8997022596669564,0.05747220363451144,0.12363666187633168,1.2363666187633169,-0.17401960784313725,0.4753610900391235,0,1.0,586.3333333333334,1.8997022596669564,0.05747220363451144,0.2586249163553015,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A509,MONTE VERDE,MG,Sudeste,10,2016,2025,29.5,29.0,10,3,0.06666666666666667,125.0,0.17888543819998318,0.8580276569875211,0.03749990463256836,0.3749990463256836,-0.1402439024390244,0.6197950323045613,0,1.0,125.0,0.17888543819998318,0.8580276569875211,0.9652811141109613,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A510,VICOSA,MG,Sudeste,11,2011,2021,32.20000076293945,36.0,11,10,0.18181818181818182,164.0,0.7027819284987273,0.48219166095493815,0.1875,1.875,-0.1141552511415525,0.5909513763026626,0,1.0,164.0,0.7027819284987273,0.48219166095493815,0.8300244789719552,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A513,OURO BRANCO,MG,Sudeste,12,2010,2021,32.29999923706055,34.79999923706055,12,11,0.16666666666666666,211.66666666666666,0.6873433966234707,0.4918663579093068,0.14999961853027344,1.4999961853027344,0.3362676056338028,0.5657928670380857,0,1.0,211.66666666666666,0.6873433966234707,0.4918663579093068,0.8300244789719552,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A521,PAMPULHA,MG,Sudeste,17,2009,2025,33.900001525878906,35.0,17,48,0.35294117647058826,585.3333333333334,1.9426574570531447,0.052057559686127686,0.1366663614908854,1.366663614908854,0.11519607843137254,0.4753610900391235,0,1.0,585.3333333333334,1.9426574570531447,0.052057559686127686,0.2586249163553015,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A531,MARIA DA FE,MG,Sudeste,18,2008,2025,30.0,31.899999618530273,18,60,0.39215686274509803,696.0,2.236389228557765,0.025326286102778983,0.13333352406819662,1.3333352406819663,-0.11220268872802482,0.4619679414498925,0,1.0,696.0,2.236389228557765,0.025326286102778983,0.17095243119375814,True,True,False,crescente,crescente,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A533,GUANHAES,MG,Sudeste,11,2008,2018,33.900001525878906,35.0,11,19,0.34545454545454546,161.0,1.4185987312303812,0.15601603599625435,0.16666666666666666,1.6666666666666665,-0.5616438356164384,0.5909513763026626,0,1.0,161.0,1.4185987312303812,0.15601603599625435,0.4212432971898868,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A539,MOCAMBINHO,MG,Sudeste,10,2016,2025,39.099998474121094,39.0,10,4,0.08888888888888889,124.0,0.26940795304016235,0.7876157667022055,0.03333346048990885,0.3333346048990885,-0.22560975609756098,0.6197950323045613,0,1.0,124.0,0.26940795304016235,0.7876157667022055,0.9458822863206919,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A555,IBIRITE (ROLA MOCA),MG,Sudeste,14,2009,2022,30.899999618530273,32.79999923706055,14,30,0.32967032967032966,332.6666666666667,1.5899861987528223,0.1118379159902978,0.14615381681002104,1.4615381681002104,0.04955947136563876,0.5238224086117984,0,1.0,332.6666666666667,1.5899861987528223,0.1118379159902978,0.3355137479708934,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A701,SAO PAULO - MIRANTE,SP,Sudeste,11,2015,2025,36.70000076293945,37.20000076293945,11,8,0.14545454545454545,164.0,0.5466081666101212,0.5846479572713805,0.09999990463256836,0.9999990463256836,-0.0547945205479452,0.5909513763026626,0,1.0,164.0,0.5466081666101212,0.5846479572713805,0.8769719359070708,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A703,PONTA PORA,MS,Centro-Oeste,10,2012,2021,36.20000076293945,37.599998474121094,10,6,0.13333333333333333,124.0,0.4490132550669373,0.6534220947553175,0.1333332061767578,1.3333320617675781,0.12804878048780488,0.6197950323045613,0,1.0,124.0,0.4490132550669373,0.6534220947553175,0.9285471872838723,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A801,PORTO ALEGRE,RS,Sul,19,2007,2025,35.79999923706055,39.29999923706055,19,50,0.29239766081871343,814.0,1.717449111220315,0.08589714493338896,0.13333257039388022,1.3333257039388022,-0.2570298769771529,0.4496465758731267,0,1.0,814.0,1.717449111220315,0.08589714493338896,0.28990286415018773,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A811,CANGUCU,RS,Sul,11,2009,2019,33.599998474121094,37.099998474121094,11,10,0.18181818181818182,164.0,0.7027819284987273,0.48219166095493815,0.07500028610229492,0.7500028610229492,-0.091324200913242,0.5909513763026626,0,1.0,164.0,0.7027819284987273,0.48219166095493815,0.8300244789719552,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A839,PASSO FUNDO,RS,Sul,10,2007,2016,34.0,33.0,10,-2,-0.044444444444444446,124.0,-0.08980265101338746,0.928444041500591,-0.0666669209798177,-0.666669209798177,0.3475609756097561,0.6197950323045613,0,1.0,124.0,-0.08980265101338746,0.928444041500591,1.0,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,A884,CAMPO BOM,RS,Sul,11,2014,2024,41.0,39.79999923706055,11,16,0.2909090909090909,164.0,1.1713032141645454,0.24147691993853204,0.11428560529436384,1.1428560529436385,-0.3789954337899543,0.5909513763026626,0,1.0,164.0,1.1713032141645454,0.24147691993853204,0.5927160762127605,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
sensibilidade_consecutiva_10a,tmax_inmet,Tmax INMET,F501,BELO HORIZONTE - CERCADINHO,MG,Sudeste,11,2015,2025,35.29999923706055,33.099998474121094,11,9,0.16363636363636364,163.0,0.6266083599903659,0.5309159869887314,0.05000019073486328,0.5000019073486328,-0.0593607305936073,0.5909513763026626,0,1.0,163.0,0.6266083599903659,0.5309159869887314,0.8432195087468087,False,False,False,sem_tendencia_significativa,sem_tendencia_significativa,sem_tendencia_significativa,False,0.0
