ano,amostra,area,n_pares,n_estacoes,media_inmet_c_pares,media_era5_c_pares,bias_pares_c,mae_pares_c,rmse_pares_c,correlacao_pares,erro_p05_pares_c,erro_mediana_pares_c,erro_p95_pares_c,n_abs_erro_gt5,n_abs_erro_gt10,pct_abs_erro_gt5,pct_abs_erro_gt10,n_estacoes_equilibradas,n_pares_mediana_estacao,bias_media_estacoes_c,bias_mediana_estacoes_c,mae_media_estacoes_c,mae_mediana_estacoes_c,rmse_equilibrado_estacoes_c,rmse_mediana_estacoes_c,correlacao_mediana_estacoes,n_pares_completa,bias_pares_c_completa,mae_pares_c_completa,rmse_pares_c_completa,correlacao_pares_completa,pares_removidos_qc,delta_bias_qc_c,delta_mae_qc_c,delta_rmse_qc_c,delta_correlacao_qc
2009,principal,Brasil,3464806,430,23.94746300052049,23.518992764822368,-0.4284702388885572,1.503054741841777,1.9699951711619677,0.9378822155178044,-3.387646198272705,-0.4872554838657379,2.7701175212860107,65195,1406,1.8816349313641227,0.04057947255921399,430,8732.0,-0.41819037952156224,-0.4228024229791667,1.5023922200913047,1.4198773981983832,1.9728332096220103,1.8174300660280818,0.9303240795345638,3464806,-0.42847023888855706,1.503054741841777,1.9699951711620087,0.9378822155177646,0,-1.1102230246251565e-16,0.0,-4.107825191113079e-14,3.9745984281580604e-14
2009,principal,Norte,410540,54,26.88698932533461,26.349212865847587,-0.5377764652414859,1.4765596817946913,1.9090342905624929,0.8704504598088068,-3.5642906308174136,-0.51677206158638,2.4374879121780384,5806,10,1.4142349101183807,0.0024358162420227017,54,8674.0,-0.532557647075466,-0.4989803324525569,1.4674238972315603,1.4517998358067854,1.9026352034214788,1.8806946736742254,0.8775261334035338,410540,-0.5377764652414859,1.4765596817946913,1.909034290562485,0.8704504598088131,0,0.0,0.0,7.771561172376096e-15,-6.328271240363392e-15
2009,principal,Nordeste,997961,124,26.251095679432428,25.620135977886886,-0.6309597062550577,1.4083366156578656,1.8504555952841029,0.9077249666848601,-3.284374713897705,-0.6598140597343445,2.1754887104034424,13933,402,1.396146743209404,0.04028213527382332,124,8734.0,-0.6152906408490548,-0.6728266338945736,1.4021840225768012,1.3283252063760584,1.8410148690692465,1.6691709779085837,0.9288341568766331,997961,-0.6309597062550577,1.4083366156578658,1.8504555952839625,0.9077249666848685,0,0.0,-2.220446049250313e-16,1.4033219031261979e-13,-8.326672684688674e-15
2009,principal,Centro-Oeste,587002,74,24.74422369527742,24.533396121545394,-0.21082757782576692,1.502190923338208,1.9494816670356963,0.9221160447509993,-3.2033662319183347,-0.2776363492012024,3.0421366095542886,10177,186,1.7337249276833808,0.03168643377705698,74,8726.5,-0.22355913620401838,-0.29558357090412635,1.5033122831072678,1.4704556915963958,1.9495010678535183,1.888426690965657,0.9206602212227321,587002,-0.21082757782576692,1.502190923338208,1.9494816670357402,0.9221160447509938,0,0.0,0.0,-4.39648317751562e-14,5.440092820663267e-15
2009,principal,Sudeste,848125,104,22.66649302698531,22.27282545198456,-0.3936675767774849,1.6412300868084915,2.157826833264709,0.9047421376509953,-3.6360347270965576,-0.4710933566093445,3.1693363189697266,23243,660,2.740515843773029,0.07781871775976418,104,8736.0,-0.35035979294507197,-0.3419669143157722,1.6520334114148434,1.4236190909005701,2.185704878721244,1.8320627996641705,0.9338437930667578,848125,-0.3936675767774849,1.641230086808491,2.1578268332647346,0.9047421376509793,0,0.0,4.440892098500626e-16,-2.5757174171303632e-14,1.5987211554602254e-14
2009,principal,Sul,621178,74,19.299831932118195,19.01572850026287,-0.2841034319872522,1.484894692090639,1.9463422619779789,0.9496994721460946,-3.2391598224639893,-0.35661453008651733,2.9343826174736036,12036,148,1.9376088657357473,0.023825698913998886,74,8714.5,-0.29441778704768845,-0.28375509212584626,1.4845994817858363,1.3814066435589645,1.9443295666735427,1.8174300660280818,0.9553519386563629,621178,-0.2841034319872522,1.4848946920906387,1.9463422619778248,0.949699472146083,0,0.0,2.220446049250313e-16,1.5409895581797173e-13,1.1657341758564144e-14
2010,principal,Brasil,3506765,443,24.047932835244204,23.697138084975357,-0.3507947534225573,1.5416952806427024,2.0171438525543834,0.9414738726170825,-3.365673542022705,-0.4399684965610504,3.0365946292877144,74954,1511,2.1374115459690057,0.04308814534193195,443,8716.0,-0.3553302212308598,-0.38343514196555417,1.5449611366833764,1.4653935078611433,2.0217983756475717,1.8714988213931896,0.9343919674870133,3506765,-0.3507947534225573,1.5416952806427016,2.0171438525543177,0.9414738726170936,0,0.0,8.881784197001252e-16,6.572520305780927e-14,-1.1102230246251565e-14
2010,principal,Norte,404800,55,27.302696138090297,26.86754298955084,-0.4351531567320875,1.507128099193622,1.948521665283766,0.8800673162574117,-3.502885448932648,-0.439126193523407,2.702056050300597,6461,37,1.596096837944664,0.009140316205533596,55,8596.0,-0.41482388689668553,-0.3813660524150581,1.5142433705445595,1.4780138722360319,1.9561057498226837,1.9219997450788504,0.8894330994894692,404800,-0.4351531567320874,1.507128099193622,1.948521665283782,0.8800673162574074,0,-1.1102230246251565e-16,0.0,-1.5987211554602254e-14,4.3298697960381105e-15
2010,principal,Nordeste,1021939,127,26.597038859383943,26.056159931576033,-0.5408789327576182,1.4196303407005444,1.8471050557229711,0.9171276587189253,-3.2040035724639893,-0.609798789024353,2.4080569744110107,15007,177,1.468482952504993,0.01732001616534842,127,8747.0,-0.5592050980442828,-0.5805651843667751,1.4189564199880536,1.3596345604004036,1.8465668911252615,1.6784402851460847,0.9324387272459514,1021939,-0.5408789327576182,1.419630340700544,1.8471050557229511,0.9171276587189409,0,0.0,4.440892098500626e-16,1.9984014443252818e-14,-1.554312234475219e-14
2010,principal,Centro-Oeste,582702,78,24.899412731655495,24.762720243163173,-0.13669249264061056,1.6078345477202143,2.098502120380405,0.9258371170094777,-3.241279721260071,-0.2677242159843445,3.4686038494110107,13682,598,2.3480269503107936,0.10262535567065155,78,8559.0,-0.16162506035218305,-0.2236889441014026,1.6200097787316965,1.5684513845606156,2.1142761305402424,1.983106200216854,0.9301708777547197,582702,-0.13669249264061056,1.6078345477202143,2.0985021203804752,0.9258371170094677,0,0.0,0.0,-7.016609515630989e-14,9.992007221626409e-15
2010,principal,Sudeste,880803,107,22.492622299858127,22.219816832631242,-0.27280546774866066,1.7037902598090942,2.2264333964241128,0.9131367127736199,-3.6692818403244014,-0.36630821228027344,3.5051823616027775,27658,587,3.1400892140467276,0.06664373304813903,107,8702.0,-0.24868620798954003,-0.18612340480654677,1.704953429584318,1.5394666209684151,2.233531921852565,1.9508940405064454,0.9387857273909431,880803,-0.2728054677486606,1.7037902598090944,2.2264333964242065,0.9131367127736268,0,-5.551115123125783e-17,-2.220446049250313e-16,-9.370282327836321e-14,-6.994405055138486e-15
2010,principal,Sul,616521,76,19.102771357704206,18.808668436776316,-0.29410292061620763,1.4726343574476164,1.9368478330568948,0.9489292372928415,-3.221679210662842,-0.36337852478027344,2.8687503337860107,12146,112,1.970086988115571,0.01816645337304001,76,8720.0,-0.320536155420766,-0.38474162656847954,1.475475699022472,1.3670187454830565,1.9360918073038518,1.7761710669479127,0.9537625426492953,616521,-0.2941029206162077,1.4726343574476162,1.9368478330568857,0.9489292372928236,0,5.551115123125783e-17,2.220446049250313e-16,9.103828801926284e-15,1.787459069646502e-14
2011,principal,Brasil,3612000,453,23.574640584213483,23.147882098053447,-0.4267584889256608,1.524623302266562,1.9917571665085847,0.9413178228948759,-3.4182612895965576,-0.4939449429512024,2.8573734760284424,70858,1024,1.9617386489479514,0.028349944629014398,453,8642.0,-0.44386485416125165,-0.4594514051176781,1.5262931839111795,1.4329818289424794,1.994712349919562,1.8350470947288378,0.9347657774067456,3612000,-0.42675848892566093,1.5246233022665627,1.9917571665083547,0.941317822894912,0,1.1102230246251565e-16,-6.661338147750939e-16,2.3003821070233244e-13,-3.608224830031759e-14
2011,principal,Norte,432411,58,26.73910838706205,26.166756936688785,-0.5723514578866409,1.509673592020314,1.9630998568884481,0.8752113655125029,-3.6996822357177734,-0.5122554898262024,2.4329577684402466,7031,53,1.6259993385922191,0.012256857480498878,58,8531.5,-0.5775403855041259,-0.5496491644501835,1.4953461537616053,1.4307406726890348,1.9511409503523283,1.8989493965255064,0.8832848062137479,432411,-0.572351457886641,1.5096735920203137,1.9630998568884495,0.875211365512506,0,1.1102230246251565e-16,2.220446049250313e-16,-1.3322676295501878e-15,-3.1086244689504383e-15
2011,principal,Nordeste,1014983,127,25.951649530878296,25.310733440133898,-0.6409160948851577,1.4171434154480935,1.8328373859481883,0.9175370466656173,-3.2817863702774046,-0.6799312829971313,2.168454742431638,13069,7,1.2876077727410213,0.0006896667234820681,127,8516.0,-0.6472652627864219,-0.6767120121463787,1.4181069928442058,1.34457438847041,1.8327422496542243,1.6625444635162367,0.9318296583977685,1014983,-0.6409160948851578,1.4171434154480935,1.8328373859481915,0.9175370466656065,0,1.1102230246251565e-16,0.0,-3.1086244689504383e-15,1.0769163338864018e-14
2011,principal,Centro-Oeste,612146,81,24.575321733017816,24.27944152712573,-0.2958802098236179,1.5304842438945112,1.9679562306692813,0.9302176963552242,-3.2928043603897095,-0.3975841552019119,3.0693774223327637,10204,92,1.6669225968968187,0.01502909436637665,81,8411.0,-0.3098518838832349,-0.37209118729263296,1.5401183205730589,1.538019470550047,1.979693681148518,1.9575136797980854,0.9291090226726599,612146,-0.295880209823618,1.5304842438945117,1.9679562306692404,0.9302176963552082,0,1.1102230246251565e-16,-4.440892098500626e-16,4.085620730620576e-14,1.5987211554602254e-14
2011,principal,Sudeste,907204,109,22.018445244273327,21.71316871108096,-0.3052765340163891,1.7038673195423386,2.2388427372871518,0.9093159432820075,-3.658588373661041,-0.41455039381980896,3.509311830997465,29388,735,3.239403706332864,0.08101816129558512,109,8725.0,-0.33751335674040855,-0.25200297239220587,1.710086027464432,1.4932349426620382,2.2507775755253516,1.8758487786194271,0.9415805403964963,907204,-0.3052765340163891,1.7038673195423386,2.238842737287131,0.9093159432820108,0,0.0,0.0,2.0872192862952943e-14,-3.3306690738754696e-15
2011,principal,Sul,645256,78,18.95360539174547,18.66632146732413,-0.28728392346596143,1.4461366794339594,1.9023271871173402,0.9517241188365153,-3.1969029307365417,-0.34392356872558594,2.794238567352295,11166,137,1.7304759661281723,0.021231883159552177,78,8734.0,-0.301074227213917,-0.3071136793500341,1.4542587992607203,1.3797733577930882,1.9128253305958283,1.7956704578681937,0.9561927761005308,645256,-0.28728392346596143,1.4461366794339596,1.902327187117412,0.951724118836503,0,0.0,-2.220446049250313e-16,-7.194245199571014e-14,1.2323475573339238e-14
2012,principal,Brasil,3828097,466,24.181034699340426,23.792673647241042,-0.38836105487873523,1.5361214298792603,2.007658436210709,0.939205333862853,-3.3817379474639893,-0.4761226773262024,2.943408489227295,78454,1792,2.0494256023293036,0.04681177096609621,466,8762.5,-0.3828591093089817,-0.3816071666080084,1.5326835001055656,1.4394728989849022,2.003192609216794,1.8520312411658866,0.9373403549768557,3828097,-0.38836105487873523,1.536121429879259,2.0076584362106717,0.9392053338628568,0,0.0,1.3322676295501878e-15,3.730349362740526e-14,-3.774758283725532e-15
2012,principal,Norte,496611,65,26.763906552452934,26.27242812112991,-0.49147843743334624,1.4729218936137802,1.9170929057408745,0.8802707661355204,-3.5602535009384155,-0.4444820284843445,2.4687260389328003,7469,35,1.5039940718187876,0.007047769783593195,65,8638.0,-0.45566077082613726,-0.3827055679646024,1.4725554209820446,1.4317386249602855,1.9170276236589956,1.8643974587053813,0.8894507617213544,496611,-0.4914784374333462,1.4729218936137802,1.9170929057408772,0.8802707661355215,0,-5.551115123125783e-17,0.0,-2.6645352591003757e-15,-1.1102230246251565e-15
2012,principal,Nordeste,1061113,127,26.622421358328648,25.998304499366686,-0.6241168638955408,1.4278018973718056,1.8425326612827773,0.9263854014113045,-3.2247555255889893,-0.7156246304512024,2.3202641010284424,14975,41,1.411254032322665,0.003863867467461053,127,8764.0,-0.617301160700395,-0.6872525588159359,1.4268939074146696,1.3295176454036437,1.8436744971689925,1.6494235738484173,0.9391718057849987,1061113,-0.6241168638955409,1.4278018973718059,1.8425326612828072,0.9263854014112872,0,1.1102230246251565e-16,-2.220446049250313e-16,-2.9976021664879227e-14,1.7319479184152442e-14
2012,principal,Centro-Oeste,683453,84,24.89416653095781,24.68437589591326,-0.2097906379298272,1.5267157164457075,1.9683486846194946,0.9290064248253417,-3.2071480751037598,-0.30161285400390625,3.1326688289642335,11951,97,1.7486206074155792,0.014192636509021103,84,8771.5,-0.19069366771600318,-0.19769198313242398,1.5265116415216142,1.4830859894045405,1.9690259488121282,1.9407683697654026,0.9319967189147249,683453,-0.20979063792982722,1.5267157164457072,1.968348684619492,0.9290064248253358,0,2.7755575615628914e-17,2.220446049250313e-16,2.6645352591003757e-15,5.88418203051333e-15
2012,principal,Sudeste,925711,110,22.558230160284975,22.27320893389739,-0.28502122651812556,1.7088492502326922,2.25366547829792,0.9077641814011821,-3.679931163787842,-0.3626979887485504,3.464645743370056,29623,1331,3.2000267902185455,0.14378137453265652,110,8771.0,-0.29478813555374206,-0.21414117549301054,1.6994615341020443,1.4806838608916189,2.2410438886466606,1.8623403019790776,0.9429957397713,925711,-0.28502122651812556,1.7088492502326929,2.2536654782978705,0.9077641814011829,0,0.0,-6.661338147750939e-16,4.973799150320701e-14,-7.771561172376096e-16
2012,principal,Sul,661209,80,19.858023710703137,19.59619674336989,-0.2618269677526266,1.525318746851686,2.002952981302502,0.9471155378948162,-3.247782802581787,-0.3640621304512024,3.083672285079955,14436,288,2.1832733674224034,0.04355657590867638,80,8714.0,-0.2744023053285063,-0.24758458930838084,1.5266391975582139,1.4198645946727555,2.003955527859861,1.8623991231391543,0.954237636194762,661209,-0.2618269677526266,1.5253187468516856,2.0029529813024354,0.9471155378948172,0,0.0,4.440892098500626e-16,6.661338147750939e-14,-9.992007221626409e-16
2013,principal,Brasil,3897481,470,23.94085897736363,23.516080889172315,-0.4247780912790076,1.5141868595374968,1.9845368745409566,0.9424431734370308,-3.403271198272705,-0.4891597628593445,2.818652629852295,78029,1491,2.0020367001147665,0.038255478346142034,470,8728.0,-0.43090807537760223,-0.4038912631732023,1.5133282827765842,1.4321011617367032,1.9823088549654861,1.841198422181014,0.9347159675092684,3897481,-0.42477809127900784,1.5141868595374963,1.984536874540772,0.942443173437044,0,2.220446049250313e-16,4.440892098500626e-16,1.8451906669270102e-13,-1.3211653993039363e-14
2013,principal,Norte,524462,66,26.80323282969554,26.204493222086672,-0.5987396146024654,1.4489567491376671,1.8894221084866476,0.8788252791719995,-3.6070308685302734,-0.5268123745918274,2.235581958293913,7328,17,1.3972413635306276,0.0032414169186709427,66,8662.5,-0.6028840938226351,-0.5367992870226193,1.4516096960613147,1.4511224305966637,1.8921127015292543,1.8440416631009193,0.8902343736957181,524462,-0.5987396146024655,1.448956749137667,1.8894221084866811,0.8788252791719908,0,1.1102230246251565e-16,2.220446049250313e-16,-3.352873534367973e-14,8.659739592076221e-15
2013,principal,Nordeste,1058344,127,26.74267052638867,26.11006067402775,-0.6326098565637988,1.3977185481010805,1.8179318971842746,0.9228660492936052,-3.225536823272705,-0.6876531541347504,2.150527501106262,14841,32,1.4022850793314838,0.0030235915732502853,127,8722.0,-0.6372739500673947,-0.6835007770526622,1.3954816239504206,1.3024310664220824,1.8140346961794223,1.6341620152435423,0.9359972328012508,1058344,-0.6326098565637986,1.3977185481010805,1.8179318971842373,0.9228660492936019,0,-1.1102230246251565e-16,0.0,3.730349362740526e-14,3.219646771412954e-15
2013,principal,Centro-Oeste,719357,86,24.59693295105763,24.404789105842447,-0.1921438494988612,1.5017997746112515,1.949593817640798,0.9296144061610713,-3.183939456939697,-0.2799312472343445,3.1337406635284424,12750,112,1.772416199467024,0.015569459948259349,86,8736.5,-0.19007921769851974,-0.13456400238432098,1.4973201415558932,1.4681195256656667,1.944195923835915,1.906057768014156,0.9330999996327367,719357,-0.1921438494988612,1.5017997746112515,1.94959381764074,0.9296144061610652,0,0.0,0.0,5.81756864903582e-14,6.106226635438361e-15
2013,principal,Sudeste,921558,110,22.19879660187666,21.881642184294833,-0.3171544189063234,1.6999665015661385,2.2366878752495665,0.9062328609437275,-3.6728999614715576,-0.4037593901157379,3.4029788970947266,29121,1162,3.1599747384320898,0.126090815770684,110,8733.0,-0.32199266581465374,-0.2250756452861922,1.7012091796633009,1.4932070447259163,2.236243500449269,1.895774415480353,0.9410565234179107,921558,-0.3171544189063234,1.6999665015661385,2.2366878752496557,0.9062328609437086,0,0.0,0.0,-8.926193117986259e-14,1.887379141862766e-14
2013,principal,Sul,673760,81,18.993954079108132,18.635468411438904,-0.3584856670995274,1.5070304146046323,1.9776884625964777,0.9477003151336759,-3.362550795078277,-0.41650351881980896,2.8256351947784424,13989,168,2.076258608406554,0.024934694846829728,81,8727.0,-0.37082281006093043,-0.34067284443994517,1.510238824524376,1.4047168077626022,1.979906897433041,1.8389619826924848,0.9532060244063618,673760,-0.3584856670995274,1.5070304146046327,1.9776884625964009,0.9477003151336837,0,0.0,-4.440892098500626e-16,7.682743330406083e-14,-7.771561172376096e-15
2014,principal,Brasil,3850042,471,24.172215910095314,23.74313807712906,-0.42907783639365477,1.539281545473976,2.0068127870912207,0.9354743259575754,-3.4437496662139893,-0.4988277554512024,2.8810062408447266,78420,982,2.036860896582427,0.025506215256872525,471,8735.0,-0.43046448741096505,-0.4396863785360125,1.5374409109902825,1.4345808840242744,2.005780877791911,1.8392722790146947,0.9351774666331966,3857419,-0.4303853818907676,1.5466611310112497,2.026890262092951,0.9340131635096187,7377,0.0013075454971128164,-0.007379585537273581,-0.020077475001730516,0.0014611624479566876
2014,principal,Norte,510563,66,26.774213755117902,26.22558045405807,-0.5486333062194342,1.4731186071017563,1.9073146321449057,0.8803394812773444,-3.551068902015686,-0.5151363611221313,2.414307117462158,6999,9,1.3708396417288367,0.0017627599336418817,66,8588.0,-0.5522240356412748,-0.6003948414211125,1.4705832060232182,1.4388794810382328,1.907945452412621,1.8911424357346545,0.8885204500310024,510563,-0.5486333062194342,1.4731186071017563,1.9073146321449077,0.880339481277333,0,0.0,0.0,-1.9984014443252818e-15,1.1435297153639112e-14
2014,principal,Nordeste,1056845,126,26.313608895950587,25.6035005197669,-0.7101083821234592,1.4447573288116284,1.8609959451426086,0.9207722105559536,-3.3374996185302734,-0.7624019384384155,2.106043720245358,14725,18,1.3932979765244666,0.0017031825859042716,126,8743.0,-0.7089022930585879,-0.7315065994012305,1.440505504609084,1.3663343340717857,1.8552381646912377,1.6926534634319346,0.9354782291809826,1064222,-0.7128997062156867,1.4721608767649006,1.9392685135405616,0.9117727759730022,7377,0.0027913240922274873,-0.027403547953272156,-0.07827256839795305,0.008999434582951382
2014,principal,Centro-Oeste,690816,87,24.86022283363972,24.575788048601783,-0.2844347893319524,1.4997978231203115,1.9314826503330131,0.9269183015289293,-3.2627070546150208,-0.3546871244907379,2.9520511627197266,10390,76,1.5040184361682416,0.011001482304984251,87,8751.0,-0.28731700554938155,-0.17453395185300274,1.496217034492705,1.4742357481165655,1.9273833031969845,1.8838530306767545,0.9305644275261893,690816,-0.28443478933195243,1.4997978231203117,1.9314826503330287,0.9269183015289357,0,5.551115123125783e-17,-2.220446049250313e-16,-1.554312234475219e-14,-6.439293542825908e-15
2014,principal,Sudeste,927349,111,22.719311066767286,22.494129088144547,-0.22518198037232584,1.7549430311504668,2.299174734184028,0.9059479543528118,-3.7471713066101073,-0.31909140944480896,3.6820291996002155,33868,662,3.6521309668743918,0.07138628499087182,111,8752.0,-0.23711926643298425,-0.07787062555063741,1.755366401410012,1.6021559882806964,2.300033230626065,2.0189707913307355,0.9421678989613153,927349,-0.22518198037232584,1.754943031150467,2.299174734183888,0.9059479543528284,0,0.0,-2.220446049250313e-16,1.3988810110276972e-13,-1.6542323066914832e-14
2014,principal,Sul,664469,81,20.079413035582984,19.75424068876528,-0.3251723463587938,1.4805283427263882,1.9429489300767468,0.9457370752434573,-3.2764155864715576,-0.3825191557407379,2.8352220058441158,12438,217,1.871870621503787,0.03265765596288164,81,8678.0,-0.3168330893333438,-0.2945418782954177,1.4883448313675245,1.3736575031229308,1.958124619186932,1.7862954362324033,0.9523455854018734,664469,-0.3251723463587937,1.4805283427263878,1.9429489300768126,0.9457370752434487,0,-5.551115123125783e-17,4.440892098500626e-16,-6.572520305780927e-14,8.548717289613705e-15
2015,principal,Brasil,3792581,479,24.616157594140127,24.21295054847578,-0.40320704967659715,1.5455214171192584,2.0069745188112136,0.9382708792389953,-3.436718463897705,-0.47021445631980896,2.9122073650360107,76490,782,2.016832336606654,0.020619203650495535,479,8540.0,-0.39614528548849604,-0.4010011249456048,1.5441277499684252,1.4540504663890113,2.0093362685658214,1.877089875796691,0.9340009562705631,3809411,-0.4170160508969425,1.5658685893088995,2.0552524462262074,0.9352066933364468,16830,0.01380900122034534,-0.020347172189641105,-0.048277927414993815,0.003064185902548533
2015,principal,Norte,512011,70,27.310871633962023,26.859200859208773,-0.4516707820923011,1.5182298677443598,1.9599922689843763,0.8851756876113726,-3.554275155067444,-0.4408687651157379,2.6636722087860107,8344,38,1.6296524879348295,0.00742171554908,70,8008.0,-0.4196475551641662,-0.3913371468907867,1.5022009764429758,1.4710069091540436,1.943637536165103,1.901669619151074,0.9015112042935189,512011,-0.4516707820923011,1.5182298677443598,1.9599922689843714,0.8851756876113747,0,0.0,0.0,4.884981308350689e-15,-2.1094237467877974e-15
2015,principal,Nordeste,1012041,127,27.01916957352101,26.312742192788313,-0.7064273862628573,1.4648307691956495,1.8809020761986195,0.9286896963106168,-3.348144054412842,-0.7789058685302734,2.199023723602295,14516,32,1.4343292416018718,0.0031619272341733193,127,8536.0,-0.7129807534864571,-0.7610972670487874,1.458431210859458,1.376862933125609,1.8717095269660056,1.7344914790979842,0.9472646895750666,1028871,-0.7525954315115335,1.5414864093708187,2.066865409038891,0.9110409123554877,16830,0.04616804524867624,-0.07665564017516924,-0.18596333284027167,0.017648783955129144
2015,principal,Centro-Oeste,684498,87,25.373089909834615,25.12647563816895,-0.24661427573769168,1.5601138128218832,2.0145968447021017,0.9229688638431396,-3.352148342132568,-0.3000972867012024,3.0790808796882656,13274,186,1.939231378323969,0.02717319846076979,87,8462.0,-0.24332431923779888,-0.2253553491693995,1.5625540461367733,1.5152319439167126,2.0180316145722097,1.9576632290268838,0.92887568738497,684498,-0.24661427573769168,1.5601138128218832,2.0145968447020874,0.9229688638431307,0,0.0,0.0,1.4210854715202004e-14,8.881784197001252e-15
2015,principal,Sudeste,932607,114,23.253400946658957,23.015233620721165,-0.23816732951209574,1.6907181762681762,2.2002317744770523,0.9128002110947672,-3.668299150466919,-0.28051719069480896,3.4425785541534424,27811,424,2.982070690011977,0.0454639521256006,114,8737.0,-0.21692368183254765,-0.12196596484276123,1.7063504103901241,1.5249451626191783,2.2341475330536333,1.9346938780293064,0.9385267197732107,932607,-0.23816732951209574,1.690718176268176,2.2002317744770683,0.912800211094753,0,0.0,2.220446049250313e-16,-1.5987211554602254e-14,1.4210854715202004e-14
2015,principal,Sul,651424,81,19.920487578361413,19.62562891256314,-0.2948586654016789,1.4691285268803336,1.9338279520456427,0.9372735009266551,-3.2207441926002502,-0.3610347807407379,2.893889486789702,12545,102,1.9257810581126886,0.015658004617576264,81,8490.0,-0.295446811013815,-0.34962642510872055,1.4666198926708984,1.3931344503416978,1.9284929125630912,1.8015982723224184,0.9412030862637466,651424,-0.2948586654016789,1.4691285268803334,1.9338279520456267,0.9372735009266586,0,0.0,2.220446049250313e-16,1.5987211554602254e-14,-3.552713678800501e-15
2016,principal,Brasil,3973839,511,24.343160200245347,23.926462639999478,-0.4166975635247843,1.5504227094403573,2.0126312985764185,0.9456862809216696,-3.453075885772705,-0.4863765835762024,2.925781726837158,81180,732,2.042860820481152,0.01842047450840359,511,8420.0,-0.40708506999908267,-0.3953271440399944,1.5500581632744295,1.4757914159873546,2.016430868300364,1.871343291091363,0.9377813356968041,3973839,-0.41669756352478443,1.5504227094403562,2.012631298576486,0.945686280921667,0,1.1102230246251565e-16,1.1102230246251565e-15,-6.750155989720952e-14,2.6645352591003757e-15
2016,principal,Norte,555270,79,27.408312526600998,26.95865322639759,-0.4496593062370677,1.5376667037978684,1.9972223615611342,0.8761030845597298,-3.610546588897705,-0.44394493103027344,2.747146308422085,10606,49,1.9100617717506798,0.008824535811407063,79,7785.0,-0.4406159898257725,-0.39615112804340463,1.5376955928723244,1.5059626042790382,1.999257060991431,1.9334374456941648,0.890777558061425,555270,-0.4496593062370676,1.5376667037978684,1.997222361561169,0.8761030845597257,0,-5.551115123125783e-17,0.0,-3.4861002973229915e-14,4.107825191113079e-15
2016,principal,Nordeste,1057607,133,27.108922307197137,26.382682304520866,-0.7262400078382208,1.47245040045258,1.8936781018886213,0.9248867175384473,-3.38348171710968,-0.7890132665634155,2.1630717515945412,16223,27,1.5339346278910786,0.002552933178392352,133,8261.0,-0.7279565580049806,-0.7803243857771341,1.4704678916375626,1.3595970281757979,1.8901188959294013,1.7358125813890515,0.9391498454717702,1057607,-0.726240007838221,1.4724504004525798,1.893678101888686,0.9248867175384372,0,1.1102230246251565e-16,2.220446049250313e-16,-6.461498003318411e-14,1.0103029524088925e-14
2016,principal,Centro-Oeste,693628,87,24.947624659387305,24.77892137545026,-0.16870328785362207,1.551542247559298,2.0044072682996212,0.9303462294686662,-3.2519673943519596,-0.24399375915527344,3.221262693405153,13149,171,1.8956847186099752,0.02465298402025293,87,8094.0,-0.17103055096550016,-0.13942725865240782,1.554307847306425,1.5333918182335966,2.007608989470266,1.9513194262461704,0.9323374228846281,693628,-0.16870328785362207,1.551542247559298,2.0044072682995893,0.9303462294686647,0,0.0,0.0,3.197442310920451e-14,1.4432899320127035e-15
2016,principal,Sudeste,974903,122,22.90160426035463,22.629073169051342,-0.27253109314235635,1.689825949329204,2.1880090988555168,0.9199851121006857,-3.6487300395965576,-0.3400386869907379,3.4474124908447266,28005,273,2.8725934785306846,0.02800278591818878,122,8768.5,-0.24235419255737436,-0.14960021227103937,1.6965747323465228,1.5439719957380622,2.2121352784451704,1.9334774893807107,0.9415065619153781,974903,-0.2725310931423564,1.6898259493292045,2.1880090988554635,0.9199851121006931,0,5.551115123125783e-17,-4.440892098500626e-16,5.3290705182007514e-14,-7.438494264988549e-15
2016,principal,Sul,692431,90,19.084913876350377,18.716037430841755,-0.3688764450907844,1.4823522551727388,1.9508516809978638,0.9546112552782611,-3.338840961456299,-0.41137656569480896,2.7618104219436646,13197,212,1.90589387245805,0.03061676903547068,90,8498.5,-0.35496351036260654,-0.38557296025225873,1.4758071105176582,1.4023672867066574,1.9411999484423856,1.8073378965013995,0.9620824952322664,692431,-0.3688764450907844,1.4823522551727388,1.950851680997855,0.9546112552782723,0,0.0,0.0,8.659739592076221e-15,-1.1213252548714081e-14
2017,principal,Brasil,4274316,557,24.260454160849584,23.92583448858848,-0.3346196753441562,1.5243719638835929,1.9969976162913365,0.9375007211711627,-3.3612301349639893,-0.4037105441093445,2.9713871479034424,89343,1349,2.090229173509867,0.031560605252395936,557,8372.0,-0.32809609896222613,-0.309475155848819,1.5358006524461814,1.4290541954861853,2.0259979092648237,1.822435986819074,0.9368586400527517,4274316,-0.33461967534415626,1.5243719638835926,1.9969976162913063,0.9375007211711938,0,5.551115123125783e-17,2.220446049250313e-16,3.019806626980426e-14,-3.108624468950438e-14
