rede,codigo,estacao,uf,regiao,mk_p_delta_tmax,mk_p_tmax_era5,mk_p_tmax_inmet,mk_p_fdr_delta_tmax,mk_p_fdr_tmax_era5,mk_p_fdr_tmax_inmet,mk_tau_delta_tmax,mk_tau_tmax_era5,mk_tau_tmax_inmet,n_anos_delta_tmax,n_anos_tmax_era5,n_anos_tmax_inmet,sen_slope_c_ano_delta_tmax,sen_slope_c_ano_tmax_era5,sen_slope_c_ano_tmax_inmet,sen_slope_c_decada_delta_tmax,sen_slope_c_decada_tmax_era5,sen_slope_c_decada_tmax_inmet,significativo_fdr05_delta_tmax,significativo_fdr05_tmax_era5,significativo_fdr05_tmax_inmet,diferenca_sen_era5_menos_inmet_c_decada,mesmo_sinal_sen_inmet_era5,ambos_significativos_fdr
sensibilidade_10a,A525,SACRAMENTO,MG,Sudeste,0.022821503671488098,0.047761242675103704,0.013122023533042437,0.3372956564378985,0.32834275201196383,0.21967370445535767,-0.44761904761904764,0.3904761904761905,0.4857142857142857,15,15,15,-0.0639190673828125,0.1250762939453125,0.19999991522894967,-0.639190673828125,1.250762939453125,1.9999991522894967,False,False,False,-0.7492362128363717,True,False
sensibilidade_10a,A527,TEOFILO OTONI,MG,Sudeste,0.4742743507673296,0.3710933695226976,0.1268492940151452,0.8749544057259356,0.5827253056774516,0.3393218614905134,-0.2,0.24444444444444444,0.4,10,10,10,-0.04014248318142361,0.043146306818181816,0.07999992370605469,-0.4014248318142361,0.4314630681818182,0.7999992370605469,False,False,False,-0.3685361688787287,True,False
sensibilidade_10a,A528,TRES MARIAS,MG,Sudeste,0.8430852292699837,0.2349547837033433,0.8043360683870272,1.0,0.5130645276787292,0.8806236595966173,0.047619047619047616,0.23809523809523808,0.05714285714285714,15,15,15,0.01823743184407552,0.1150390625,0.023076864389272835,0.1823743184407552,1.150390625,0.23076864389272836,False,False,False,0.9196219811072717,True,False
sensibilidade_10a,A529,PASSA QUATRO,MG,Sudeste,0.11947098677170073,0.11947098677170073,0.019517481182177766,0.5113358233828792,0.447801807115027,0.22576626764433036,-0.38181818181818183,0.38181818181818183,0.5636363636363636,11,11,11,-0.11381855010986328,0.17608642578125,0.3250000476837158,-1.1381855010986328,1.7608642578125,3.250000476837158,False,False,False,-1.4891362190246582,True,False
sensibilidade_10a,A530,CALDAS,MG,Sudeste,0.3222995958719193,0.037666922228628705,0.005467894284964219,0.746523330877611,0.32834275201196383,0.21967370445535767,-0.2,0.4095238095238095,0.5428571428571428,15,15,15,-0.03785371780395508,0.20487139775202826,0.20000012715657553,-0.3785371780395508,2.0487139775202827,2.0000012715657554,False,False,False,0.04871270595452737,True,False
sensibilidade_10a,A531,MARIA DA FE,MG,Sudeste,1.0,0.018853377367019176,0.02532628610277907,1.0,0.32834275201196383,0.23098977301618662,-0.006535947712418301,0.4117647058823529,0.39215686274509803,18,18,18,-0.0034418106079101562,0.157745361328125,0.13333352406819662,-0.03441810607910156,1.57745361328125,1.3333352406819663,False,False,False,0.2441183725992837,True,False
sensibilidade_10a,A532,GOVERNADOR VALADARES,MG,Sudeste,0.3502013891792958,0.7554968749288828,0.8147826383183655,0.7676285276712584,0.8599804852913878,0.8806236595966173,0.23636363636363636,0.09090909090909091,-0.07272727272727272,11,11,11,0.054606119791666664,0.08176491477272728,-0.06363643299449574,0.5460611979166666,0.8176491477272728,-0.6363643299449574,False,False,False,1.4540134776722302,False,False
sensibilidade_10a,A533,GUANHAES,MG,Sudeste,0.3444175229790722,0.11507464782117936,0.01127251163275514,0.7676285276712584,0.447801807115027,0.21967370445535767,-0.18333333333333332,0.3,0.475,16,16,16,-0.04577951431274414,0.12711588541666669,0.16666666666666666,-0.4577951431274414,1.271158854166667,1.6666666666666665,False,False,False,-0.39550781249999956,True,False
sensibilidade_10a,A534,AIMORES,MG,Sudeste,0.2104977000553374,0.5915050369949166,1.0,0.641734467629042,0.7446004583347774,1.0,0.3333333333333333,0.15555555555555556,0.022222222222222223,10,10,10,0.06456671820746528,0.0877685546875,0.0,0.6456671820746528,0.877685546875,0.0,False,False,False,0.877685546875,False,False
sensibilidade_10a,A535,FLORESTAL,MG,Sudeste,0.06269811626098264,0.04874492073970655,0.24958033147908038,0.45683574070356087,0.32834275201196383,0.4726565569603823,0.38461538461538464,0.4065934065934066,0.24175824175824176,14,14,14,0.09733668240633878,0.2713216145833333,0.09999990463256836,0.9733668240633877,2.713216145833333,0.9999990463256836,False,False,False,1.7132170995076494,True,False
sensibilidade_10a,A536,DORES DO INDAIA,MG,Sudeste,0.7317017232242102,0.06410357671243593,0.05428423851603539,0.9647390916123593,0.3429541354115322,0.29366917979502327,-0.09090909090909091,0.42424242424242425,0.4393939393939394,12,12,12,-0.00923798301003196,0.2132510230654762,0.19583346048990885,-0.0923798301003196,2.132510230654762,1.9583346048990884,False,False,False,0.17417562575567347,True,False
sensibilidade_10a,A537,DIAMANTINA,MG,Sudeste,0.5840703669455065,0.8266659696701553,0.02806417803000398,0.9446423725142699,0.922703108519244,0.23098977301618662,-0.12087912087912088,0.054945054945054944,0.45054945054945056,14,14,14,-0.026850960471413353,0.03138950892857143,0.11818174882368608,-0.26850960471413354,0.3138950892857143,1.1818174882368608,False,False,False,-0.8679223989511465,True,False
sensibilidade_10a,A538,CURVELO,MG,Sudeste,0.16585666034290997,0.2762784158080179,0.13668123738715698,0.5818577920226677,0.5361947462101079,0.3567046926933121,-0.2761904761904762,0.21904761904761905,0.29523809523809524,15,15,15,-0.04077744483947754,0.08327229817708333,0.10833358764648438,-0.4077744483947754,0.8327229817708333,1.0833358764648438,False,False,False,-0.2506128946940105,True,False
sensibilidade_10a,A539,MOCAMBINHO,MG,Sudeste,0.2762784158080179,0.6921807727218765,0.32111161917785963,0.6807865878847438,0.8275233819133049,0.5225160114893238,-0.21904761904761905,0.08571428571428572,0.2,15,15,15,-0.03933143615722656,0.045200892857142856,0.07142857142857142,-0.3933143615722656,0.45200892857142855,0.7142857142857142,False,False,False,-0.26227678571428564,True,False
sensibilidade_10a,A540,MANTENA,MG,Sudeste,0.9128140271840749,1.0,0.7011342693103921,1.0,1.0,0.8289653791846624,0.03296703296703297,0.01098901098901099,0.08791208791208792,14,14,14,0.004654884338378906,0.0018310546875,0.036363775079900566,0.04654884338378906,0.018310546875,0.3636377507990057,False,False,False,-0.3453272039240057,True,False
sensibilidade_10a,A541,CAPELINHA,MG,Sudeste,0.7603323075218762,0.6693340144640528,0.7594628653799337,0.9647390916123593,0.80925129432377,0.8582051455244359,0.07692307692307693,0.10256410256410256,0.07692307692307693,13,13,13,0.013472557067871094,0.0306396484375,0.025892972946166992,0.13472557067871094,0.306396484375,0.2589297294616699,False,False,False,0.04746675491333008,True,False
sensibilidade_10a,A542,UNAI,MG,Sudeste,0.9453298708327001,0.5371338571769024,0.6786043789634528,1.0,0.7229348769550762,0.8158502084167354,0.030303030303030304,-0.15151515151515152,-0.10606060606060606,12,12,12,0.006220436096191407,-0.07210673983134921,-0.03562469482421875,0.06220436096191406,-0.7210673983134921,-0.3562469482421875,False,False,False,-0.3648204500713046,True,False
sensibilidade_10a,A546,GUARDA-MOR,MG,Sudeste,0.3502013891792958,0.019517481182177766,0.0848572466061149,0.7676285276712584,0.32834275201196383,0.29366917979502327,0.23636363636363636,0.5636363636363636,0.41818181818181815,11,11,11,0.07116372244698661,0.23583984375,0.19999988262469953,0.7116372244698661,2.3583984375,1.9999988262469954,False,False,False,0.35839961125300457,True,False
sensibilidade_10a,A547,SAO ROMAO,MG,Sudeste,0.0318231273864902,0.3710933695226976,0.07363827012030268,0.36870633957371823,0.5827253056774516,0.29366917979502327,-0.5555555555555556,0.24444444444444444,0.4666666666666667,10,10,10,-0.08867168426513672,0.08406575520833333,0.23333358764648438,-0.8867168426513672,0.8406575520833333,2.3333358764648438,False,False,False,-1.4926783243815105,True,False
sensibilidade_10a,A548,CHAPADA GAUCHA,MG,Sudeste,1.0,0.5915050369949166,0.4189617251593411,1.0,0.7446004583347774,0.6313930224232324,0.022222222222222223,0.15555555555555556,0.2222222222222222,10,10,10,0.001461029052734375,0.060791015625,0.05454531582919034,0.01461029052734375,0.60791015625,0.5454531582919033,False,False,False,0.06245699795809667,True,False
sensibilidade_10a,A550,ITAOBIM,MG,Sudeste,0.6921807727218765,0.3222995958719193,0.3222995958719193,0.9647390916123593,0.5649467500314262,0.5225160114893238,-0.08571428571428572,0.2,0.2,15,15,15,-0.011560880220853366,0.096337890625,0.08749985694885254,-0.11560880220853366,0.96337890625,0.8749985694885254,False,False,False,0.08838033676147461,True,False
sensibilidade_10a,A551,RIO PARDO DE MINAS,MG,Sudeste,0.5021582515007487,0.2463873600292466,0.6248544649570991,0.8808349657472149,0.5272689504625877,0.7729413612764114,0.15384615384615385,0.2564102564102564,0.11538461538461539,13,13,13,0.005812486012776693,0.09430948893229166,0.04642861230032785,0.058124860127766936,0.9430948893229165,0.4642861230032785,False,False,False,0.47880876631963804,True,False
sensibilidade_10a,A552,SALINAS,MG,Sudeste,0.19261627432960213,0.8370114751054462,0.5824053064021052,0.641734467629042,0.922703108519244,0.727410830558578,-0.30303030303030304,-0.06060606060606061,0.13636363636363635,12,12,12,-0.02430880069732666,-0.009540012904575894,0.029261328957297585,-0.2430880069732666,-0.09540012904575894,0.29261328957297583,False,False,False,-0.3880134186187348,False,False
sensibilidade_10a,A554,CARATINGA,MG,Sudeste,0.3730531162514527,0.3730531162514527,0.07316400108296825,0.7676285276712584,0.5827253056774516,0.29366917979502327,-0.18095238095238095,0.18095238095238095,0.3523809523809524,15,15,15,-0.06148052215576172,0.092529296875,0.14615367009089544,-0.6148052215576172,0.92529296875,1.4615367009089544,False,False,False,-0.5362437321589544,True,False
sensibilidade_10a,A555,IBIRITE (ROLA MOCA),MG,Sudeste,0.047761242675103704,0.037666922228628705,0.12454228158188534,0.4190563266521239,0.32834275201196383,0.3393218614905134,0.3904761904761905,0.4095238095238095,0.3047619047619048,15,15,15,0.09155893325805664,0.254058837890625,0.11428587777273995,0.9155893325805664,2.54058837890625,1.1428587777273995,False,False,False,1.3977296011788505,True,False
sensibilidade_10a,A557,CORONEL PACHECO,MG,Sudeste,0.07363827012030268,0.8580276569875213,0.07363827012030268,0.45683574070356087,0.922703108519244,0.29366917979502327,-0.4666666666666667,-0.06666666666666667,0.4666666666666667,10,10,10,-0.22055138481987846,-0.029866536458333332,0.1777776082356771,-2.205513848198785,-0.2986653645833333,1.777776082356771,False,False,False,-2.0764414469401045,False,False
sensibilidade_10a,A601,ECOLOGIA AGRICOLA,RJ,Sudeste,0.8887055908352302,0.44148821101397295,0.05824323867414074,1.0,0.660688651447484,0.29366917979502327,-0.029239766081871343,0.13450292397660818,0.3216374269005848,19,19,19,-0.0096435546875,0.036865234375,0.07500028610229492,-0.096435546875,0.36865234375,0.7500028610229492,False,False,False,-0.3813505172729492,True,False
sensibilidade_10a,A602,MARAMBAIA,RJ,Sudeste,0.9513521309544037,1.0,0.5815410024314954,1.0,1.0,0.727410830558578,0.02564102564102564,0.0,0.1282051282051282,13,13,13,0.00211970837085278,0.003871372767857143,0.02605051954253381,0.0211970837085278,0.03871372767857143,0.2605051954253381,False,False,False,-0.2217914677467667,True,False
sensibilidade_10a,A603,XEREM,RJ,Sudeste,0.36012164775537836,0.8547770980655479,0.8542396057680933,0.7676285276712584,0.922703108519244,0.9000878362516154,0.20512820512820512,0.05128205128205128,0.05128205128205128,13,13,13,0.04362472380050505,0.025002219460227272,0.017692184448242186,0.4362472380050505,0.2500221946022727,0.17692184448242188,False,False,False,0.07310035011985083,True,False
sensibilidade_10a,A604,CAMBUCI,RJ,Sudeste,0.02364221890919849,0.5371338571769024,0.5824053064021052,0.3372956564378985,0.7229348769550762,0.727410830558578,0.5151515151515151,0.15151515151515152,-0.13636363636363635,12,12,12,0.10747443112460049,0.05655924479166667,-0.055681792172518646,1.074744311246005,0.5655924479166667,-0.5568179217251865,False,False,False,1.1224103696418533,False,False
sensibilidade_10a,A606,ARRAIAL DO CABO,RJ,Sudeste,0.5021582515007487,0.044083783741321,0.14039860671962096,0.8808349657472149,0.32834275201196383,0.36199158840962514,-0.15384615384615385,0.4358974358974359,0.32051282051282054,13,13,13,-0.051565789557122564,0.06182548327323718,0.11010104478007615,-0.5156578955712257,0.6182548327323718,1.1010104478007614,False,False,False,-0.4827556150683896,True,False
sensibilidade_10a,A607,CAMPOS,RJ,Sudeste,0.013347575926843172,0.6206907170753548,0.4573496408435143,0.3372956564378985,0.7767708389130171,0.6568645848356515,0.4857142857142857,0.10476190476190476,-0.1523809523809524,15,15,15,0.10490937666459517,0.04258510044642857,-0.04000015258789062,1.0490937666459517,0.4258510044642857,-0.40000152587890625,False,False,False,0.825852530343192,False,False
sensibilidade_10a,A608,MACAE,RJ,Sudeste,0.4742743507673296,0.7205147871362553,0.928444041500591,0.8749544057259356,0.8464009122701674,0.9598406999088236,0.2,0.1111111111111111,-0.044444444444444446,10,10,10,0.026959737141927082,0.04177844524383545,-0.015384674072265625,0.2695973714192708,0.4177844524383545,-0.15384674072265625,False,False,False,0.5716311931610107,False,False
sensibilidade_10a,A609,RESENDE,RJ,Sudeste,0.06410357671243593,0.1147567343186491,0.0020302944356094107,0.45683574070356087,0.447801807115027,0.21967370445535767,-0.42424242424242425,0.36363636363636365,0.696969696969697,12,12,12,-0.09331498594365568,0.05803448813302176,0.18999843597412108,-0.9331498594365568,0.5803448813302177,1.899984359741211,False,False,False,-1.3196394784109933,True,False
sensibilidade_10a,A610,PICO DO COUTO,RJ,Sudeste,0.7554968749288828,0.21291190281150457,0.07249479348699961,0.9647390916123593,0.4899263139963653,0.29366917979502327,-0.09090909090909091,0.3090909090909091,0.43636363636363634,11,11,11,-0.06270245143345424,0.08806501116071429,0.13636363636363635,-0.6270245143345423,0.8806501116071429,1.3636363636363635,False,False,False,-0.48298625202922063,True,False
sensibilidade_10a,A611,VALENCA,RJ,Sudeste,0.3244236905215786,0.5840703669455065,0.06191138209555726,0.746523330877611,0.7446004583347774,0.29366917979502327,-0.2087912087912088,0.12087912087912088,0.38461538461538464,14,14,14,-0.03168083639705882,0.046915690104166664,0.125,-0.3168083639705882,0.46915690104166663,1.25,False,False,False,-0.7808430989583334,True,False
sensibilidade_10a,A612,VITORIA,ES,Sudeste,0.15462975196581533,0.3244236905215786,0.06843675234792679,0.574678985797618,0.5649467500314262,0.29366917979502327,-0.2967032967032967,0.2087912087912088,0.37362637362637363,14,14,14,-0.06201171875,0.025390625,0.09444448682996961,-0.6201171875,0.25390625,0.9444448682996962,False,False,False,-0.6905386182996962,True,False
sensibilidade_10a,A613,SANTA TERESA,ES,Sudeste,0.3710933695226976,0.3710933695226976,0.1268492940151452,0.7676285276712584,0.5827253056774516,0.3393218614905134,-0.24444444444444444,0.24444444444444444,0.4,10,10,10,-0.029150009155273438,0.053009033203125,0.08181814713911577,-0.2915000915527344,0.53009033203125,0.8181814713911577,False,False,False,-0.2880911393599077,True,False
sensibilidade_10a,A614,LINHARES,ES,Sudeste,0.1272036876310995,0.2463873600292466,0.27124088635558485,0.5337566500599077,0.5272689504625877,0.48087306604557295,0.3333333333333333,0.2564102564102564,0.24358974358974358,13,13,13,0.028723893661844246,0.04122585720486111,0.03582884028633648,0.28723893661844246,0.4122585720486111,0.35828840286336483,False,False,False,0.053970169185246275,True,False
sensibilidade_10a,A615,ALFREDO CHAVES,ES,Sudeste,0.8266659696701553,0.6614159170078633,0.6604603911571603,1.0,0.8088171785124728,0.8076487069007561,-0.054945054945054944,-0.0989010989010989,-0.0989010989010989,14,14,14,-0.020585060119628906,-0.028076171875,-0.04285703386579241,-0.20585060119628906,-0.28076171875,-0.42857033865792415,False,False,False,0.14780861990792415,True,False
sensibilidade_10a,A616,SAO MATEUS,ES,Sudeste,1.0,0.22413430196016673,0.5272297230696295,1.0,0.5102631980795286,0.6844338627445093,0.0,0.23333333333333334,0.125,16,16,16,0.000900109608968099,0.029422433035714284,0.05555576748318142,0.00900109608968099,0.29422433035714285,0.5555576748318142,False,False,False,-0.2613333444746713,True,False
sensibilidade_10a,A617,ALEGRE,ES,Sudeste,0.07482460710308471,0.5526151250628485,1.0,0.45683574070356087,0.7345319053630408,1.0,0.3523809523809524,0.12380952380952381,0.0,15,15,15,0.06965351104736328,0.051091974431818184,0.0,0.6965351104736328,0.5109197443181819,0.0,False,False,False,0.5109197443181819,False,False
sensibilidade_10a,A618,TERESOPOLIS,RJ,Sudeste,0.021488739119677407,0.028539063570362466,0.4434214028640829,0.3372956564378985,0.32834275201196383,0.6499464398144776,0.4725274725274725,0.45054945054945056,0.16483516483516483,14,14,14,0.09772600446428571,0.15391322544642858,0.08333333333333333,0.9772600446428571,1.5391322544642858,0.8333333333333333,False,False,False,0.7057989211309526,True,False
sensibilidade_10a,A619,PARATI,RJ,Sudeste,0.8762696636277618,0.21291190281150457,0.2728317563249592,1.0,0.4899263139963653,0.48087306604557295,0.05454545454545454,0.3090909090909091,0.2727272727272727,11,11,11,0.004896436418805804,0.10603841145833333,0.06666666666666667,0.04896436418805804,1.0603841145833333,0.6666666666666666,False,False,False,0.39371744791666663,True,False
sensibilidade_10a,A620,SAO TOME,RJ,Sudeste,0.7205147871362553,0.2104977000553374,0.47070299251140946,0.9647390916123593,0.4899263139963653,0.6627002657726423,0.1111111111111111,0.3333333333333333,0.2,10,10,10,0.014036031869741587,0.060190054086538464,0.09999847412109375,0.14036031869741586,0.6019005408653846,0.9999847412109375,False,False,False,-0.3980842003455529,True,False
sensibilidade_10a,A621,VILA MILITAR,RJ,Sudeste,0.9453298708327001,0.9453298708327001,0.8906603479582315,1.0,0.9931188098743531,0.9252490993352501,-0.030303030303030304,-0.030303030303030304,0.045454545454545456,12,12,12,-0.007676601409912109,-0.0052490234375,0.016964401517595564,-0.0767660140991211,-0.052490234375,0.16964401517595565,False,False,False,-0.22213424955095565,False,False
sensibilidade_10a,A624,NOVA FRIBURGO,RJ,Sudeste,0.5829505577618919,0.9513521309544037,0.8542396057680933,0.9446423725142699,0.9931188098743531,0.9000878362516154,0.1282051282051282,0.02564102564102564,0.05128205128205128,13,13,13,0.014484812996604226,0.011940696022727272,0.01217953364054362,0.14484812996604227,0.11940696022727272,0.12179533640543619,False,False,False,-0.0023883761781634677,True,False
sensibilidade_10a,A652,FORTE DE COPACABANA,RJ,Sudeste,0.03749749081571985,0.15462975196581533,1.0,0.40122315172820233,0.447801807115027,1.0,0.42857142857142855,0.2967032967032967,-0.01098901098901099,14,14,14,0.1633838653564453,0.1461181640625,0.0,1.6338386535644531,1.461181640625,0.0,False,False,False,1.461181640625,False,False
sensibilidade_10a,A701,SAO PAULO - MIRANTE,SP,Sudeste,0.49536629880308886,0.32471238436385713,0.027503369959000712,0.8808349657472149,0.5649467500314262,0.23098977301618662,-0.12418300653594772,0.17647058823529413,0.38562091503267976,18,18,18,-0.033397674560546875,0.10111860795454546,0.14000015258789061,-0.33397674560546875,1.0111860795454546,1.4000015258789062,False,False,False,-0.38881544633345166,True,False
sensibilidade_10a,A703,PONTA PORA,MS,Centro-Oeste,0.7618733947779847,0.16077154674467664,0.06864581379085412,0.9647390916123593,0.447801807115027,0.29366917979502327,0.058823529411764705,0.24836601307189543,0.3202614379084967,18,18,18,0.013502756754557291,0.0903063322368421,0.08333333333333333,0.1350275675455729,0.903063322368421,0.8333333333333333,False,False,False,0.06972998903508776,True,False
sensibilidade_10a,A704,TRES LAGOAS,MS,Centro-Oeste,0.2757578478275093,0.8762696636277618,0.23859282931643552,0.6807865878847438,0.932943820976821,0.4643703705627494,-0.2727272727272727,-0.05454545454545454,0.2909090909090909,11,11,11,-0.060289556329900566,-0.047444661458333336,0.09999990463256836,-0.6028955632990056,-0.47444661458333337,0.9999990463256836,False,False,False,-1.474445660909017,False,False
sensibilidade_10a,A705,BAURU,SP,Sudeste,0.2463873600292466,0.16055589143580892,0.0320887339782313,0.6674290512184655,0.447801807115027,0.23679272659798273,-0.2564102564102564,0.3076923076923077,0.46153846153846156,13,13,13,-0.03963470458984375,0.13467915852864581,0.12361123826768664,-0.3963470458984375,1.346791585286458,1.2361123826768663,False,False,False,0.11067920260959174,True,False
sensibilidade_10a,A706,CAMPOS DO JORDAO,SP,Sudeste,0.9453298708327001,0.08647112777407259,0.14986074751304929,1.0,0.3950721055027532,0.3817880948546732,-0.030303030303030304,0.3939393939393939,0.3333333333333333,12,12,12,-0.004057861509777251,0.09273274739583334,0.10000003178914388,-0.04057861509777251,0.9273274739583335,1.0000003178914387,False,False,False,-0.07267284393310525,True,False
sensibilidade_10a,A707,PRESIDENTE PRUDENTE,SP,Sudeste,0.007899662130493713,0.0045622611532226106,0.03433985000756264,0.3372956564378985,0.32834275201196383,0.24495759672061354,0.5,0.5333333333333333,0.4,16,16,16,0.09795236587524414,0.22560628255208331,0.13541682561238605,0.9795236587524414,2.256062825520833,1.3541682561238604,False,False,False,0.9018945693969727,True,False
sensibilidade_10a,A708,FRANCA,SP,Sudeste,0.8430852292699837,0.16585666034290997,0.25445252615345604,1.0,0.45504263222285557,0.4776564964635052,-0.047619047619047616,0.2761904761904762,0.22857142857142856,15,15,15,-0.0048669179280598955,0.100189208984375,0.10000038146972656,-0.048669179280598954,1.00189208984375,1.0000038146972656,False,False,False,0.001888275146484375,True,False
sensibilidade_10a,A711,SAO CARLOS,SP,Sudeste,0.9453298708327001,0.033524165235004746,0.016393316888809063,1.0,0.32834275201196383,0.22576626764433036,-0.030303030303030304,0.48484848484848486,0.5454545454545454,12,12,12,-0.009755706787109374,0.30502041903409094,0.29999984839023686,-0.09755706787109374,3.050204190340909,2.9999984839023686,False,False,False,0.05020570643854061,True,False
sensibilidade_10a,A718,RANCHARIA,SP,Sudeste,0.8580276569875213,0.04909798160926562,0.07363827012030268,1.0,0.32834275201196383,0.29366917979502327,0.06666666666666667,0.5111111111111111,0.4666666666666667,10,10,10,0.02569580078125,0.18194580078125,0.125,0.2569580078125,1.8194580078125,1.25,False,False,False,0.5694580078125,True,False
sensibilidade_10a,A719,AQUIDAUANA,MS,Centro-Oeste,0.2104977000553374,0.7205147871362553,0.41389575813956925,0.641734467629042,0.8464009122701674,0.6313930224232324,-0.3333333333333333,0.1111111111111111,0.2222222222222222,10,10,10,-0.03182736565085018,0.06954520089285714,0.04117651546702666,-0.3182736565085018,0.6954520089285714,0.4117651546702666,False,False,False,0.2836868542583048,True,False
sensibilidade_10a,A720,COXIM,MS,Centro-Oeste,0.6404287874127911,0.06170669002831274,0.11947098677170073,0.9647390916123593,0.3429541354115322,0.3320362489499215,-0.12727272727272726,0.45454545454545453,0.38181818181818183,11,11,11,-0.02155160903930664,0.146484375,0.1999994913736979,-0.2155160903930664,1.46484375,1.999994913736979,False,False,False,-0.535151163736979,True,False
sensibilidade_10a,A721,DOURADOS,MS,Centro-Oeste,0.08647112777407259,0.4506702853141802,0.335908593349047,0.4761125374007538,0.665127179705066,0.5364510371395228,-0.3939393939393939,0.18181818181818182,0.22727272727272727,12,12,12,-0.04649940659018124,0.036692899816176475,0.09411771858439727,-0.46499406590181236,0.3669289981617647,0.9411771858439727,False,False,False,-0.574248187682208,True,False
sensibilidade_10a,A722,MIRANDA,MS,Centro-Oeste,1.0,0.2757578478275093,0.3100441238765243,1.0,0.5361947462101079,0.5183550196060641,-0.01818181818181818,0.2727272727272727,0.2545454545454545,11,11,11,-0.004302130805121528,0.08503069196428571,0.09999990463256836,-0.043021308051215276,0.8503069196428571,0.9999990463256836,False,False,False,-0.1496921266828265,True,False
sensibilidade_10a,A727,LINS,SP,Sudeste,0.5915050369949166,0.2104977000553374,0.08796147430808014,0.9446423725142699,0.4899263139963653,0.29366917979502327,-0.15555555555555556,0.3333333333333333,0.4444444444444444,10,10,10,-0.02843202863420759,0.24305138221153846,0.20000076293945312,-0.2843202863420759,2.4305138221153846,2.0000076293945312,False,False,False,0.43050619272085333,True,False
sensibilidade_10a,A729,VOTUPORANGA,SP,Sudeste,1.0,0.11947098677170073,0.11722671962162348,1.0,0.447801807115027,0.3300857631450977,0.01818181818181818,0.38181818181818183,0.38181818181818183,11,11,11,0.00244903564453125,0.2110595703125,0.14444435967339408,0.0244903564453125,2.110595703125,1.4444435967339408,False,False,False,0.6661521063910592,True,False
sensibilidade_10a,A740,SAO LUIS DO PARAITINGA,SP,Sudeste,0.15240628395674935,0.04909798160926562,0.04909798160926562,0.574678985797618,0.32834275201196383,0.29366917979502327,-0.37777777777777777,0.5111111111111111,0.5111111111111111,10,10,10,-0.09729995727539062,0.113311767578125,0.23333358764648438,-0.9729995727539062,1.13311767578125,2.3333358764648438,False,False,False,-1.2002182006835938,True,False
sensibilidade_10a,A743,RIO BRILHANTE,MS,Centro-Oeste,0.6614159170078633,0.3810744816092944,0.20730036719899939,0.9647390916123593,0.5909415874231088,0.43492429980966535,0.0989010989010989,0.18681318681318682,0.26373626373626374,14,14,14,0.04136827256944445,0.0955810546875,0.10000228881835938,0.4136827256944445,0.955810546875,1.0000228881835938,False,False,False,-0.04421234130859375,True,False
sensibilidade_10a,A746,BARRA DO TURVO,SP,Sudeste,0.8580276569875213,0.2104977000553374,0.10740463633025377,1.0,0.4899263139963653,0.32342316245842884,0.06666666666666667,0.3333333333333333,0.4222222222222222,10,10,10,0.016073400324041195,0.1162109375,0.125,0.16073400324041195,1.162109375,1.25,False,False,False,-0.087890625,True,False
sensibilidade_10a,A747,PRADOPOLIS,SP,Sudeste,1.0,0.0791092150986985,0.027376765789661663,1.0,0.38812756203344584,0.23098977301618662,0.0,0.3333333333333333,0.4166666666666667,16,16,16,-0.0049114227294921875,0.22124481201171875,0.18375015258789062,-0.049114227294921875,2.2124481201171875,1.8375015258789062,False,False,False,0.37494659423828125,True,False
sensibilidade_10a,A748,BARRETOS,SP,Sudeste,0.10740463633025377,0.15240628395674935,0.08796147430808014,0.4890338760569001,0.447801807115027,0.29366917979502327,-0.4222222222222222,0.37777777777777777,0.4444444444444444,10,10,10,-0.1327853732638889,0.151153564453125,0.2833334604899089,-1.3278537326388888,1.51153564453125,2.833334604899089,False,False,False,-1.3217989603678388,True,False
sensibilidade_10a,A749,JUTI,MS,Centro-Oeste,0.16112494928905177,0.0867681727038757,0.2728317563249592,0.574678985797618,0.3950721055027532,0.48087306604557295,0.34545454545454546,0.41818181818181815,0.2727272727272727,11,11,11,0.056200663248697914,0.22336989182692307,0.14285714285714285,0.5620066324869791,2.233698918269231,1.4285714285714284,False,False,False,0.8051274896978025,True,False
sensibilidade_10a,A753,ITUVERAVA,SP,Sudeste,0.7205147871362553,0.07363827012030268,0.02476387822447973,0.9647390916123593,0.3843558489206042,0.23098977301618662,-0.1111111111111111,0.4666666666666667,0.5777777777777777,10,10,10,-0.012012481689453125,0.18798828125,0.18888897365993923,-0.12012481689453125,1.8798828125,1.8888897365993924,False,False,False,-0.00900692409939241,True,False
sensibilidade_10a,A754,SIDROLANDIA,MS,Centro-Oeste,0.1147567343186491,0.303673214899419,0.05428423851603539,0.5011824723304267,0.5507293897328447,0.29366917979502327,-0.36363636363636365,0.24242424242424243,0.4393939393939394,12,12,12,-0.08090960184733073,0.12010846819196429,0.20000052452087402,-0.8090960184733074,1.2010846819196428,2.0000052452087402,False,False,False,-0.7989205632890974,True,False
sensibilidade_10a,A755,BARUERI,SP,Sudeste,1.0,1.0,0.8132862115234216,1.0,1.0,0.8806236595966173,0.01818181818181818,0.01818181818181818,0.07272727272727272,11,11,11,0.0012448628743489583,0.03533935546875,0.01999969482421875,0.012448628743489582,0.3533935546875,0.1999969482421875,False,False,False,0.1533966064453125,True,False
