ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,cobertura_temp,n_pares,dias_equivalentes,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,n_abs_erro_gt10,pct_abs_erro_gt10,n_abs_erro_gt20,pct_abs_erro_gt20,temp_inmet_min_c,temp_inmet_max_c,temp_era5_min_c,temp_era5_max_c,observacoes_inmet,pareamento_completo,anos_metricas,bias_mediana_estacao,rmse_mediana_estacao,correlacao_mediana_estacao,desvio_bias_mediana_estacao,desvio_rmse_mediana_estacao,flag_poucos_pares,flag_cobertura_baixa,flag_bias_extremo,flag_rmse_extremo,flag_correlacao_baixa,flag_salto_bias_historico,flag_salto_rmse_historico,n_flags,flag_investigar,motivos_flag,categoria_diagnostico,anomalia_temporal,motivo_qc_principal,usar_amostra_completa,usar_validacao_principal,usar_resumo_estacao_ano,coordenada_estavel_5km,candidata_tendencia_10a,candidata_tendencia_15a,ano_cobertura_80,usar_tendencia_10a,usar_tendencia_15a
2013,A751,SETE QUEDAS,MS,CO,-23.96694443,-55.02416666,402.0,-24.0,-55.0,19396,4.420203609177376,0.9722602739726028,8517,354.875,22.52322413607272,22.083364648579348,-0.43985949121441464,1.4255927088659677,1.8476104804992837,0.9514705077477172,1.7945936168165406,-11.910009384155273,-3.1565133094787594,-0.5274898409843445,2.548389053344726,8.983105659484863,11.910009384155273,1.0,0.011741223435481977,0.0,0.0,1.7000000476837158,36.70000076293945,0.8295532464981079,35.296043395996094,8517,True,18,-0.3622799687396092,1.8520589928992386,0.9492835421324326,-0.07757952247480543,-0.004448512399954918,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A752,ITAQUIRAI,MS,CO,-23.44944444,-54.18166666,336.0,-23.5,-54.25,19077,8.954048931883857,0.9275114155251142,8125,338.5416666666667,22.922326145201463,22.586324131481465,-0.336002021494103,1.3201960120345502,1.7342706420564822,0.9585859274413931,1.701515097802927,-10.017040252685547,-2.919188976287842,-0.4103511869907379,2.419873428344726,9.19233226776123,10.017040252685547,1.0,0.012307692307692308,0.0,0.0,2.0,38.29999923706055,3.2221312522888184,36.346824645996094,8125,True,16,-0.37071850656419286,1.717633615795756,0.9549701122167557,0.03471648507008984,0.016637026260726273,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2013,A753,ITUVERAVA,SP,SE,-20.35944444,-47.77499999,600.0,-20.25,-47.75,17010,12.445816288160373,0.9972602739726028,8736,364.0,22.882406130487666,23.111018864226427,0.22861272755706077,1.8410941186312435,2.254468280304329,0.9357947558053338,2.2429755535025335,-6.580859184265137,-3.0200923681259155,0.15794716030359268,4.014917254447937,10.89389705657959,10.89389705657959,5.0,0.05723443223443224,0.0,0.0,4.0,37.400001525878906,8.165842056274414,35.338523864746094,8736,True,18,0.2683853454606041,2.3516626759199433,0.9380247679139617,-0.039772617903543334,-0.09719439561561405,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A754,SIDROLANDIA,MS,CO,-20.98166666,-54.97194443,464.0,-21.0,-55.0,17464,3.555154382873333,0.9984018264840184,8746,364.4166666666667,24.029899382974424,23.893236542958405,-0.1366628396008147,1.4788475675015635,1.9104723189579562,0.9447978905841691,1.9056870111618613,-6.416991710662842,-2.9003780484199524,-0.3397945463657379,3.0607632398605347,12.291065216064453,12.291065216064453,8.0,0.0914703864623828,0.0,0.0,0.10000000149011612,36.900001525878906,3.582681179046631,35.452293395996094,8746,True,18,-0.11342967874858315,1.8409714419404466,0.9479213069146765,-0.023233160852231566,0.06950087701750962,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A755,BARUERI,SP,SE,-23.52333332,-46.86916666,791.0,-23.5,-46.75,19107,12.424575619763734,0.9982876712328768,8745,364.375,19.842744422790457,19.20762262867818,-0.6351217969563467,1.26871952066652,1.6209369267674674,0.9544301350656172,1.4914124767900647,-7.29189395904541,-2.894209289550781,-0.6888667941093445,1.7822947025299056,10.458563804626465,10.458563804626465,1.0,0.011435105774728416,0.0,0.0,4.900000095367432,34.70000076293945,6.126428127288818,31.968164443969727,8745,True,15,-0.5885614982773113,1.592816330240577,0.95846858815784,-0.04656029867903544,0.028120596526890473,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A756,AGUA CLARA,MS,CO,-20.44444444,-52.87555554,338.0,-20.5,-53.0,17150,14.360287762965749,0.9982876712328768,8745,364.375,24.711560895227922,24.602711220834514,-0.10884967174796126,1.7492774974903507,2.1972294747552663,0.946662080076632,2.194657123068999,-7.915526866912842,-3.488633871078491,-0.20405235886573792,3.7160581111907924,10.325390815734863,10.325390815734863,1.0,0.011435105774728416,0.0,0.0,0.20000000298023224,39.900001525878906,2.940103054046631,37.251121520996094,8745,True,16,-0.20137499461389052,2.196620929145257,0.9475130881200264,0.09252532286592927,0.0006085456100093367,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A757,BELA VISTA,MS,CO,-22.10083333,-56.53999999,208.0,-22.0,-56.5,18102,11.946022434555267,0.9973744292237444,8737,364.0416666666667,23.989378503030125,24.249205459074282,0.2598269542075289,1.8978818932732069,2.372151408931817,0.9476516141741084,2.358013710939237,-8.972509384155273,-3.399659442901611,0.29069557785987854,4.224429798126221,10.925586700439453,10.925586700439453,4.0,0.04578230513906375,0.0,0.0,-2.0,39.099998474121094,2.1361937522888184,36.844383239746094,8737,True,11,0.2574439619245522,2.1452376970544305,0.9484173132197731,0.0023829922829766703,0.22691371187738651,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,False,False,True,False,False
2013,A758,JARDIM,MS,CO,-21.47833332,-56.13694444,249.0,-21.5,-56.25,17781,11.942886099996882,0.9982876712328768,8745,364.375,24.67209834882094,24.276027881424383,-0.39607045963914955,1.5008145944407851,1.931248249714226,0.9522826272040988,1.8903059537273932,-9.049853324890137,-3.281327724456787,-0.4476558566093445,2.723486661911007,9.81137752532959,9.81137752532959,0.0,0.0,0.0,0.0,1.399999976158142,39.400001525878906,1.8170562982559204,36.225242614746094,8745,True,15,-0.39607045963914955,1.8033608106655936,0.9525061925533298,0.0,0.12788743904863242,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2013,A759,BATAGUASSU,MS,CO,-21.75138888,-52.47055554,387.0,-21.75,-52.5,17957,3.044900244585018,0.9152097902097902,6282,261.75,23.38537088399934,23.57158267433497,0.18621177374963407,1.3107278267239382,1.7257499310695033,0.9520081856112173,1.715810782551787,-8.143407821655273,-2.30943968296051,0.05732460133731365,3.1330374956130966,13.20976448059082,13.20976448059082,3.0,0.04775549188156638,0.0,0.0,4.5,38.0,6.307290554046631,36.721336364746094,6282,True,12,0.14958568999798627,1.6856797656435725,0.9477010494660529,0.0366260837516478,0.04007016542593078,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2013,A760,COSTA RICA,MS,CO,-18.82277777,-53.26722221,730.0,-18.75,-53.25,16022,8.293131059096346,0.995890410958904,8724,363.5,23.585488297861687,23.652179643135998,0.06669133515242387,1.3654589784224438,1.7795744757008403,0.9408199308644118,1.7784263044935589,-7.239696979522705,-2.6187960863113404,0.020898818969726562,3.052500927448273,9.449902534484863,9.449902534484863,0.0,0.0,0.0,0.0,4.800000190734863,37.0,6.503839015960693,35.071434020996094,8724,True,14,-0.049624204881268105,1.7814591727361586,0.9384593972020572,0.11631554003369197,-0.00188469703531835,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,False,False,False,True,False,False
2013,A761,SONORA,MS,CO,-17.89638888,-54.45361111,486.0,-18.0,-54.5,15534,12.522582341984473,0.9981735159817352,8744,364.3333333333333,24.850811976745167,25.67111340293291,0.8203014171332531,1.5102728127288922,2.0435193990856155,0.9158948908487232,1.8717579415343781,-6.148693561553955,-2.000357359647751,0.6619388461112976,4.191228079795837,12.018777847290039,12.018777847290039,3.0,0.0343092406221409,0.0,0.0,6.800000190734863,37.5,9.330011367797852,37.842918395996094,8744,True,13,0.5880592072173773,1.929479085994956,0.9203685677773206,0.23224220991587585,0.11404031309065954,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,False,False,False,True,False,False
2013,A801,PORTO ALEGRE,RS,S,-30.05,-51.16666666,46.97,-30.0,-51.25,23275,9.76094487470288,0.9852739726027396,8631,359.625,19.807809062302976,19.112409327732095,-0.6953997325989618,1.2491553022744561,1.594770087965521,0.9703451441727158,1.435252421724744,-6.277459144592285,-2.7689449787139893,-0.7708004117012024,1.6407962441444397,11.64892578125,11.64892578125,9.0,0.10427528675703858,0.0,0.0,1.7000000476837158,38.900001525878906,1.572198510169983,37.152732849121094,8631,True,26,-0.5400876388158806,1.4936584766898413,0.971437723080848,-0.1553120937830812,0.1011116112756798,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A802,RIO GRANDE,RS,S,-32.03333333,-52.1,2.46,-32.0,-52.0,24560,10.130568013538154,0.9984018264840184,8746,364.4166666666667,18.447964787564995,18.238653225454946,-0.20931155857546324,1.9262724872822008,2.4834365201189867,0.8993408151507963,2.4747415756521747,-11.179149627685547,-4.179089069366455,-0.0470989216119051,3.9521732926368713,8.93637752532959,11.179149627685547,1.0,0.01143379830779785,0.0,0.0,2.0999999046325684,36.5,6.024392604827881,29.151025772094727,8746,True,25,-0.17235046103709836,2.4392296788768744,0.9001734309676505,-0.03696109753836488,0.04420684124211238,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,False,False,False,True,False,False
2013,A803,SANTA MARIA,RS,S,-29.70833333,-53.70361111,95.0,-29.75,-53.75,23104,6.444369486898702,0.997945205479452,8742,364.25,19.454289635331005,18.461076011012338,-0.9932136252502255,1.5516429787107648,2.013230406087183,0.9648823279778063,1.7512778747841993,-10.964648246765137,-3.652294635772705,-1.0078853964805603,1.7977838695049235,10.18173885345459,10.964648246765137,4.0,0.04575611988103409,0.0,0.0,0.20000000298023224,38.79999923706055,-0.19147339463233948,35.812400817871094,8742,True,25,-0.5740794241166188,1.8185571582303117,0.9637966785771455,-0.41913420113360667,0.19467324785687135,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A804,SANTANA DO LIVRAMENTO,RS,S,-30.84249999,-55.61277777,196.0,-30.75,-55.5,23741,14.893948520583605,0.7747716894977169,6787,282.7916666666667,18.39347282136788,18.41705856074531,0.0235857451260153,1.201598128340112,1.56473023530496,0.9603965039804747,1.5646677406837253,-6.089114189147949,-2.2597160577774047,-0.07958946377038956,2.6875442981719946,9.257568359375,9.257568359375,0.0,0.0,0.0,0.0,1.7999999523162842,36.099998474121094,2.2940917015075684,35.248191833496094,6787,True,23,0.3099212164178352,1.633968370723726,0.9675539433886149,-0.2863354712918199,-0.06923813541876611,False,True,False,False,False,False,False,1,True,cobertura_baixa,,False,aprovado,True,True,True,False,False,False,False,False,False
2013,A805,SANTO AUGUSTO,RS,S,-27.85416666,-53.7911111,490.0,-27.75,-53.75,21816,12.26836775593502,0.9315068493150684,8160,340.0,18.922230394767123,18.551835731041674,-0.37039466051962033,1.2794419879657153,1.6526357918511259,0.9655383436432193,1.6106926425176906,-8.33642578125,-2.9694673418998714,-0.3529781401157379,2.1763088822364773,10.549854278564453,10.549854278564453,1.0,0.012254901960784314,0.0,0.0,-0.4000000059604645,35.400001525878906,-0.15703430771827698,32.136863708496094,8160,True,25,-0.2849236779869912,1.7120161175156692,0.961417577470984,-0.08547098253262914,-0.05938032566454332,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A806,FLORIANOPOLIS,SC,S,-27.6025,-48.61999999,1.8,-27.5,-48.5,21676,16.427331471854878,0.996461187214612,8729,363.7083333333333,21.184442667360774,20.485707988579502,-0.6987346733483015,1.2258479787572982,1.4985181956244,0.9552358485775503,1.3257179120927827,-6.771191120147705,-2.6807906150817873,-0.8298336267471313,1.5281644582748417,7.086182117462158,7.086182117462158,0.0,0.0,0.0,0.0,4.400000095367432,36.70000076293945,6.015069484710693,33.937644958496094,8729,True,23,-0.72267904273393,1.4937425736880499,0.9546290847665936,0.023944369385628494,0.004775621936350172,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A807,CURITIBA,PR,S,-25.43333333,-49.26666666,923.5,-25.5,-49.25,20385,7.599485942168253,0.9757990867579908,8548,356.1666666666667,18.233563413338846,17.04639141426836,-1.1871719932557485,1.4746286735016843,1.8389619826924848,0.9570881120847052,1.4045051098862815,-7.538134574890137,-3.5295870542526244,-1.097732126712799,1.0020999670028683,6.94394588470459,7.538134574890137,0.0,0.0,0.0,0.0,6.300000190734863,33.900001525878906,4.781671047210693,29.367578506469727,8548,True,22,-1.1879839235306355,1.889566170280826,0.9564374157635074,0.0008119302748870183,-0.050604187588341176,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A808,TORRES,RS,S,-29.35027777,-49.73305554,4.66,-29.25,-49.75,22798,11.27080627614385,0.9973744292237444,8737,364.0416666666667,19.366578907937686,18.715621499239177,-0.6509574172501416,1.3119553312439902,1.6743344075144797,0.941997452118744,1.5426997585286533,-9.089986801147461,-3.097323894500732,-0.6544917821884155,1.8027872562408447,7.870264053344727,9.089986801147461,0.0,0.0,0.0,0.0,2.5,33.400001525878906,5.558068752288818,29.488672256469727,8737,True,18,-0.7644914568690566,1.6840557411656574,0.9390305741304068,0.11353403961891506,-0.009721333651177666,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A809,URUGUAIANA,RS,S,-29.84249999,-57.08249999,62.31,-29.75,-57.0,23091,13.006426240958694,0.9982876712328768,8745,364.375,20.050303022666547,19.709630185812117,-0.34067284443994517,1.2119460097188077,1.559923604439362,0.9752642387250047,1.5223562924553433,-7.596679210662842,-2.4656344413757325,-0.45566368103027344,2.1167875766754145,11.36943244934082,11.36943244934082,3.0,0.03430531732418524,0.0,0.0,0.8999999761581421,39.5,1.328363060951233,36.883445739746094,8745,True,20,-0.1801778843578316,1.615402801580146,0.9732439564132793,-0.16049496008211356,-0.055479197140783976,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A810,SANTA ROSA,RS,S,-27.89305555,-54.48055554,276.0,-28.0,-54.5,21974,12.04410725572583,0.8934931506849315,7827,326.125,20.21273795563846,19.83524732630768,-0.37749063220029244,1.4674116689349936,1.8716442890427085,0.9657986353393186,1.8332982779936016,-7.88881778717041,-3.399428391456604,-0.3253414034843445,2.5512458562850946,7.650242805480957,7.88881778717041,0.0,0.0,0.0,0.0,-1.899999976158142,37.400001525878906,0.290231317281723,35.122703552246094,7827,True,20,-0.3782957612720078,1.8486796047028333,0.9649524796636235,0.0008051290717153714,0.022964684339875197,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A811,CANGUCU,RS,S,-31.40583333,-52.70111111,462.0,-31.5,-52.75,24235,11.451861769352533,0.997488584474886,8738,364.0833333333333,16.667521174138457,16.883982022339595,0.2164608506470112,1.2648274795970658,1.661228038110651,0.96133098298747,1.6471593101463686,-7.63930606842041,-2.5287303447723386,0.27292366325855255,2.7085428953170774,12.992578506469727,12.992578506469727,4.0,0.04577706569008926,0.0,0.0,-0.5,38.0,1.0302520990371704,35.544822692871094,8738,True,19,0.44897078920054306,1.6594385522169344,0.9615061591329536,-0.23250993855353186,0.0017894858937166358,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A812,CACAPAVA DO SUL,RS,S,-30.54777777,-53.46749999,420.0,-30.5,-53.5,23588,6.157532869530285,0.9844748858447488,8624,359.3333333333333,17.42164889291959,17.567628152714263,0.14597926590376253,1.3791740325671396,1.8650628330580512,0.9539679441520457,1.8594489363967686,-8.386260986328125,-3.1888278245925905,0.2761722505092621,2.8612626552581784,11.193750381469727,11.193750381469727,3.0,0.03478664192949907,0.0,0.0,-0.4000000059604645,36.70000076293945,-0.8443816900253296,35.937400817871094,8624,True,20,0.44158733362787383,1.809123204476773,0.9589154657826264,-0.2956080677241113,0.0559396285812781,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A813,RIO PARDO,RS,S,-29.87333332,-52.38249999,111.0,-29.75,-52.5,23109,17.79295539460218,0.9277397260273972,8127,338.625,19.374603167984837,18.740089645740127,-0.6345135287798039,1.3096844969847041,1.6964725493233734,0.9655549594147617,1.573440917532308,-6.33901309967041,-2.9889442920684814,-0.7064937353134155,1.9071097970008848,12.000244140625,12.000244140625,5.0,0.06152331733727083,0.0,0.0,3.5999999046325684,38.5,2.7802062034606934,36.109275817871094,8127,True,20,-0.6771217479920046,1.6789835709257175,0.9662347367649698,0.042608219212200704,0.017488978397655952,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A814,URUSSANGA,SC,S,-28.53249999,-49.31555555,48.0,-28.5,-49.25,22317,7.354269020389364,0.9984018264840184,8746,364.4166666666667,20.562119820885055,19.219929467696716,-1.3421903580814931,1.7404102544420315,2.1151416576657556,0.9582324922243635,1.6348256361558513,-9.103252410888672,-3.8307734727859497,-1.3881832361221313,1.4031985998153687,10.91630744934082,10.91630744934082,1.0,0.01143379830779785,0.0,0.0,0.8999999761581421,38.20000076293945,1.292443871498108,35.816307067871094,8746,True,18,-0.9210656451981628,1.8361122602021873,0.9586638947593729,-0.4211247128833303,0.27902939746356825,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A815,SAO JOAQUIM,SC,S,-28.27555554,-49.93444444,1410.0,-28.25,-50.0,22153,7.021188016646906,0.9273972602739726,8124,338.5,14.260721322051825,14.413255825000235,0.15253450487693723,1.1350736750613373,1.5403292058873084,0.9478834650823837,1.5328524093857827,-7.884774684906006,-2.3430440187454225,0.19875526428222656,2.398437786102294,10.78574275970459,10.78574275970459,3.0,0.03692762186115214,0.0,0.0,-3.299999952316284,29.0,-2.8216614723205566,28.605371475219727,8124,True,18,0.14227410483528974,1.5489666282740322,0.9535899526160295,0.010260400041647494,-0.008637422386723825,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A816,NOVO HORIZONTE,SC,S,-26.40694444,-52.85055555,960.0,-26.5,-52.75,21015,14.397164612603747,0.9907534246575342,8679,361.625,18.01460998778602,18.497998932996527,0.4833889546835792,1.5992770133102872,2.131629836494579,0.9213508665209652,2.0762171267435727,-8.585098266601562,-3.195497751235962,0.632071316242218,3.5169241189956666,10.096729278564453,10.096729278564453,2.0,0.023044129508007837,0.0,0.0,-1.7000000476837158,30.799999237060547,-1.766149878501892,30.581445693969727,8679,True,18,0.545171520335296,2.111412115308995,0.9210190752554325,-0.06178256565171686,0.020217721185584292,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2013,A817,INDAIAL,SC,S,-26.91361111,-49.26749999,86.13,-27.0,-49.25,21351,9.76135513633507,0.9984018264840184,8746,364.4166666666667,20.638531910427208,18.301231124763554,-2.337300775029109,2.4768741513324866,2.795922429077575,0.9523073740597422,1.5344303576780702,-8.52651309967041,-4.722375154495239,-2.359447956085205,0.2840457856655121,6.301172256469727,8.52651309967041,0.0,0.0,0.0,0.0,2.200000047683716,38.79999923706055,-0.3540405333042145,33.576560974121094,8746,True,20,-2.3885477168583895,2.813449594135369,0.9525997548118217,0.05124694182928069,-0.01752716505779439,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A818,IVAI,PR,S,-25.01333333,-50.8711111,808.0,-25.0,-50.75,20057,12.294269483584555,0.9980593607305936,8743,364.2916666666667,18.91639025226179,18.027879034158474,-0.8885112212521566,1.471248853114058,1.8700822129580743,0.9558472107364049,1.6456199542636651,-7.397509574890137,-3.553105044364929,-0.8852108120918274,1.7954984545707686,6.794092178344727,7.397509574890137,0.0,0.0,0.0,0.0,-1.7000000476837158,33.900001525878906,-1.717321753501892,30.128564834594727,8743,True,20,-0.9305079449166196,1.888480173667063,0.9555226600155141,0.04199672366446294,-0.01839796070898858,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A819,CASTRO,PR,S,-24.78944444,-49.99972221,1007.76,-24.75,-50.0,19899,4.386117345132261,0.962785388127854,8434,351.4166666666667,17.412378468686565,17.073108573350325,-0.33926989458454504,1.419950444959905,1.8408633797279805,0.9471328135779048,1.8094369620062494,-7.718505382537842,-3.0383418083190916,-0.4933589994907379,2.9914014220237712,7.672546863555908,7.718505382537842,0.0,0.0,0.0,0.0,-2.5,31.600000381469727,-2.2407593727111816,28.521142959594727,8434,True,19,-0.32502877244409745,1.8845964586666364,0.9436379128666276,-0.014241122140447593,-0.043733078938655856,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A820,MAL. CANDIDO RONDON,PR,S,-24.53583333,-54.01972221,392.0,-24.5,-54.0,19722,4.4561498391946275,0.9546803652968036,8363,348.4583333333333,21.830611027240874,21.894806189555865,0.0641951647255616,1.3880195632651118,1.7576484487817978,0.9571542217805235,1.7565807712626298,-7.62026309967041,-2.7151071310043333,0.09451942145824432,2.8763139486312843,7.939013957977295,7.939013957977295,0.0,0.0,0.0,0.0,0.10000000149011612,36.79999923706055,1.106896996498108,34.531883239746094,8363,True,20,0.07773383551720867,1.7787135869250257,0.9539040033074677,-0.01353867079164707,-0.021065138143227857,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A821,JOAQUIM TAVORA,PR,S,-23.50527777,-49.94638888,522.0,-23.5,-50.0,19094,5.498163996600005,0.9762557077625572,8552,356.3333333333333,21.440505138226378,21.086381026246595,-0.35412411790030157,1.3051431180128423,1.7189616611883718,0.943480584876275,1.6821879175622394,-7.04417085647583,-2.865668511390686,-0.4827144593000412,2.632563841342926,10.473340034484863,10.473340034484863,1.0,0.011693171188026192,0.0,0.0,2.0,36.0,3.595071315765381,33.224510192871094,8552,True,20,-0.32281901004258995,1.7677411319840304,0.9444129710375526,-0.03130510785771162,-0.048779470795658586,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A822,NOVA TEBAS,PR,S,-24.43722221,-51.96305555,654.0,-24.5,-52.0,19730,7.918921381864297,0.9695205479452056,8493,353.875,21.256693738247872,19.671510981209643,-1.585182766847814,1.9352543899814414,2.328678307478765,0.9482571780814769,1.7059545491012444,-9.6103515625,-4.214159870147705,-1.6270503997802734,1.3471390247344952,6.720019817352295,9.6103515625,0.0,0.0,0.0,0.0,0.10000000149011612,33.79999923706055,-0.9360717535018921,30.734766006469727,8493,True,18,-1.38271831020825,2.1006108797443446,0.9501999663608386,-0.20246445663956392,0.22806742773442057,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2013,A823,INACIO MARTINS,PR,S,-25.56583333,-51.08944444,1260.0,-25.5,-51.0,20378,11.58137445330276,0.9776255707762556,8564,356.8333333333333,16.382730035144366,17.122545831274312,0.7398157975855197,1.509527830048913,1.911550594458564,0.9327775800896873,1.7626857535325078,-6.753271102905273,-2.2827162384986877,0.8489750027656555,3.380601000785823,9.691650390625,9.691650390625,0.0,0.0,0.0,0.0,-3.799999952316284,29.5,-2.1723999977111816,29.019433975219727,8564,True,20,0.797568369860535,1.9353910405913075,0.9309693288774332,-0.05775257227501529,-0.023840446132743498,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A824,ICARAIMA,PR,S,-23.39027777,-53.63472221,385.0,-23.5,-53.75,19079,16.94558714638953,0.9809360730593608,8593,358.0416666666667,23.230606302371005,23.030368842388302,-0.20023746388314756,1.403371986040053,1.8181722496772301,0.9437895616413802,1.8072175764076566,-8.024852752685547,-2.9318551063537597,-0.3096187710762024,2.862754297256468,9.66142463684082,9.66142463684082,0.0,0.0,0.0,0.0,2.5,36.79999923706055,3.3471312522888184,36.362449645996094,8593,True,17,-0.2643520325705333,1.803782055394072,0.937447390843778,0.06411456868738574,0.014390194283158131,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2013,A826,ALEGRETE,RS,S,-29.71166666,-55.5261111,121.0,-29.75,-55.5,23097,4.952306483739071,0.882648401826484,7732,322.1666666666667,19.03480340773601,18.767287721114492,-0.267515693184613,1.2048358455707788,1.5849634094805618,0.973241744495642,1.5623252049987886,-8.000244140625,-2.403540825843811,-0.4035808593034744,2.3181756615638722,10.603904724121094,10.603904724121094,2.0,0.02586652871184687,0.0,0.0,-0.10000000149011612,39.20000076293945,0.4061828553676605,37.239891052246094,7732,True,20,-0.25574665883244113,1.6101601577043856,0.9725390607476481,-0.011769034352171859,-0.025196748223823784,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A827,BAGE,RS,S,-31.34777777,-54.01333333,230.0,-31.25,-54.0,24069,10.945963030564442,0.9984018264840184,8746,364.4166666666667,17.85458495182094,16.98193090316611,-0.8726540500766485,1.3804629119641756,1.7002778548387136,0.9750041076919689,1.4593365595139736,-6.108886241912842,-3.0147061347961426,-0.9933589994907379,1.5696491301059723,9.99067211151123,9.99067211151123,0.0,0.0,0.0,0.0,-0.10000000149011612,38.29999923706055,0.11748657375574112,36.079978942871094,8746,True,19,-0.7347087842991694,1.7002778548387136,0.9726134539476893,-0.13794526577747912,0.0,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2013,A828,ERECHIM,RS,S,-27.66027777,-52.30638888,765.0,-27.75,-52.25,21822,11.41713252895068,0.9984018264840184,8746,364.4166666666667,17.765721474981827,17.6761141207973,-0.08960735165110116,1.3390487336049768,1.7764310384530033,0.952318285112679,1.7742710326188424,-7.058056354522705,-2.9156367778778076,-0.0607173927128315,2.7256962656974792,10.306347846984863,10.306347846984863,1.0,0.01143379830779785,0.0,0.0,-1.2999999523162842,33.70000076293945,-2.580709934234619,31.575830459594727,8746,True,20,-0.08027504315288336,1.8084426761976053,0.9503330915246192,-0.009332308498217798,-0.03201163774460203,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
