ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,cobertura_temp,n_pares,dias_equivalentes,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,n_abs_erro_gt10,pct_abs_erro_gt10,n_abs_erro_gt20,pct_abs_erro_gt20,temp_inmet_min_c,temp_inmet_max_c,temp_era5_min_c,temp_era5_max_c,observacoes_inmet,pareamento_completo,anos_metricas,bias_mediana_estacao,rmse_mediana_estacao,correlacao_mediana_estacao,desvio_bias_mediana_estacao,desvio_rmse_mediana_estacao,flag_poucos_pares,flag_cobertura_baixa,flag_bias_extremo,flag_rmse_extremo,flag_correlacao_baixa,flag_salto_bias_historico,flag_salto_rmse_historico,n_flags,flag_investigar,motivos_flag,prioridade_diagnostico
2024,A121,ITACOATIARA,AM,N,-3.13333333,-58.48277777,41.54,-3.25,-58.5,6019,13.112911765032932,0.4954462659380692,4352,181.33333333333334,28.058846500866554,28.118140891194344,0.05929438342864427,1.269187420144416,1.5743346419402422,0.8349678858492233,1.5733984170627737,-6.462987899780273,-2.796025025844574,0.3361576050519943,2.2384695887565607,5.19321346282959,6.462987899780273,0.0,0.0,0.0,0.0,23.100000381469727,35.29999923706055,24.355371475219727,34.883689880371094,4352,True,18,-0.058163042887201664,1.63329169747578,0.8208749698056774,0.11745742631584594,-0.05895705553553787,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.63362902536889
2024,A943,SERRA NOVA DOURADA,MT,CO,-11.98777777,-51.4261111,441.0,-12.0,-51.5,11682,8.15082456975051,0.0499772313296903,439,18.291666666666668,25.712300646006383,25.918587756319848,0.20628707474076394,1.0770405991372052,1.425112007476353,0.8857077745990171,1.4117115780367129,-3.7134273052215576,-2.099652886390686,0.21689490973949432,2.4695561408996576,7.828662395477295,7.828662395477295,0.0,0.0,0.0,0.0,21.100000381469727,33.400001525878906,22.307275772094727,32.904930114746094,439,True,7,0.0006867527830057387,1.6029735438458401,0.8910882197832849,0.2056003219577582,-0.1778615363694871,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.63139908221711
2011,A242,OIAPOQUE,AP,N,3.81361111,-51.8625,21.0,3.75,-51.75,1538,14.346993695027749,0.3267123287671233,2862,119.25,25.83749124872193,25.719282646765667,-0.11820861783898308,1.1777383880807295,1.5120877950189653,0.9088969954728218,1.507723616221907,-6.901708602905273,-2.7671603560447693,0.07663516700267792,1.9092777252197246,8.615867614746094,8.615867614746094,0.0,0.0,0.0,0.0,20.0,34.900001525878906,21.081201553344727,34.654930114746094,2862,True,16,-0.39054830697202425,1.5602929675783033,0.912008744368625,0.2723396891330412,-0.04820517255933798,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.63029641285796
2025,A889,SAO VICENTE DO SUL,RS,S,-29.70222222,-54.69444444,134.0,-29.75,-54.75,23100,7.550033711689316,0.6376712328767123,5586,232.75,19.347923372777142,19.322374856849745,-0.025548522729854937,1.2303625899047548,1.5991408034080297,0.9785519306657715,1.5990798428218076,-5.179003715515137,-2.5023555159568787,-0.07586631923913956,2.7151249051094055,10.56938362121582,10.56938362121582,1.0,0.017901897601145723,0.0,0.0,-0.10000000149011612,40.400001525878906,-1.780737280845642,37.637596130371094,5586,True,10,-0.08766305192019944,1.561102160586644,0.9724943850845317,0.0621145291903445,0.03803864282138569,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.62468932613788
2023,A239,MONTE ALEGRE,PA,N,-2.0,-54.07638888,100.53,-2.0,-54.0,5232,8.488893283279825,0.7633561643835617,6687,278.625,28.954897559810437,28.613805251180708,-0.34109231013432045,0.9984628550091973,1.2826804775803222,0.9266797103786333,1.2365896324812504,-5.296972274780273,-2.321230149269104,-0.29453086853027344,1.560408079624176,5.418945789337158,5.418945789337158,0.0,0.0,0.0,0.0,21.799999237060547,37.099998474121094,23.343896865844727,35.589988708496094,6687,True,13,-0.43207853154813813,1.3458681542999356,0.895763200944413,0.09098622141381768,-0.06318767671961334,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.62377278771464
2017,A804,SANTANA DO LIVRAMENTO,RS,S,-30.84249999,-55.61277777,196.0,-30.75,-55.5,23741,14.893948520583605,0.7534246575342466,6600,275.0,18.99610606529496,19.129013700841956,0.13290764033880392,1.1021095163111485,1.490537371790358,0.9671847298247435,1.4847125012881608,-8.2666015625,-1.962980532646179,0.04769325256347656,2.4891238689422606,11.097851753234863,11.097851753234863,3.0,0.045454545454545456,0.0,0.0,0.699999988079071,37.099998474121094,0.15743407607078552,35.927879333496094,6600,True,23,0.3099212164178352,1.633968370723726,0.9675539433886149,-0.1770135760790313,-0.14343099893336797,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.62344501212915
2017,A242,OIAPOQUE,AP,N,3.81361111,-51.8625,21.0,3.75,-51.75,1538,14.346993695027749,0.4732876712328767,4146,172.75,26.061649776574672,25.88669113806924,-0.17495864463718871,1.1340245619423173,1.4475274971536716,0.9117154661799505,1.4370885331140233,-7.611279010772705,-2.611510932445526,-0.13483848422765732,1.796619027853012,5.084131240844727,7.611279010772705,0.0,0.0,0.0,0.0,20.0,35.70000076293945,22.027246475219727,34.956199645996094,4146,True,16,-0.39054830697202425,1.5602929675783033,0.912008744368625,0.21558966233483554,-0.1127654704246317,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.62248614179086
2025,A725,AVARE,SP,SE,-23.10166666,-48.9411111,776.36,-23.0,-49.0,18776,12.810304701762304,0.7127853881278539,6244,260.1666666666667,20.01449391835779,19.933043905896,-0.08145000791840261,1.1914331985501592,1.5371809187825567,0.9573658851848758,1.5351444565811287,-5.580175399780273,-2.5515081763267515,-0.023403549566864967,2.272912681102751,10.594776153564453,10.594776153564453,1.0,0.016015374759769378,0.0,0.0,3.9000000953674316,34.599998474121094,4.608438014984131,33.650291442871094,6244,True,20,-0.005838571286395705,1.5834780250740739,0.94824413815798,-0.07561143663200691,-0.046297106291517176,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.61863092670096
2020,A725,AVARE,SP,SE,-23.10166666,-48.9411111,776.36,-23.0,-49.0,18776,12.810304701762304,0.5114981785063752,4493,187.20833333333334,23.786289783195905,23.722152111818446,-0.06413767190327961,1.1368774246230977,1.5530085198647512,0.943965797152117,1.5518562510754161,-5.931139945983887,-2.262646150588989,-0.21889610588550568,2.497070693969726,12.077588081359863,12.077588081359863,2.0,0.04451368795904741,0.0,0.0,7.300000190734863,38.099998474121094,8.095483779907227,38.585838317871094,4493,True,20,-0.005838571286395705,1.5834780250740739,0.94824413815798,-0.058299100616883905,-0.030469505209322678,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.61714619176803
2025,A319,IGUATU,CE,NE,-6.39638888,-39.26888888,221.56,-6.5,-39.25,8189,11.70855889469904,0.4372146118721461,3830,159.58333333333334,28.120339401085758,27.910300085999012,-0.2100393395626999,1.121587870257506,1.4045523272352414,0.9111221085687797,1.3889400316236742,-4.80137300491333,-2.421235001087189,-0.23403282463550568,2.0765725731849645,5.249756336212158,5.249756336212158,0.0,0.0,0.0,0.0,21.700000762939453,35.70000076293945,21.044076919555664,37.518699645996094,3830,True,19,-0.3442325338557988,1.359926671496434,0.9433593837005797,0.13419319429309887,0.04462565573880739,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.61459166679793
2022,A926,CARLINDA,MT,CO,-9.97055554,-55.82749999,293.71,-10.0,-55.75,10377,9.096710031058112,0.1863013698630137,1632,68.0,25.29007351573776,25.379021296314164,0.08894776627437072,1.1192993795171502,1.521663143119806,0.901903381387747,1.51952684117177,-5.915331840515137,-2.335526967048645,0.14074745029211044,2.376103913784025,10.059961318969727,10.059961318969727,1.0,0.061274509803921566,0.0,0.0,15.300000190734863,34.599998474121094,16.088037490844727,34.669090270996094,1632,True,17,0.1872264780251216,1.6201080316549519,0.9166736661038832,-0.09827871175075088,-0.09844488853514588,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.61061090939418
2008,A202,CASTANHAL,PA,N,-1.30083333,-47.93083332,65.0,-1.25,-48.0,4773,9.543159659510271,0.6551684881602914,5755,239.79166666666666,27.114943513447674,26.943404305903005,-0.17153922233960756,1.0546808438100181,1.4389437057595569,0.9138514037982313,1.4288065007113122,-6.60585880279541,-2.552694082260132,-0.1189449280500412,1.921443784236909,7.43515682220459,7.43515682220459,0.0,0.0,0.0,0.0,20.899999618530273,35.5,21.24820899963379,36.295799255371094,5755,True,23,-0.44012894390371976,1.412341116221455,0.9177322383961442,0.2685897215641122,0.026602589538101906,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.61048292809916
2023,A202,CASTANHAL,PA,N,-1.30083333,-47.94805555,47.13,-1.25,-48.0,4773,8.080536879245104,0.7823059360730593,6853,285.5416666666667,27.90329783317313,27.526871619564798,-0.3764262063122259,0.907038525642426,1.2325448647897337,0.9357795458408672,1.173742385176176,-5.864941120147705,-2.2950778007507324,-0.3175777494907379,1.418808984756469,6.147459506988525,6.147459506988525,0.0,0.0,0.0,0.0,21.799999237060547,36.900001525878906,22.004053115844727,36.314598083496094,6853,True,23,-0.44012894390371976,1.412341116221455,0.9177322383961442,0.06370273759149386,-0.1797962514317213,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.60897107110196
2024,A511,TIMOTEO,MG,SE,-19.57388888,-42.62249999,493.42,-19.5,-42.5,16548,15.241278648977614,0.5622723132969034,4939,205.79166666666666,25.433326577532025,25.34805301404429,-0.08527356978721945,1.1941199022380884,1.520970601185995,0.8884506954101545,1.518732035235568,-5.78847599029541,-2.493105125427246,-0.09384727478027344,2.3354887485504148,10.572606086730957,10.572606086730957,1.0,0.020247013565499086,0.0,0.0,16.799999237060547,34.29999923706055,17.246728897094727,35.216453552246094,4939,True,20,0.5347379429316181,1.5736894245615987,0.9289104490560629,-0.6200115127188376,-0.05271882337560374,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.60624417097321
2019,A909,ALTO ARAGUAIA,MT,CO,-17.33944444,-53.22444443,753.28,-17.25,-53.25,15056,10.30921445309176,0.7950913242009132,6965,290.2083333333333,23.905771705219408,23.890001504847408,-0.015770210417917527,1.2382352906298286,1.58968909097215,0.9488425634974946,1.589724992844149,-5.931884288787842,-2.35148401260376,-0.10541953891515732,2.6940336227416983,10.336963653564453,10.336963653564453,1.0,0.014357501794687725,0.0,0.0,5.800000190734863,38.20000076293945,8.072656631469727,36.182762145996094,6965,True,15,-0.23096199866934763,1.6917596797083339,0.9405584855766133,0.2151917882514301,-0.10207058873618391,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.60545930139006
2025,A762,DRACENA,SP,SE,-21.45777777,-51.55222222,383.0,-21.5,-51.5,17800,7.15827003615237,0.769406392694064,6740,280.8333333333333,24.5965578696848,24.60283428497767,0.0062764217335685045,1.2231985901032685,1.595865475905933,0.9595475261121057,1.5959715334114892,-7.054296493530273,-2.354897034168243,-0.09234581142663956,2.5569116950035093,12.005711555480957,12.005711555480957,4.0,0.05934718100890207,0.0,0.0,4.900000095367432,40.79999923706055,5.744653224945068,37.766502380371094,6740,True,10,0.13564171339995262,1.729382089582195,0.9442865681736514,-0.1293652916663841,-0.133516613676262,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.60214189763951
2025,B818,CAXIAS DO SUL - AEROPORTO,RS,S,-29.1961111,-51.18638888,756.0,-29.25,-51.25,22792,8.603032491917885,0.4380952380952381,1472,61.333333333333336,19.29354618586924,19.109767621949963,-0.18377857392359778,1.0837873567593503,1.415950626928926,0.9601722040535239,1.404450645186229,-6.010253429412842,-2.565597689151764,-0.08886680752038956,1.9892972350120548,4.461865425109863,6.010253429412842,0.0,0.0,0.0,0.0,7.5,33.0,6.612206935882568,31.819971084594727,1472,True,1,-0.18377857392359778,1.415950626928926,0.9601722040535239,0.0,0.0,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59972920085254
2024,A209,MEDICILANDIA,PA,N,-3.51083333,-52.96333333,251.68,-3.5,-53.0,6202,4.244069575406982,0.5669398907103825,4980,207.5,26.59987950459063,26.26726894110561,-0.33261057639970953,0.9429649720512645,1.2668760376020805,0.8898832500832468,1.2225568406750704,-7.259765148162842,-2.2086129665374754,-0.32189902663230896,1.5753739178180695,7.215088367462158,7.259765148162842,0.0,0.0,0.0,0.0,21.399999618530273,33.599998474121094,21.591989517211914,33.967430114746094,4980,True,18,-0.20045408753764055,1.4261700826561965,0.8917128486208952,-0.132156488862069,-0.15929404505411604,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59948661400179
2023,A431,CONDE,BA,NE,-12.03583333,-37.68388888,31.9,-12.0,-37.75,11737,8.220331747859234,0.1972602739726027,1728,72.0,27.292824071866495,26.804436760920066,-0.4883873125641003,0.85200145291945,1.109991099761,0.8916112584309974,0.997062376757764,-4.287694931030273,-2.042345905303955,-0.5172359347343445,1.0870877444744107,4.439892768859863,4.439892768859863,0.0,0.0,0.0,0.0,20.299999237060547,32.5,23.180566787719727,32.156883239746094,1728,True,18,-0.7001659176530635,1.6233605242286941,0.8205085109807748,0.21177860508896318,-0.5133694244676941,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.5983784123251
2025,A227,SOURE,PA,N,-0.72777777,-48.51583333,12.54,-0.75,-48.5,4449,3.033975953831821,0.653310502283105,5723,238.45833333333334,26.31050149823285,26.512447270858793,0.20194578553063672,1.1062891585233083,1.395328523338434,0.8076032199498377,1.380758022230175,-5.505321979522705,-2.047441077232361,0.19970741868019104,2.4986917018890376,6.23960018157959,6.23960018157959,0.0,0.0,0.0,0.0,21.200000762939453,31.100000381469727,23.565088272094727,30.276269912719727,5723,True,15,-1.1930102888533094,1.6333854690068619,0.8440564293959057,1.3949560743839462,-0.23805694566842783,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59727430886907
2025,B804,LARANJEIRAS DO SUL,PR,S,-25.37138888,-52.40083333,889.0,-25.25,-52.5,20211,16.779713177697378,0.1617579908675799,1417,59.041666666666664,23.460197590065405,23.459657943660975,-0.0005396571110253108,1.1762178925677067,1.596329450186372,0.8885064954488905,1.5968929351050267,-4.718066215515137,-2.5696285247802733,-0.07045860588550568,2.479199552536011,9.893360137939453,9.893360137939453,0.0,0.0,0.0,0.0,15.0,31.899999618530273,14.457910537719727,30.480127334594727,1417,True,10,0.41530446708209345,2.0476096060391313,0.9413514352289205,-0.4158441241931188,-0.45128015585275927,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.5968691072974
2021,A308,PARNAIBA,PI,NE,-3.08666666,-41.78305554,52.11,-3.0,-41.75,5925,10.312226339636702,0.6138127853881279,5377,224.04166666666666,27.90145062061187,27.96450077877715,0.06305015405778702,1.2390054828276107,1.5335985187612704,0.9232544884741007,1.5324444007217515,-6.323534965515137,-2.431874704360962,0.19692420959472656,2.4606547355651855,7.212010383605957,7.212010383605957,0.0,0.0,0.0,0.0,20.399999618530273,38.79999923706055,23.000635147094727,37.189353942871094,5377,True,22,0.40515882261975955,1.5322270212173679,0.9200576210866878,-0.34210866856197253,0.0013714975439025334,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59664867281906
2010,A137,MARECHAL THAUMATURGO,AC,N,-8.95,-72.78666666,230.0,-9.0,-72.75,9665,6.865090971774058,0.1228310502283105,1076,44.833333333333336,25.957992567891967,25.862175173918995,-0.09581738928898556,1.0995876969708793,1.500399579756335,0.8855160103955378,1.4980332188954644,-6.830565929412842,-2.7749508023262024,0.0874759666621685,1.9193241596221924,8.11479377746582,8.11479377746582,0.0,0.0,0.0,0.0,20.399999618530273,34.79999923706055,21.084619522094727,33.079246520996094,1076,True,13,-0.6586911448908208,1.944924274582247,0.8894507617213544,0.5628737556018353,-0.44452469482591206,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59621696904532
2022,A209,MEDICILANDIA,PA,N,-3.51083333,-52.96333333,251.68,-3.5,-53.0,6202,4.244069575406982,0.55662100456621,4876,203.16666666666666,26.967863013257347,26.730904035435238,-0.23695896747528383,1.039516436648009,1.3585126942453176,0.9074947955959497,1.3378244451509576,-4.321630477905273,-2.1749011874198914,-0.3484371155500412,2.089990556240082,8.267430305480957,8.267430305480957,0.0,0.0,0.0,0.0,20.700000762939453,36.099998474121094,20.085351943969727,35.190574645996094,4876,True,18,-0.20045408753764055,1.4261700826561965,0.8917128486208952,-0.036504879937643286,-0.06765738841087887,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59547166172061
2024,A869,CIDADE GAUCHA,PR,S,-23.35916666,-52.93194443,365.79,-23.25,-53.0,18921,13.987621823823112,0.7534153005464481,6618,275.75,24.697446359036082,24.697153677570025,-0.0002926820264529673,1.2464294784548406,1.5945783181307014,0.9631931745655623,1.5946987777480932,-6.491552352905273,-2.4608275413513185,-0.007439231965690851,2.5918900847434982,11.216796875,11.216796875,2.0,0.030220610456331218,0.0,0.0,3.9000000953674316,38.70000076293945,5.900720119476318,36.831199645996094,6618,True,18,-0.5630923918627853,1.7549492379320428,0.9518617165081789,0.5627997098363323,-0.16037091980134144,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59487100015716
2023,A214,RONDON DO PARA,PA,N,-4.82749999,-48.1736111,203.0,-4.75,-48.25,7026,12.079309462935916,0.1984018264840182,1738,72.41666666666667,27.748446471123206,27.704884252559193,-0.04356223733488029,1.211378476387683,1.5491302524755157,0.9216179106005189,1.5489633172419235,-4.76479434967041,-2.6180069446563716,-0.0465572364628315,2.4744242906570433,6.820605754852295,6.820605754852295,0.0,0.0,0.0,0.0,21.299999237060547,38.099998474121094,21.604639053344727,35.779197692871094,1738,True,18,-0.5052080125244368,1.8923764753363586,0.9098457303707818,0.4616457751895565,-0.34324622286084283,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.5926924898104
2022,A360,ACARAU,CE,NE,-3.1211111,-40.08722221,67.15,-3.0,-40.0,5932,16.587802686984944,0.4036529680365296,3536,147.33333333333334,27.80370475749624,27.955312335653,0.15160758486012318,1.2219186934156026,1.4406974855785482,0.9754220734013886,1.432900918661135,-3.911620616912842,-2.138525068759918,0.18747596442699432,2.312783420085907,6.89121150970459,6.89121150970459,0.0,0.0,0.0,0.0,21.600000381469727,37.20000076293945,23.606515884399414,35.287498474121094,3536,True,15,0.09583632622867246,1.4406974855785482,0.948327845278274,0.05577125863145073,0.0,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59230507043867
2021,A248,CAPITAO POCO,PA,N,-1.73472221,-47.0575,79.1,-1.75,-47.0,5099,6.612699797504521,0.7907534246575343,6927,288.625,26.298079962473643,26.180224642637267,-0.11785533409812557,1.1397253484169545,1.473132434350672,0.9159594545267473,1.4685164667971713,-6.628368854522705,-2.490463447570801,-0.026806259527802467,2.1566019296646117,6.925488471984863,6.925488471984863,0.0,0.0,0.0,0.0,20.299999237060547,34.5,21.383203506469727,34.032859802246094,6927,True,15,0.0261634460766033,1.5168350475578756,0.9255279298858525,-0.14401878017472886,-0.04370261320720359,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.5909877684488
2025,A218,PREGUICAS,MA,NE,-2.59222221,-42.7075,4.62,-2.5,-42.75,5599,11.289242330293597,0.1164383561643835,1020,42.5,27.135588210236794,26.960862724453794,-0.17472551084333557,1.0615475972315442,1.4160981101172092,0.7216503201792251,1.4059668689236986,-3.3560054302215576,-2.261566960811615,-0.21926231682300568,2.7013553619384765,4.580957412719727,4.580957412719727,0.0,0.0,0.0,0.0,21.399999618530273,31.5,24.126123428344727,29.464990615844727,1020,True,17,-0.6948993265341407,1.3190493436375483,0.7995054720049812,0.5201738156908051,0.09704876647966088,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.59082362096053
2013,A804,SANTANA DO LIVRAMENTO,RS,S,-30.84249999,-55.61277777,196.0,-30.75,-55.5,23741,14.893948520583605,0.7747716894977169,6787,282.7916666666667,18.39347282136788,18.41705856074531,0.0235857451260153,1.201598128340112,1.56473023530496,0.9603965039804747,1.5646677406837253,-6.089114189147949,-2.2597160577774047,-0.07958946377038956,2.6875442981719946,9.257568359375,9.257568359375,0.0,0.0,0.0,0.0,1.7999999523162842,36.099998474121094,2.2940917015075684,35.248191833496094,6787,True,23,0.3099212164178352,1.633968370723726,0.9675539433886149,-0.2863354712918199,-0.06923813541876611,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.58831598043098
2015,A622,PRES. KENNEDY,ES,SE,-21.10111111,-41.03888888,80.0,-21.0,-41.0,17520,11.945416051096142,0.756392694063927,6626,276.0833333333333,24.613205555087664,24.345804680520015,-0.26740087316925165,0.992191787851547,1.3185481926796878,0.9553037272427315,1.291246584532745,-6.505468368530273,-2.285168170928955,-0.2870601564645767,1.8341068029403687,7.560254096984863,7.560254096984863,0.0,0.0,0.0,0.0,16.299999237060547,38.20000076293945,14.328271865844727,36.905906677246094,6626,True,18,-0.4964727525336111,1.4146933075879295,0.9467964690656916,0.22907187936435947,-0.09614511490824174,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.58594906584894
2018,A420,CARIRA,SE,NE,-10.39944444,-37.74722221,308.0,-10.5,-37.75,10771,11.185408726366232,0.6833333333333333,5986,249.41666666666666,24.9455897101502,24.69670453598935,-0.2488851741165209,1.0057082333307323,1.3330168706602838,0.964302727337963,1.3096857239931037,-5.817821979522705,-2.7649776339530945,-0.06916313245892525,1.6102787256240845,4.421435832977295,5.817821979522705,0.0,0.0,0.0,0.0,16.100000381469727,38.099998474121094,16.66839027404785,35.177635192871094,5986,True,14,-0.09130303991676834,1.3064970656844774,0.9677222303706482,-0.15758213419975253,0.026519804975806416,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.58190204477681
2020,A354,OEIRAS,PI,NE,-6.97416666,-42.14694444,154.03,-7.0,-42.25,8499,11.73129282418131,0.2607012750455373,2290,95.41666666666667,26.817205233344865,26.638799596561615,-0.17840564283026344,1.077671344865568,1.4022338812056738,0.888338034024145,1.3911421146183027,-5.113769054412842,-2.3892305850982667,-0.24221153557300568,2.06696079969406,5.875391006469727,5.875391006469727,0.0,0.0,0.0,0.0,19.899999618530273,37.29999923706055,22.064599990844727,33.688621520996094,2290,True,17,0.303331453419455,2.6517395922258133,0.875449691387573,-0.48173709624971844,-1.2495057110201395,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.58063952403594
2017,A248,CAPITAO POCO,PA,N,-1.73472221,-47.0575,81.0,-1.75,-47.0,5099,6.612699797504521,0.7763698630136986,6801,283.375,26.675577109288756,26.690991838475114,0.015414717598072301,1.2339209133557352,1.560252112318089,0.9188114960925894,1.5602906791904472,-5.760351181030273,-2.5870602130889893,0.08613128960132599,2.3743655681610107,7.341404914855957,7.341404914855957,0.0,0.0,0.0,0.0,19.299999237060547,37.5,21.4710636138916,36.103660583496094,6801,True,15,0.0261634460766033,1.5168350475578756,0.9255279298858525,-0.010748728478530999,0.04341706476021345,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.57566682991616
2020,A804,SANTANA DO LIVRAMENTO,RS,S,-30.75055555,-55.40138888,196.0,-30.75,-55.5,23741,9.423627655819583,0.7946265938069217,6980,290.8333333333333,18.152392548587397,18.254315732607356,0.10192318139431823,1.1369418593094451,1.4717571658500777,0.9770881030999734,1.4683288805208174,-5.669677257537842,-2.1839323759078977,0.09091529995203018,2.5210087299346915,8.508056640625,8.508056640625,0.0,0.0,0.0,0.0,-0.10000000149011612,37.900001525878906,-0.5835632085800171,35.577049255371094,6980,True,23,0.3099212164178352,1.633968370723726,0.9675539433886149,-0.207998035023517,-0.16221120487364837,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.57368034724439
2018,A248,CAPITAO POCO,PA,N,-1.73472221,-47.0575,81.0,-1.75,-47.0,5099,6.612699797504521,0.7918949771689497,6937,289.0416666666667,26.408562769511082,26.467790392748782,0.05922761405850301,1.1874343873782383,1.5139640741657074,0.9182682553411077,1.512914162880667,-6.104491710662842,-2.3951167106628417,0.05050697177648544,2.4255472660064696,7.353760242462158,7.353760242462158,0.0,0.0,0.0,0.0,20.399999618530273,36.400001525878906,21.01799964904785,35.582664489746094,6937,True,15,0.0261634460766033,1.5168350475578756,0.9255279298858525,0.03306416798189971,-0.00287097339216813,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.57319168822421
2020,A759,BATAGUASSU,MS,CO,-21.750123,-52.471294,392.13,-21.75,-52.5,17957,2.9647587619314235,0.5052367941712204,4438,184.91666666666666,24.760207304496817,24.827869468575503,0.06766216800168409,1.1737265641987407,1.505158178313287,0.9610886751950984,1.503806016063416,-5.733837604522705,-2.2162813901901246,0.06376991420984268,2.597372007369991,8.371482849121094,8.371482849121094,0.0,0.0,0.0,0.0,9.300000190734863,37.5,10.020654678344727,36.292625427246094,4438,True,12,0.14958568999798627,1.6856797656435725,0.9477010494660529,-0.08192352199630218,-0.18052158733028545,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.57282034631497
2020,A534,AIMORES,MG,SE,-19.532768,-41.090801,287.74,-19.5,-41.0,16554,10.190216397614307,0.3063524590163934,2691,112.125,25.499368256505473,25.2210121934452,-0.27835607185361366,1.0092019140621895,1.2942887472750222,0.9475014521623581,1.2642370029283687,-6.81142520904541,-2.233715534210205,-0.2839840054512024,1.9138675332069397,3.7982914447784424,6.81142520904541,0.0,0.0,0.0,0.0,16.100000381469727,36.400001525878906,14.101953506469727,35.298728942871094,2691,True,19,-0.41001267639531147,1.3698087455449977,0.9473853898562077,0.1316566045416978,-0.07551999826997546,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.57264481912863
2017,A715,SAO MIGUEL ARCANJO,SP,SE,-23.85138888,-48.16444444,678.0,-23.75,-48.25,19262,14.243120770839028,0.7924657534246575,6942,289.25,19.237381167591767,19.39858685910822,0.16120570112027874,1.0392370017653534,1.40960871668773,0.9589205095655629,1.4004613459794766,-5.279345512390137,-1.8796700298786164,0.04213600046932697,2.6346780300140367,7.977930068969727,7.977930068969727,0.0,0.0,0.0,0.0,3.5999999046325684,34.900001525878906,6.130029201507568,33.591697692871094,6942,True,20,-0.027541497477254314,1.562302435309505,0.9556057280814854,0.18874719859753306,-0.15269371862177494,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.57081441780801
2022,A417,ITABAIANINHA,SE,NE,-11.2725,-37.795,204.8,-11.25,-37.75,11254,5.508395712476452,0.7143835616438357,6258,260.75,25.443256627183708,25.048672267978432,-0.3945843632468738,0.8943243634818242,1.1755283724489813,0.9532419792393368,1.1074141512782412,-4.585400104522705,-2.183774948120117,-0.3149532377719879,1.2742874741554258,10.792869567871094,10.792869567871094,2.0,0.03195909236177692,0.0,0.0,17.299999237060547,35.0,17.920557022094727,34.762596130371094,6258,True,19,-0.257802709825619,1.0476317404522841,0.9590388890319929,-0.1367816534212548,0.1278966319966972,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.57011273569586
2017,A836,JAGUARAO,RS,S,-32.53749999,-53.37638888,47.0,-32.5,-53.5,24876,12.317238804734531,0.7552511415525114,6616,275.6666666666667,17.941686819477553,17.646805911229198,-0.2948809082447829,0.9694385874781472,1.2750396067908878,0.9729086662798487,1.2405659463804166,-4.96621036529541,-2.0912715792655945,-0.3724437803030014,1.8642826080322266,10.225147247314453,10.225147247314453,1.0,0.015114873035066504,0.0,0.0,0.5,37.29999923706055,1.0138031244277954,35.920066833496094,6616,True,19,-0.3657753474139832,1.3528798819956638,0.9772594143603477,0.0708944391692003,-0.07784027520477599,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.56992051503566
